id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,children,skipped
17897033339076120,"下雨了，我還沒有放下心。
有往山裡跑的人應該都會有感，水情差不是這短短一兩個月的事。

去年年底，因為全年沒颱風，全台灣野溪的虎頭蜂異常肆虐。
今年初，預期中的乾季一直沒有結束，瀑布季一直沒有來。
山友開始報水源不足，連固定水源都開始消失，各地取水處變成乾溪溝；找水要愈切愈遠，水流愈來愈小。

再後來，理論上該泥濘的路沒有泥濘，高山湖泊乾涸。
百岳新手們高興自己人品好出大景，但其實很不對勁，山裡不該這個月份還這麼常藍天白雲。

我記得讓我最恐慌的，是那個波光粼粼的霧社水庫，在兩個月前經過時直接徹底消失不見變成一片草地和沙地。

回頭想想，國高中的時候的梅雨季怎麼下的——
那時候的四五月，雨下到沒辦法乾著頭髮上校車，大家索性把鞋襪書包用垃圾袋裝一裝，給雨淋。
每年都有這個時節。

然後它不見了。
接著颱風也不見了。

說實話現在這種雨量能帶來的幫助，不過就是多撐兩三天。
我最怕的不是現在沒有水，
而是以後都沒有水。

氣候變遷，人如此渺小。

#climatechange #drought #hiking #trekking #mountains #outdoor #solotravel #玉山 #八通關 #凹豆 #百岳",0,5,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/194348923_1212932889167118_5659438228637793595_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=yaVlz8eFS8AAX8E1zDs&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a500882d37fe5333d1985b7aff7380b3&oe=60B7BFB9,https://www.instagram.com/p/CPfKz_mrKij/,2021-05-30T06:27:19+0000,,False
17901720691969520,#traces #drought #trocken #cassé #fragmented #hexanon52mm #hexanonlens #hexanon #sonyphotography #blackandwhitephotography #sonya7ii #secheresse,0,3,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/193900356_3826657060797316_6517281064423747642_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=VamEp6QiHr4AX_gsfe_&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7cade63578468424aeac4814bcd6fd4d&oe=60B79C10,https://www.instagram.com/p/CPfGSJKHZDT/,2021-05-30T05:47:45+0000,,False
17929726969544774,"下雨終於來了! It's finally raining in Taichung! We needed this so badly!
_________
#台灣 #台中 #下雨 #終於下雨了 #drought #taiwandrought  #taichungcity #taichung #乾旱 #台灣乾旱 #taiwanrain #skyline #urban #rainyday #ilovetaiwan #beautifultaiwan",0,2,VIDEO,,https://www.instagram.com/p/CPfD474nvYL/,2021-05-30T05:27:32+0000,,False
17958181051436999,Probably the first time I was dying and so happy to see these rain #drought #taichung,0,5,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPe_jxmjlxP/,2021-05-30T04:48:59+0000,"{'data': [{'id': '17893804589040073'}, {'id': '17894806562019797'}, {'id': '18008491861317614'}, {'id': '18228011515056802'}, {'id': '17921230279630412'}, {'id': '17917125457693346'}, {'id': '18227184844055728'}]}",False
18226131106001785,It’s too early for the hills to look like this #may #californiahills #drought,0,1,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/193234478_906722430109530_167826312799309411_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=5qXYAmrEhX0AX823znl&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=56e464f3b71fa9a12391869f356c5a11&oe=60B83771,https://www.instagram.com/p/CPe5rrkLOHh/,2021-05-30T03:57:38+0000,,False
17857706522512178,#sanpabloreservoir is #solow #california #drought but what a beautiful walk out #inspirationpoint,0,3,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/193164018_300285038493641_7877179857453827689_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=CG1jwNykXbsAX-MX-mk&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=daf950c597d354db73354960a7a792ef&oe=60B73069,https://www.instagram.com/p/CPe5aTRh6Cw/,2021-05-30T03:55:16+0000,,False
18072203569287611,"Repost from nbcla
•
The #drought is taking a major toll on local lakes, most notably #BigBear Lake, one of the most beautiful views in Southern California.⁠
⁠
After another dry winter, water officials say the lake could hit historically low levels by fall. ⁠
⁠
Many of the people who live and work in the area are concerned because they say the lake is shrinking.⁠
⁠
Click the link in bio for more details.⁠
⁠
#NBCLA #BigBearLake #ClimateChange #CaliforniaDrought",0,4,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/192849011_384186076655737_1902745362464429942_n.mp4?_nc_cat=107&vs=18213086638075626_3673872371&_nc_vs=HBksFQAYJEdIT2tmZ3Q1Y0tCS2FsMEJBSGJYdG5QVDZHY2Fia1lMQUFBRhUAAsgBABUAGCRHQUlLZEFzSGdwUmhjczBCQUpFWF9QQmRwRGszYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaMiInxsMrnPxUCKAJDMywXQE2MzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5mZWVkIn0%3D&_nc_ohc=GJRGVmT7sEEAX8KJTSw&_nc_ht=video-sea1-1.cdninstagram.com&oh=f9b5f615239b5fad128e6443bc28aa84&oe=60B84BFD&_nc_rid=37a2285812,https://www.instagram.com/p/CPezwuGj-u0/,2021-05-30T03:08:33+0000,,False
17868692876440625,#windmill #drought #daysgoneby #ranchlife,0,53,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/193025583_285380556620443_4847093132027418819_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=GZPjuibeftkAX9u340h&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=b3de177b9e5ebb450367f28feed96c59&oe=60B88A9B,https://www.instagram.com/p/CPeymqjFoyc/,2021-05-30T02:55:47+0000,,False
17897973650039392,Rain Sweet rain. Thank you Jesus #drought,0,2,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/194010887_517973256007368_4045086820466281442_n.mp4?_nc_cat=104&vs=17917133053693279_1933719346&_nc_vs=HBksFQAYJEdBZGZrQXZJYnUwTEdOY0JBT0xMZ1FzSUNTTTRia1lMQUFBRhUAAsgBABUAGCRHSV81ZVFzTVdrRE94TndCQU9taTBzNThTUFJsYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbExb6oosrHPxUCKAJDMywXQEEZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=XUTclitfjTgAX_bd_L5&_nc_ht=video-sea1-1.cdninstagram.com&oh=c5fc0cb8d10b7b7c121a290fcd31e385&oe=60B92029&_nc_rid=de74cc403f,https://www.instagram.com/p/CPeuWn6hKxI/,2021-05-30T02:19:44+0000,,False
17866266317482218,"Day 328|

drought
/drout/
noun
1. a prolonged period of abnormally low rainfall, leading to a shortage of water.

South Florida is in a drought. I’m not sure when it rained last but our ponds are drying up and now have “sandbars” in them. The birds are enjoying the much easier pickings but man can we use some rain.

Good news, rain is in the forecast starting Monday!  Rainy season is here.

#floridadrought #drought #floridaliving #floridabirds #sandhillcrane #alligator #floridawildlife #justthefloridus #sendtherain #wheresallthewater",2,5,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPeopqJLW_y/,2021-05-30T01:28:49+0000,"{'data': [{'id': '17898321887050113'}, {'id': '17879296496361663'}, {'id': '17899179680015816'}, {'id': '17919502270673644'}, {'id': '17894683706109033'}, {'id': '17905110841899069'}, {'id': '18154918543083806'}, {'id': '17845885748601714'}, {'id': '17903611393941671'}, {'id': '18168162916131600'}]}",False
