id,children,caption,comments_count,like_count,media_type,permalink,timestamp,media_url
17898015518036462,"{'data': [{'id': '17898884588065267'}, {'id': '18162390445182760'}, {'id': '17898500015030489'}, {'id': '17915090839756519'}, {'id': '17851101557563808'}, {'id': '17888180645218390'}, {'id': '18184010773128325'}, {'id': '17887736729144550'}, {'id': '17920143190664407'}]}","We're flooded in...the river, lava beds, and down the bay is super high
#nassvalley #nisgaanation #nisgaa #lavabeds #flooded",0,4,CAROUSEL_ALBUM,https://www.instagram.com/p/CPrtW1Bhmuo/,2021-06-04T03:20:03+0000,
17995620967342513,,That time when we went to the zoo and hid in the giraffe area for an hour during a freak rain and hail storm 😄  #adventuretime #soakedthrough #shoesfullofwater #flooded #zoofun,0,2,IMAGE,https://www.instagram.com/p/CPrsWGwnY_6/,2021-06-04T03:11:13+0000,https://scontent.cdninstagram.com/v/t51.29350-15/195251722_234406544750573_2103802188805858155_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=UA6rgQQnIFwAX9VTuSG&_nc_ht=scontent.cdninstagram.com&oh=e1ec277560e4ccece8bd6598b1fea8a9&oe=60BE2E44
17959796053429900,"{'data': [{'id': '18001154311331932'}, {'id': '17895905207106008'}, {'id': '17865956573488158'}]}","When wooden floors suffer from water damage, they begin to swell and then eventually buckle. 

In this situation, our client was away from their home while a pressure valve to their heating system burst. 

While these floors were considered unsalvageable, depending on the case some hardwood floors can be salvaged by using specialized drying techniques. 

Here at Lake Effect Restoration, we always do our best in providing clients with top-of-the-line services. 

We are open 24/7 for emergency services. Located in Petoskey, MI. Call us today for help or consultation with any of the following

#water damage #mold removal #water removal #mold remediation #water restoration #water damage repair #flood damage #property damage #water damage restoration #water extraction #fire damage #restoration services #fire restoration #flood cleanup #wet basement #water clean up #flood repair #disaster repair #flooded basement #flood damage repair #flood damage restoration #disaster restoration #fire damage repair #damage restoration service #sewage clean up #disaster cleanup #flooding repair #emergency restoration service #smoke damage repair #sewage extraction",0,2,CAROUSEL_ALBUM,https://www.instagram.com/p/CProUKatF8T/,2021-06-04T02:36:00+0000,
18114293977217815,"{'data': [{'id': '18114540391236328'}, {'id': '17993746246349382'}, {'id': '17853787220541037'}]}","Ice block G standing tall 
For the boss on_yo_bitchazz 
🔥🔥🔥🔥🔥🔥 details 👉🏻

Call us today 404-523-3399 or text us 404-667-5027 !! 

Showroom in Atlanta downtown!! 

#G#cuban#cubanchain#miamicuban#yellowgold#custom#cuban#miamicuban#cubanchain#flooded#atlantajeweler#jewelers#jeweler#jewelry#atlantajewelers#foreverdiamonds#chrisgotmelit#mrchrisdajeweler#atlantajeweler#",1,794,CAROUSEL_ALBUM,https://www.instagram.com/p/CPrdL5usu4A/,2021-06-04T00:58:45+0000,
17915153128743513,,"The Water Curb is a compact and easy to use flood barrier!
.
Just fill the Water Curb with a hose until completely full. Use to protect against flooding
.
Always be prepared and protected with Quick Dam
.
.
.
#flood #flooded #flooding #diy #sandbags #preparedness #homeowner #prepper #businessowner #protection #homeimprovement #severeweather #hurricane #hurricaneseason",0,3,IMAGE,https://www.instagram.com/p/CPrPoF0oZ2W/,2021-06-03T23:00:21+0000,https://scontent.cdninstagram.com/v/t51.2885-15/195365946_791819285030730_671013889667522038_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=h7cByBFrM2wAX9xmM9m&_nc_ht=scontent.cdninstagram.com&oh=c1ac76bf430296b3591a2a35ec2117fb&oe=60BF7CC6
17870207192423728,,"ELECTROFUSION 

e•lec•tro•fu•sion 

noun

fusion (in cells or other materials) that is induced by the application of electric Current: the shell and center are joined by electrofusion, with the reconstructed embryo retaining most of the mother’s DNA.
✨ ✨✨✨✨✨✨🎥✨✨✨✨✨✨
GOD FATHER OF HACKNEY, LONDON 
✨✨✨✨✨✨🎧✨✨✨✨✨✨
✨✨✨✨coileray✨✨✨✨✨✨
⭐️⭐️⭐️⭐️⭐️⭐️🌍⭐️⭐️⭐️⭐️⭐️⭐️
STOP 🛑 THE VIOLENCE CAMPAIGN 
⭐️⭐️⭐️⭐️⭐️⭐️🌺⭐️⭐️⭐️⭐️⭐️⭐️
ART SALE: LIMITED EDITION ART FOR SALE,” COME BUY NOW”. BIGGEST OPPORTUNITY IN HISTORY...... .........
⭐️⭐️⭐️⭐️⭐️⭐️✍🏽⭐️⭐️⭐️⭐️⭐️⭐️
IF YOU CAN DARE2DREAM A POSITIVE DREAM, IT WILL HAPPEN IN REAL LIFE, IF YOU COULD ONLY BELIEVE.
⭐️⭐️⭐️⭐️⭐️⭐️🌍⭐️⭐️⭐️⭐️⭐️⭐️
DARE2DREAM & BELIEVE IN YOUR DREAM, IT WILL HAPPEN...
⭐️⭐️⭐️⭐️⭐️⭐️🎧⭐️⭐️⭐️⭐️⭐️⭐️
⭐️NEVER GIVE UP UNTIL YOU WIN⭐️
⭐️⭐️⭐️⭐️⭐️⭐️👑⭐️⭐️⭐️⭐️⭐️⭐️
#dare2give #modelcitizen #dare2dream #dare2believe #stunnerman 
🎈🎈🎈🎈🎈🎈💋🎈🎈🎈🎈🎈🎈
ADEART-THINK-TANK©️™️
adeart©️copyright.cmo
ALL RIGHTS RESERVED adeart22 ... ......
⭐️⭐️⭐️⭐️⭐️⭐️🌍⭐️⭐️⭐️⭐️⭐️⭐️
REAL BITCOIN BILLIONAIRES CLUB©️
⭐️⭐️⭐️⭐️⭐️⭐️🧿⭐️⭐️⭐️⭐️⭐️⭐️
#adeart #adeart22 #787gold #smile #ivypink #upperechelon #gold-grill #flooded-diamonds #pink-diamonds #genie-colours #chandelierwatch #bigdripicyswag #chandeliertshirt #kingskully #chandelierchain #sosored #edt54 #sosobrillantred #louisvuitton #sosodope #sugar-colour-series",4,5,IMAGE,https://www.instagram.com/p/CPrPHAZpu-b/,2021-06-03T22:55:45+0000,https://scontent.cdninstagram.com/v/t51.29350-15/195951083_300835025085346_6497434106128267346_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=iisK3btYDTEAX9CXx3M&_nc_ht=scontent.cdninstagram.com&oh=7715218d04d16da53adfcac59770ea9e&oe=60BF3433
17853116252547241,,Yesterday I mentioned our desperate need for rain 🌧 and today Mother Nature is giving us a monsoon. #hunkereddown #booktime #askandyoushallreceive #flooded #conwaysc,5,4,IMAGE,https://www.instagram.com/p/CPrMpR6DqLM/,2021-06-03T22:34:13+0000,https://scontent.cdninstagram.com/v/t51.29350-15/196136938_319433369732216_8502510680663412295_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=OlplBSajihoAX-PTegX&_nc_ht=scontent.cdninstagram.com&oh=82b53e07c1ba49a0d50610f6f111457d&oe=60BE69E2
17870207867432015,"{'data': [{'id': '17883735731212208'}, {'id': '17908486471811327'}, {'id': '17887630358203884'}]}",#plumbingfail by a new home owner. I am just #glad I seen this repair before it let go and #flooded their new place... you can't stick a sweat fitting onto pex with #epoxy sorry bud.,0,1,CAROUSEL_ALBUM,https://www.instagram.com/p/CPrLdF3BGzr/,2021-06-03T22:23:49+0000,
17901055408993372,,"🥶 Our Diamonds Hit Different 🥶 $899 Solid gold Buddha pieces. High clarity all natural VS diamonds. Get them for only 🚨$899 each🚨( Retail $3999). Limited Quantity! Free shipping + FREE diamond tester.  Finacing is available with no credit needed. To apply click on the link on the profile page and take it home today. Call or text 212-548-6508
Follow 👉 diamond_rush_nyc 💎 for Supreme Quality & Unbeatable deals💰
. .
. .
.
. .
. .

#buddha #ankh #lion #hamsa #angel #key #flooded #baguettediamonds #diamondearrings #diamondpieces #diamondring #diamondcross #diamonds #custompiece #cubanchain #viral #trending #trends #upperwestside #harlem #queens #brooklyn #bronx #nyc",3,123,VIDEO,https://www.instagram.com/p/CPrKh7IgrxF/,2021-06-03T22:16:02+0000,https://video.cdninstagram.com/v/t50.2886-16/197617902_552379705755872_4792009902427586355_n.mp4?_nc_cat=105&vs=17857179644520847_47319118&_nc_vs=HBksFQAYJEdPNW94d3ZnaUNUc1l2WUJBRE8tV2ZxZG80QkNia1lMQUFBRhUAAsgBABUAGCRHQWJJcXd0aEQxUnhkaVlCQURweDFsamYtMGttYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaG59iz9u6%2FQBUCKAJDMywXQDYAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=4ZXUFgZCCMMAX885Aiz&_nc_ht=video.cdninstagram.com&oh=d1601c8e1a1602675b765862709fa40b&oe=60BE01A7&_nc_rid=5a33854244
18177718963119904,,"Tag Quetta you know 🔥🔥🔥🔥

Call us 404-523-3399 or text us 404-667-5027 !! 

Showroom in Atlanta downtown!! 

#quetta#yellowgold#white#custom#cuban#miamicuban#cubanchain#flooded#bussdown#beat#KK#kings#ubar#ubaratl#atlantajeweler#jewelers#jeweler#jewelry#atlantajewelers#foreverdiamonds#chrisgotmelit#mrchrisdajeweler#dontmakenosense#",3,227,VIDEO,https://www.instagram.com/p/CPrGzPkJNPI/,2021-06-03T21:43:43+0000,https://video.cdninstagram.com/v/t50.2886-16/196705534_914460176143816_601483316860921416_n.mp4?_nc_cat=110&vs=18065211133303335_1240711992&_nc_vs=HBkcFQAYJEdQNTh1UXZJMWZWWnNqOERBRWltMGMtajVWZ0lia1lMQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJvS414797cM%2FFQIoAkMzLBdALgAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gcA&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=QEQyPCO69LUAX-J92OL&_nc_ht=video.cdninstagram.com&oh=423c64c1a046b5ab482f9c2bd6bbabbb&oe=60BF7434&_nc_rid=9094cd7f8e
18172655284185135,"{'data': [{'id': '17910028639862137'}, {'id': '17883182645220727'}, {'id': '18231094687057927'}, {'id': '17897858978061030'}]}","Flooded supercars like lamborghini huracan gallardo and ferrari 458
#flooded #supercar #crashed #crashedsupercar #totalled #expensive #lamborghinihuracan #lamborghini #ferrari
Via qenerality",1,1,CAROUSEL_ALBUM,https://www.instagram.com/p/CPrA-nCjKNM/,2021-06-03T20:52:16+0000,
