,ID,event_id,article_title,article_link,article_content,publishing_date,article_image,article_keywords,article_relevance
0,0,Drought Sri Lanka,Floods and droughts in Sri Lanka: A sustainable solution - Opinion - PreventionWeb,https://www.preventionweb.net/go/38988,"Source(s): Island, the - Upali Newspapers (PVT) LTD



""It seems that in the future, this disparity in the availability of water within the country would become worse; wet-zone receiving more rain and the dry-zone receiving less rain, than what is received currently. The obvious solution is to develop some means to take the surplus water from the wet-zone to the water-deficit dry-zone,"" writes Dr. Janaka Ratnasiri in his opinion piece in The Island. Mr Ratnasiri also gives an overview of the history and ongoing projects on water management and climate change adaptation measures in Sri Lanka.","Tue, 19 Aug 2014 07:00:00 GMT",,"['rain', 'receiving', 'opinion', 'dryzone', 'waterdeficit', 'worse', 'lanka', 'sri', 'droughts', 'water', 'wetzone', 'ratnasiri', 'writes', 'sustainable', 'island', 'floods', 'solution']", 
1,1,Drought Sri Lanka,Govt. to provide relief to Anuradhapura drought impacted families - The Official Government News Portal of Sri Lanka,https://www.news.lk/news/business/item/2777-govt-to-provide-relief-to-anuradhapura-drought-impacted-families,"The Government has decided to provide 3000 rupees per family impacted by drought in the Anuradhapura District continuously for six months on the instructions of the President.

North Central Chief Minister S.M. Ranjith said that this programme has been mooted by the Special Project Ministry and the Disaster Management Ministry as per President's instructions.

Many families are impacted by the severe drought experienced in the Anuradhapura District for several months. The Chief Minister made these observationss joining in the launch of modernizing the Kudawewa, a tank at Millewa in Thirippane. (ST/KH)","Sat, 06 Sep 2014 07:00:00 GMT",https://www.news.lk/media/k2/items/cache/189b404e1cbecfe34e6292aec1397965_L.jpg,"['families', 'thirippane', 'ministry', 'minister', 'impacted', 'govt', 'drought', 'months', 'chief', 'tank', 'district', 'provide', 'relief', 'anuradhapura']", 
2,2,Drought Sri Lanka,10 Years after the tsunami: Is Sri Lanka better prepared for the next disaster? - PreventionWeb,https://www.preventionweb.net/go/41629,"Source(s): World Bank, the (WB)



Story Highlights

The December 2004 Tsunami was a wake up call to many countries in the Indian Ocean to be better prepared to face natural disasters.

Many development partners are working closely with the Government of Sri Lanka Disaster Management Center to reduce the impact of the next natural disaster.

The World Bank through its current operations in Disaster Risk Management is supporting the Government of Sri Lanka to be better prepared to reduce the economic impact of disasters.

Sri Lanka, along with neighboring countries, was not equipped to face the Indian Ocean Tsunami on Boxing Day 2004. A total of around 230,000 people lost their lives in countries located along the Indian Ocean. The need for an early warning system and to be better prepared to manage disasters to save lives and livelihoods was the biggest lesson learnt in the aftermath of the tsunami 10 years ago. According to the Disaster Management Center of Sri Lanka, the country now has better early warning systems to detect tsunamis and other disasters and is better equipped to respond to future disasters.



Many development partners came forward to support Sri Lanka in the emergency phase and recovery phase of the tsunami. The World Bank with the lessons learnt through initial operations in the aftermath of the tsunami (Tsunami Emergency Reconstruction Program) is working with the Government of Sri Lanka to be better prepared for the next disaster by reducing the economic impact of such external shocks. Such operations would reduce the negative impact of disasters on the overall development and poverty reduction efforts of the country.



Early Warning



“I thought people were joking when they said the sea is coming inland. Then I saw a gush of blackish water coming towards my house which is more than 100m from the sea…I grabbed my sleeping children and shouted out to my husband to run. This was the only warning we got,” said K.K. Sriyani from Talpe in Galle, who is now the Secretary of the community based disaster management committee. At that time, they did not know which direction to run. Today, with the coordination of the DMC and its community based activities including early warning drills, the village is now prepared to congregate at the temple which is situated on higher ground, and is equipped to give refuge to people in time of a disaster.



With the lessons learnt following the 2004 tsunami, the Disaster Management Center (DMC), under the Ministry of Disaster Management has been leading efforts to enhance disaster risk management in close collaboration with development partners working in Sri Lanka. Working together, this group has been able to create a “culture of safety in Sri Lanka. Establishment of early warning systems including robust communications links with local and international technical agencies, an around the clock emergency operations center, and engaging people from the grassroots level in both disaster awareness and mitigation activities.



“We now have an early warning tower and people are more aware on what needs to be done” said K.P. Pradeep from the DMC Galle explaining his role as an Assistant Coordinator engaged in community based activities promoting awareness among villagers, coordinating early warning drills and gathering disaster risk related information to report to the DMC Galle, which is based in the District Secretariat in Galle. “The tower can be activated in any part of the country through the DMC in Colombo,” said Pradeep, further explaining the early warning system that is in place.



Disaster Risk Management



The fiscal and physical impacts of natural disasters in Sri Lanka have been sizable over the past decade, particularly flooding and drought. In recognition of the social and economic effects of climate-related hazards, the Sri Lankan Government with the assistance of the World Bank is taking steps to strengthen the country’s resilience to natural disasters and climate change through a comprehensive program of support involving adaptation enhancing investments and a Catastrophe Deferred Draw-Down Option (CAT-DDO).



The Climate Resilience Improvement Project (CRIP) aims to reduce the vulnerability of exposed people and assets to climate risks and to improve the government’s capacity to respond effectively to future disasters. These objectives will be achieved through evidence-based investment planning and urgent risk mitigation measures. The development policy loan with CAT-DDO instrument offers immediate funds to the Government upon declaring a state of an emergency in the immediate aftermath of a disaster, thereby strengthening its fiscal resilience to natural disasters.","Tue, 23 Dec 2014 08:00:00 GMT",https://www.preventionweb.net/files/41629_largeImage.jpg,"['warning', 'tsunami', 'prepared', 'lanka', 'sri', 'early', 'risk', 'management', 'disasters', 'disaster', 'better']", 
3,3,Drought Sri Lanka,Fence of trees to stem human-elephant conflict - BBC News,https://www.bbc.com/news/science-environment-28882729,"One kilometre of palmyra fence can provide a minimum of 270 metric tonnes of fruit for the wild elephants and adds around 2,500 trees to the vegetation based on the results of the pilot project implemented in four regions of the country.","Thu, 21 Aug 2014 07:00:00 GMT",https://ichef.bbci.co.uk/news/1024/media/images/77096000/jpg/_77096056_77096054.jpg,"['humanelephant', 'vegetation', 'tonnes', 'regions', 'stem', 'results', 'conflict', 'wild', 'project', 'pilot', 'provide', 'trees', 'palmyra', 'fence']", 
4,4,Drought Sri Lanka,1934 Drought in Dust Bowl Days Was Worst in Thousand Years for U.S.: NASA - NBCNews.com,https://www.nbcnews.com/science/environment/1934-drought-dust-bowl-days-was-worst-thousand-years-u-n226831,"The drought of 1934 wasn’t just bad, it was the worst. That’s the finding of a reconstruction of North American drought history over the past 1,000 years, done by scientists from NASA and Columbia University’s Lamont-Doherty Earth Observatory. Their study, to be published in the Oct. 17 issue of Geophysical Research Letters, concludes the drought of 1934 during the Dust Bowl years in the North American Plains was 30 percent more severe than the next worst, which occurred in 1580, NASA said.

The scientists used tree ring records from 1000 to 2005 along with modern observations. They found that the 1934 drought extended across 71.6 percent of western North America, compared with 59.7 percent during the 2012 drought. ""It was the worst by a large margin,"" said Ben Cook, climate scientist at NASA's Goddard Institute for Space Studies in New York and lead author of the study. The scientists found two main reasons: a winter high-pressure system over the West Coast that blocked precipitation and spring dust storms that suppressed rainfall.

IN-DEPTH

SOCIAL

— Gil Aegerter","Wed, 15 Oct 2014 07:00:00 GMT","https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2014_42/718646/141015-dust-storm-1934-1852-718646.jpg","['north', 'scientists', 'study', '1000', 'thousand', 'worst', 'days', 'drought', 'american', 'dust', 'nasa', '1934', 'bowl']", 
5,5,Drought Sri Lanka,"Thirsty Land, Hungry People - Inter Press Service",http://www.ipsnews.net/2014/10/thirsty-land-hungry-people/,"Thirsty Land, Hungry People

KILINOCHCHI, Sri Lanka, Oct 3 2014 (IPS) - Gazing out over the parched earth of Sri Lanka’s Northern Province, one might think these farmlands have not seen water in years. In fact, this is not too far from the truth.

The World Food Programme (WFP) last month allocated 2.5 million dollars to assist hundreds of thousands of Sri Lankans in the throes of an 11-month drought that has shown no signs of abating.

The WFP said on Sep. 1 that 2.3 million dollars worth of supplies, including rice rations, would be provided to the drought victims. The assistance scheme will also provide 277,000 dollars in cash grants to needy families.

The drought has so far impacted over 1.6 million people, of whom at least 190,000 are in need of urgent food assistance, while there are concerns about the food security of an additional 700,000.

Over half of those impacted by the drought are from the northern and eastern provinces of the country, two of the poorest in the nation.

While the situation calls for immediate assistance, the WFP also warned that the affected would need long-term help to adapt to the impacts of changing climate patterns.

The World Bank estimates that the annual risk to Sri Lanka posed by climate-related disasters stands at some 380 million dollars. The worst disaster to date, a severe flood in 2010 and 2011, caused damages to the tune of 50 billion dollars.

Edited by Kanya D’Almeida","Fri, 03 Oct 2014 07:00:00 GMT",http://www.ipsnews.net/Library/2014/10/15427924745_34928206d4_z.jpg,"['million', 'land', 'world', 'need', 'thirsty', 'wfp', 'sri', 'assistance', 'drought', 'food', 'northern', 'dollars', 'hungry']", 
6,6,Drought Sri Lanka,"Managing Drought, Sustaining Growth in Djibouti - World Bank Group",https://www.worldbank.org/en/results/2014/08/18/managing-drought-sustaining-growth-djibouti,"REGION: MIDDLE EAST AND NORTH AFRICA

COUNTRY: DJIBOUTI

FOCUS AREA: PREPAREDNESS

Results & Achievements

After an initial grant of US$70,000, a program involving the World Bank, the Global Facility for Disaster Reduction and Recovery (GFDRR), and the Government of Djibouti has leveraged over $40 million in funds for disaster risk management projects.

GFDRR efforts also leveraged the creation of a $5 million national safety net to ease financial stresses caused by disasters.

The GFDRR-funded program installed 5 new hydrometeorological stations in different climatic areas around the country.

The program also catalyzed a $3 million water project to better manage resources in rural areas, along with a $5.2 million power access and energy diversification project.

GFDRR-funded projects have inspired the Djibouti government to pursue preparedness and resilience in cybersecurity, pandemics, and other sectors.

Situated on the Horn of Africa, Djibouti is highly vulnerable to prolonged droughts and flooding. The last major drought claimed nearly 4 percent of gross domestic product (GDP) annually between 2008 and 2011 and impacted more than half of its 860,000 residents.

With funding and guidance from the Global Facility for Disaster Reduction and Recovery (GFDRR), a vulnerability/risk assessment and communication platform was established comprised of hydrological early warning systems, flood and drought early warning systems, and seismic and floods risk/vulnerability assessment—the first of its kind in Africa.

With nearly 75 percent of its population concentrated in its capital city, Djibouti is at particular risk for water shortages and severe flooding, both of which profoundly impact its growing but fragile economic sector. The 2008-2011 drought caused upwards of $51 million in damages, and more than $157 million in losses. Additionally, given current growth rates, the country’s population is set to double in less than 15 years, increasing strain on Djibouti’s already stressed fresh water resources and its vulnerability to natural hazards (Djibouti’s fresh water availability per capita is only one fifth of neighboring Somalia, Eritrea and Ethiopia), with changes in climate only exacerbating these issues.

Approach

GFDRR and The World Bank have been partnering with the Government of Djibouti since 2007 in an effort to improve resilience and absorb natural shocks to the region’s burgeoning population and economic activity. GFDRR was able to leverage more than $40 million to fund various projects in disaster risk management and recovery, including the establishment of the Middle East and North Africa’s region first comprehensive risk assessment platform to address:

outdated preparedness and emergency plans;

improvements to weather monitoring systems;

needed seismic and flood vulnerability assessments;

inadequate flood and drought early warning systems.

Lessons Learned

Successful disaster risk management requires a multisectoral approach. The Government of Djibouti recognizes that disaster risk management is not a stand-alone activity, but is rather a cross-cutting practice that needs to be mainstreamed through all sectors to ensure sustainable results in development efforts. With trade logistics comprising nearly 85 percentof GDP, the Government has made it a priority to disaster-proof its economy, taking cues from the successful Comprehensive Approach to Risk Assessment in Djibouti (CARAD) project completed in partnership with GFDRR and the World Bank.

A multiplicity of voices can further risk reduction. Because input from both the regional and national level inform disaster management policies and implementation, GFDRR is helping solidify an institutional framework that will streamline communication between governance levels, ensuring that local knowledge is effectively incorporated into national policy.

Next Steps

A proposed third phase of technical assistance spanning 2014-2015 will consist of (1) operationalization of the risk assessment and communication platform that will inform infrastructure investments, (2) detailed spaceborne cartographic mapping of the entire country, and (3) integration of the recently finalized risk/vulnerability assessments for Djibouti-Ville in World Bank urban developments and efforts. Inspired by previous programs. The Government of Djibouti has also reached out to GFDRR to assist in implementing risk management techniques in novel sectors, including cyber-security and public health.","Mon, 18 Aug 2014 07:00:00 GMT",https://www.worldbank.org/content/dam/Worldbank/Results/drm/dj-gfdrr-impact-djibouti2.jpg,"['million', 'world', 'managing', 'sustaining', 'water', 'drought', 'risk', 'assessment', 'management', 'gfdrr', 'growth', 'disaster', 'djibouti']", 
7,7,Drought Sri Lanka,Deadly Landslide Hits Central Sri Lanka - New York Times,https://www.nytimes.com/2014/10/30/world/asia/deadly-landslide-hits-central-sri-lanka.html,"NEW DELHI — At least six people were killed and about 300 were missing in central Sri Lanka on Wednesday after an early morning landslide set off by heavy monsoon rains.

About 150 homes at the Meeriyabedda tea plantation in the district of Badulla, most of them small rooms constructed in a line and attached to one another, were crushed under mud around 7:30 a.m. It had been raining for days in the area, disaster management officials said. Most of the missing were tea plantation workers who lived in the homes, officials said.

Beyond the recovered bodies, many more are believed to be beneath 10 to 15 feet of mud.

“We don’t know how many people are under the soil,” said Udaya Kumara, assistant director at the Disaster Management Center, who is responsible for the district where the landslide occurred, adding. “I think more than 100 people will be dead.”

Mr. Kumara said the recovery of more bodies was impeded by rain that continued Wednesday afternoon.

R. M. S. Bandara, an official with the landslide research division of the National Building Research Organization, which falls under the Ministry of Disaster Management, said a bulletin issued on Tuesday around 7 p.m. warned that a landslide was possible in the area.","Thu, 30 Oct 2014 07:00:00 GMT",https://static01.nyt.com/images/2014/10/30/world/30LANKA/30LANKA-articleLarge.jpg?year=2014&h=400&w=600&s=c774b956badd88680362d3daa71550f8c9e8a48789e25a4cb3133695e0ca479e&k=ZQJBKqZ0VN,"['missing', 'homes', 'deadly', 'landslide', 'lanka', 'sri', 'research', 'kumara', 'management', 'hits', 'officials', 'tea', 'central', 'plantation', 'disaster']", 
8,8,Drought Sri Lanka,"Drought Hits São Paulo, Stirring Debate Ahead of Brazil Election - Wall Street Journal",https://www.wsj.com/articles/drought-hits-sao-paulo-stirring-debate-ahead-of-brazil-election-1413755802,,"Sun, 19 Oct 2014 07:00:00 GMT",,[], 
9,9,Drought Sri Lanka,Fiji sevens coach ‘seriously’ worried by player exodus to Sri Lanka - South China Morning Post,https://www.scmp.com/sport/rugby/article/1662964/fiji-sevens-coach-seriously-worried-player-exodus-sri-lanka,Fiji sevens coach Ben Ryan talks to his players before the start of the 2014 Gold Coast Sevens in Australia. Ryan says the loss of talented Fijians lured overseas by better wages is threatening the Pacific islanders’ preparations for the 2016 Rio Olympics. Photo: AFP,"Mon, 15 Dec 2014 08:00:00 GMT",https://cdn1.i-scmp.com/sites/default/files/styles/og_image_scmp_generic/public/2014/12/15/scmp_fiji_ben_ryan_141214.jpg?itok=7VL6x0xG,"['worried', 'fiji', 'talented', 'start', 'player', 'seriously', 'rio', 'lanka', 'sri', 'preparations', 'ryan', 'threatening', 'talks', 'coach', 'exodus', 'wages', 'players', 'sevens']", 
