id,children,caption,comments_count,like_count,media_type,permalink,timestamp,media_url
18134173801174392,"{'data': [{'id': '18120417088211867'}, {'id': '17887520852316749'}, {'id': '17958106078441074'}, {'id': '17913067819733596'}]}","Nach der Ebbe kommt die Flut...

#ebbe #flut #nordsee #cuxhaven #sonne #sun #meer #natur #landschaftsfotografie #naturephotography #nature #hobby #hobbyfotografie #fotografie #sommer #urlaub #urlaubindeutschland #wattenmeer",0,6,CAROUSEL_ALBUM,https://www.instagram.com/p/CPulDZYBXPr/,2021-06-05T06:05:13+0000,
17913828844811525,,"#gutenmorgen ⚓
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#tossens #tossensstrand #wesermarsch #butjadingen #meer #meererleben #ebbeundflut #ebbe #strand #strandliebe #flut #gezeiten  #niedersäsischeswattenmeer  #jadebusen #nordsee #küstenliebe #deich #deichkind #küste #wesermarsch #friesenstrand #offenesmeer #meer #sea #wochenende #samstag #weekend #samstagmorgen #newday #neuertag #neuertagneuesglück",1,15,IMAGE,https://www.instagram.com/p/CPuSfBpHS1L/,2021-06-05T03:22:58+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/196796349_230273748559639_3323693084277786833_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=C_M7VOnw288AX-BpSdO&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9a884d1796d17fc67e3bf1d914f2cddb&oe=60C101E9
17919823135666147,,"Spaziergang am Strand
Oder Buggie fahren...hätte ich auch mal Bock drauf..kennt ihr das.. ihr seht was und wollt dies auch mal machen..denkt ihr.. doch die Hürde zu nehmen  ist einfach zu gross oder einfach machen ? 
Manchmal...ergibt sich das nicht.. oder man traut sich nicht..weiss nicht wie und wo und dann  kommt der Zeitpunkt dann will es einfach getan werden..ist es bei Euch auch so...wer hat das schon gemacht von Euch mit dem Buggie am Strand.. ist das schwer? Muss man dafür Stunden nehmen? Oder reicht eine Einweisung aus ? Wer kennt sich hiermit aus?  schreibt mir bitte...würde ich gerne mal wissen und ausprobieren.. 
Standuppaddel..möchte ich auch demnächst machen. Hat lang gebraucht..wollte kein steifes Brett..aber als ich herausfand das es auch zum Aufpumpen gibt.. hab ich mir sofort eines gekauft ..und jetzt im Pool geübt..echt lustig.🙈.wenn man es raus hat .dann geht's..aber auf einem See wirds doch sicherlich noch eine Herausforderung..ich freu mich schon darauf..und wenn es nicht klappt dann fahre ich weiter Kajak...😜

Ansonsten..
...entlang am Wasser..mit den Füssen im Sand
den Dünen entlang

YEAH..das ist das was man auch braucht

Und es war sooo schööön. 

#strand #beach #nordseeküste #dünen # zandvoort #möwe #fliegenderholländer #fliegen #meeresglitzern #meerliebe #meeraclegemstonebeauty 
#meerweh #strandliebe  #strandspaziergänge #ebbeundflut #flut #ebbe
#Ausflug #kurzurlaub #urlaubsland  #urlaub #urlaubammeer",0,2,VIDEO,https://www.instagram.com/p/CPuAc3Hnvla/,2021-06-05T00:45:27+0000,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/194367372_848133252725070_3702374846213109665_n.mp4?_nc_cat=105&vs=18164327299180546_827564637&_nc_vs=HBkcFQAYJEdJelBsUXRPT1VCcFh3TURBS0czMzMxT2VtRXpia1lMQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJpqu4eDLyss%2FFQIoAkMzLBdACAAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gcA&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=Exm67scUoycAX-u-Nr0&_nc_ht=video-sea1-1.cdninstagram.com&oh=4133a0fe061baac12689c2d9e32559ef&oe=60C0A80D&_nc_rid=6c14289704
17945564263485086,,"Spaziergang am Strand entlang am Wasser..mit den Füssen im Sand
den Dünen entlang

YEAH..das ist das was gefehlt hat..

Und es war sooo schööön. Man haben wir das vermisst.  Wie geht es Euch dabei ? Vermisst Ihr noch oder stillt Ihr Eure Sehnsucht auch schon?

#strand #beach #nordseeküste #dünen # zandvoort #möwe #fliegenderholländer #fliegen #meeresglitzern #meerliebe #meeraclegemstonebeauty 
#meerweh #strandliebe  #strandspaziergänge #ebbeundflut #flut #ebbe
#Ausflug #kurzurlaub #urlaubsland  #urlaub #urlaubammeer",0,2,VIDEO,https://www.instagram.com/p/CPt9OKYncQI/,2021-06-05T00:17:13+0000,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/195083505_175978687795662_2780880359380788271_n.mp4?_nc_cat=101&vs=17896569512007848_2008537644&_nc_vs=HBkcFQAYJEdQRzhvQXZPa1N3N0RhQUFBQ19rd1AtenE1Y21ia1lMQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJpChsrmfitc%2FFQIoAkMzLBdACAAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gcA&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=oAeTVrlbY0wAX99Bdvj&_nc_ht=video-sea1-1.cdninstagram.com&oh=c2d06900767e7b604aaa447834df956d&oe=60C0A617&_nc_rid=297f2b4740
17970427597397756,,"Spaziergang am Strand entlang am Wasser..mit den Füssen im Sand
den Dünen entlang

YEAH..das ist das was gefehlt hat..

Lauf lauf .die Wellen kommen..

Und es war sooo schööön. Man haben wir das vermisst.  Wie geht es Euch dabei ? Vermisst Ihr noch oder stillt Ihr Eure Sehnsucht auch schon?

#strand #beach #nordseeküste #dünen # zandvoort #möwe #fliegenderholländer #fliegen #meeresglitzern #meerliebe #meeraclegemstonebeauty 
#meerweh #strandliebe  #strandspaziergänge #ebbeundflut #flut #ebbe
#Ausflug #kurzurlaub #urlaubsland  #urlaub #urlaubammeer",0,3,VIDEO,https://www.instagram.com/p/CPt8wF1nwxX/,2021-06-05T00:13:07+0000,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/198152468_932448027357152_4440372281656673795_n.mp4?_nc_cat=100&vs=17908500181881805_2044227174&_nc_vs=HBkcFQAYJEdCU1J6d3ZnTDNGNURsQURBQU1HbzJZUVg1ODlia1lMQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJpaH24H9zuk%2FFQIoAkMzLBdAB3bItDlYEBgSZGFzaF9iYXNlbGluZV8yX3YxEQB16gcA&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=5xOcpm16owEAX8WRy5J&_nc_oc=AQlvAmORzhXDR_qAHDmWKO52flAh4kmtI6OFoFQTDDwuM8OnQh6iB5vxcTh1xrJeVj0&_nc_ht=video-sea1-1.cdninstagram.com&oh=a4ca56bca84f53cea71125b7ab039c65&oe=60C0BFA4&_nc_rid=c8599fb4f2
17930376835528111,,"Spaziergang am Strand entlang am Wasser..mit den Füssen im Sand
den Dünen entlang

YEAH..das ist das was gefehlt hat..

Lauf lauf .die Wellen kommen..

Und es war sooo schööön. Man haben wir das vermisst.  Wie geht es Euch dabei ? Vermisst Ihr noch oder stillt Ihr Eure Sehnsucht auch schon?

#strand #beach #nordseeküste #dünen # zandvoort #möwe #fliegenderholländer #fliegen #meeresglitzern #meerliebe #meeraclegemstonebeauty 
#meerweh #strandliebe  #strandspaziergänge #ebbeundflut #flut #ebbe
#Ausflug #kurzurlaub #urlaubsland  #urlaub #urlaubammeer",0,1,VIDEO,https://www.instagram.com/p/CPt8XC1H_E8/,2021-06-05T00:09:42+0000,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/194273339_122164346609719_189098930171083435_n.mp4?_nc_cat=107&vs=17886190325163572_2236135257&_nc_vs=HBkcFQAYJEdEdGdsQXMzNEh1YUcyOEFBS3Y2UUtCNTBKOENia1lMQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJpaG%2BuSsi8g%2FFQIoAkMzLBdAB3bItDlYEBgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gcA&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5mZWVkIn0%3D&_nc_ohc=gc3XQSg1xCgAX8oAhZZ&_nc_ht=video-sea1-1.cdninstagram.com&oh=18b7417595acc8bb397025ddd89c97e4&oe=60BF7BD3&_nc_rid=618caa3b73
18114862750218929,,"DÜNEN soweit das Auge reicht...spontane Ideen sind die Besten..
einfach machen und den ganzen Tag nur lachen..als ob Du nie was anderes tust
Denn jeder weiß es tut Dir gut..
Und es war sooo schööön. Man haben wir das vermisst.  Wie geht es Euch dabei ? Vermisst Ihr noch oder stillt Ihr Eure Sehnsucht auch schon?

#strand #beach #nordseeküste #dünen # zandvoort #möwe #fliegenderholländer #fliegen #meeresglitzern #meerliebe #meeraclegemstonebeauty 
#meerweh #strandliebe  #strandspaziergänge #ebbeundflut #flut #ebbe
#Ausflug #kurzurlaub #urlaubsland  #urlaub #urlaubammeer",1,3,VIDEO,https://www.instagram.com/p/CPt7JR0HuSy/,2021-06-04T23:59:05+0000,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/196738683_1522812321384658_2400192137272105708_n.mp4?_nc_cat=105&vs=17899329557045475_815329405&_nc_vs=HBkcFQAYJEdIdl91UXZTeUhsZi1XZ0ZBT3dheWpZSU1rOGhia1lMQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJpqc%2BaWqubg%2FFQIoAkMzLBdAB3bItDlYEBgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gcA&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5mZWVkIn0%3D&_nc_ohc=DwFC_aw7F2EAX-pN-kU&_nc_oc=AQk6L0AWgYE_sZRyUFCAlCGukBSfsIzMif_ROYOasbIZ6rKsUqmJBcyNr5lenENjlaM&_nc_ht=video-sea1-1.cdninstagram.com&oh=e4dd815de6cbda5676cec15efd8dd559&oe=60BFA042&_nc_rid=ed6ff3317c
17900855635934442,,"DÜNEN soweit das Auge reicht..
Meeresluft 
hat seinen eigenen Duft..

...endlich wieder Sand unter den Füssen
und die Brise lässt Dich herzlich grüssen.

Spontane Ideen..
sind die Besten..
einfach bis zur Nordseeküste..als ob uns das Meer gerufen hätte..wir konnten gar nicht anders. Und es war sooo schööön. Man haben wir das vermisst.  Wie geht es Euch dabei ? Vermisst Ihr noch oder stillt Ihr Eure Sehnsucht auch schon?

#strand #beach #nordseeküste #dünen # zandvoort #möwe #fliegenderholländer #fliegen #meeresglitzern #meerliebe #meeraclegemstonebeauty 
#meerweh #strandliebe  #strandspaziergänge #ebbeundflut #flut #ebbe
#Ausflug #kurzurlaub #urlaubsland  #urlaub #urlaubammeer",0,2,VIDEO,https://www.instagram.com/p/CPt6RGDnXdV/,2021-06-04T23:51:24+0000,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/195034793_893092211417987_7697903151108815498_n.mp4?_nc_cat=104&vs=17919214156643840_987446757&_nc_vs=HBkcFQAYJEdLbl9ud3VEWXdNOFF5d0RBSXA2TTNVaGN0UnFia1lMQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJpDK%2BMLltcBAFQIoAkMzLBdAB3bItDlYEBgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gcA&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5mZWVkIn0%3D&_nc_ohc=CauwhqW75qcAX-jsrJr&_nc_ht=video-sea1-1.cdninstagram.com&oh=633a1c34d486fd73a9863a9cadb8d7a3&oe=60C08760&_nc_rid=0116383948
17892019358172856,,"Das RAUSCHEN des MEERES ...welch ein schööner Klang im Ohr
WER mag das nicht..
kommt bestimmt nur selten vor.
Dazu das schööne Sonnenlicht
welch Dir scheint nun ins Gesicht...
Das schöne an einem Meer
ist das glitzernde Licht.

Die Füsse im Sand 
die Möwe am Land Rauschen des Meeres..
Genauso wäre es

Ab zur Nordseeküste..als ob uns das Meer gerufen hätte..wir konnten gar nicht widerstehen..... Und es war sooo schööön. Man haben wir das vermisst.  Wie geht es Euch dabei ? Vermisst Ihr noch oder stillt Ihr Eure Sehnsucht auch schon?

#strand #beach #nordseeküste #dünen # zandvoort #möwe #fliegenderholländer #fliegen #meeresglitzern #meerliebe #meeraclegemstonebeauty 
#meerweh #strandliebe  #strandspaziergänge #ebbeundflut #flut #ebbe
#Ausflug #kurzurlaub #urlaubsland  #urlaub #urlaubammeer",0,2,VIDEO,https://www.instagram.com/p/CPt46UBH2-i/,2021-06-04T23:39:40+0000,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/194760677_811953566365089_377329519158491794_n.mp4?_nc_cat=111&vs=18173236699139768_3888392918&_nc_vs=HBksFQAYJEdPWFBtd3VodGVXcmRfSUNBSkw2dGRBeWl6d0Zia1lMQUFBRhUAAsgBABUAGCRHSEpZc0F1aEtrMVBNYUlBQUtNX0c3dXNCZE4tYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACacg4zmrP7VPxUCKAJDMywXQC53S8an754YEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5mZWVkIn0%3D&_nc_ohc=N-IcIVGSc8kAX87sUlr&_nc_ht=video-sea1-1.cdninstagram.com&oh=ca5558ca581ecf3f3d31b34eb58f94dd&oe=60C0D0D9&_nc_rid=39d36a9d9f
17855853068577731,,"Bugun sezonu, Luxor Garden Hotel 'de, Zarife Dogan zarifedogansanat ile birlikte açtık. Sayin Av. Yaprak Gülen Şahin yaprakhanim 'in merasimlerinde. Kendisine, müstakbel esi Av. Hakan Beye ve tüm sevdiklerine saglik diliyorum. Mutluluğunuz daim olsun. 
#akordeon #flut #akordion #flüt #saksafon #saxafon #solo #düet #triobogazici #quartetalaturki #orkestraalaturkiistanbul",1,76,IMAGE,https://www.instagram.com/p/CPt434Vnh7o/,2021-06-04T23:39:10+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/195554073_846787476236548_1492334181848627055_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=xKUX8ixpVL0AX9l4DLY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=09335c1c7a6a29358e1ef7c86ca91449&oe=60C0948A
