id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,children
17913857104768952,Guten Morgen ihr Lieben ☺️endlich ist Freitag und natürlich startet es mit Regen 🌧 obwohl paar Tropfen waren gestern schon 🙈kommt gut in das Wochenende 🤩Good morning everyone ☺️ it's Friday and of course it starts with rain 🌧 although there were a few drops yesterday 🙈 the weekend is going well🤩#freitagmorgen #freitag #regentag #blödeswetter #trotzdemgutelaune #blüte #flower #regendruppels #maart #onsbrabantweer #druppelfotografie #druppels #lumixphotography #cameranu_nl #natuur #raindropsphotography #regendruppelsdas #pfütze #sturmtief #orkan #hochwasser #schietwetter #sturm #windig #regenwetter #stürmisch #unwetter#susikaiser007,0,11,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/195759641_2938569493047259_7720507927620132024_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=ftM7yOes9IQAX-wn7z6&_nc_ht=scontent.cdninstagram.com&oh=37c743f735faab87064ee39f90136686&oe=60BEF62A,https://www.instagram.com/p/CPrxLFms4ST/,2021-06-04T03:53:24+0000,
17920258888714312,Das Wetter soll in den kommenden Tagen wieder für #überraschung #sorgen. Sollten Sie unsere #hilfe benötigen #dann sind wir #tag und #nacht für Sie da. #0561 #44393 #aktiv#rohrreinigung #kassel #vellmar#körle #schauenberg #landkreis #unwetter #unwetterwarnung #hochwasser #hilfe #unwetterzentrale #unwetteralarm,0,5,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/196899870_501426544395498_4597031388304377638_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=QANeSHrpawsAX_18DkS&_nc_ht=scontent.cdninstagram.com&oh=9bf570c855678ba2b61d3533a6a1751b&oe=60BE2EA7,https://www.instagram.com/p/CPrEyv2Bb8v/,2021-06-03T21:25:36+0000,
17876765999387532,"Heute Abend hat sich unser kleines Bächlein in einen reissenden Strom verwandelt. Zum Glück sind keine größeren Schäden entstanden. 

#hochwasser
#natur 
#dreieich 
#hengstbach
#unwetter",1,6,VIDEO,https://video.cdninstagram.com/v/t50.2886-16/195521697_540479217115938_1796030093220726797_n.mp4?_nc_cat=109&vs=17974931359379688_173810006&_nc_vs=HBksFQAYJEdLRnNwd3Npbzc0ZmtPc0JBQTFJVmFEYXhfd1lia1lMQUFBRhUAAsgBABUAGCRHREVwdHd0T2NJaS1hbUlCQUdIM3hrd2VvbW9uYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbMwdu%2Fv%2BDIPxUCKAJDMywXQC7ul41P3zsYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5mZWVkIn0%3D&_nc_ohc=0zYjfVdHvdYAX-STDEh&_nc_ht=video.cdninstagram.com&oh=e8b234cff2cf7f4fbd51e3c492b7bb06&oe=60BDE7BE&_nc_rid=7f71c3b837,https://www.instagram.com/p/CPq61m6Isjg/,2021-06-03T19:59:17+0000,
17896731803100922,"+++ Land unter in Aerzen +++

Das Unwetter vom Donnerstagnachmittag hat Straßen unpassierbar gemacht und auch einen Supermarkt geflutet. 

Weitere Infos zum Unwettereinsatz auf www. dewezet.de. Link in der Bio! 

#dewezet #aerzen #unwetter #hochwasser",52,129,VIDEO,https://video.cdninstagram.com/v/t50.2886-16/193649389_475495650188482_5128831906181171459_n.mp4?_nc_cat=101&vs=17887233962318793_4210680050&_nc_vs=HBksFQAYJEdPM2FpZ3ZDWEZMMWRiQUJBQU5KbnVoeFJTMUhia1lMQUFBRhUAAsgBABUAGCRHTDY3aXdzMEpCOUU3YzBCQU90ejJvMVJWNW8zYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbSiZvgqrHGPxUCKAJDMywXQEpiDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5mZWVkIn0%3D&_nc_ohc=uSvSWefQPRwAX-DuxvB&_nc_ht=video.cdninstagram.com&oh=cb9680f4c7856b38db6a0ceaf4b403b5&oe=60BE845C&_nc_rid=5a0fbf5ae4,https://www.instagram.com/p/CPqxdvfI4Fb/,2021-06-03T18:39:49+0000,
17986472971346470,"ACQUASTOP Flutschott - Der mobile Hochwasserschutz schützt Haus, Gebäude, Betriebe und Gewerbe bei Hochwasser und Starkregen. Zum schnellen Verschließen von Türen, Fenster, Garagen, Tore und Lichtschächte. + Innerhalb von Sekunden installiert, einfacher Klappmechanismus 
+ Auch geeignet für denkmalgeschützte Gebäude und Löschwasserrückhaltung in Industrie- und Lagerhallen.
.
Weitere Informationen finden Sie auch unter: www.TAS-Hochwasserschutz.de
.
#hochwasser #hochwasserschutz #starkregen #flutschutz #mobilerhochwasserschutz #garagentor #versicherung #sturmflut #eingangsbereich #industrietore #überschwemmung #garage #feuerwehr #aufzug #altstadt #türundfenster #hochwasserkompetenzcentrum #bautrockner #wasserschaden #metallbau #tischlerei #handwerker #fassade #bauelemente #spengler #wasserimkeller #handwerk #gemeinde #hessen #brandschutz",0,9,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/195164619_781158612601109_6158689788366894781_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=SxIB6nTgSRMAX8MaMAb&_nc_oc=AQmIPISZ2EQCMKwX8qBhtJqFgBRScQF3M1pRnNN7saEAqWzLHjm5Lhi-TJR9POgsrEY&_nc_ht=scontent.cdninstagram.com&oh=4d13bd401fd02ff280d6fe026a3a2da5&oe=60BEFB5E,https://www.instagram.com/p/CPqwqFYBzok/,2021-06-03T18:29:40+0000,
17928118633598554,"ODERFLUT

#oder #hochwasser #Huawai #huaweip30pro #nature #naturephotography #fotografie #drawing #picoftheday #pictureoftheday #photooftheday #ichmachdaseinfachnurzugerne #art #naturelovers",2,21,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/196425432_554964202301893_7083438284287386733_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=eO5Grx7GoDcAX83FzEO&_nc_ht=scontent.cdninstagram.com&oh=a7deae95fee90be36685b9536523786c&oe=60BDF1DC,https://www.instagram.com/p/CPqwG3SspP8/,2021-06-03T18:24:51+0000,
17917715359733280,Unterführung in #braubach Unterwasser Test der #askari #wathose bestanden Wasser höhe ca 70cm #hochwasser #unwetter #lbm,0,1,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPqvYofL6ni/,2021-06-03T18:18:32+0000,"{'data': [{'id': '17930270371550946'}, {'id': '17929011973582461'}, {'id': '17930832868567680'}, {'id': '18228906229025613'}, {'id': '17874326516447350'}, {'id': '17919908530670826'}]}"
18226682809058085,"Hochwasser kann zu einer tödlichen Falle werden! 🤯
Andrea Fürstberger, Landesfrauenbeauftragte des Landesfeuerwehrverbands Bayern, erinnert sich noch genau an ihren Hochwasser-Einsatz 2016 in Simbach. Die Schäden des durch Starkregen ausgelösten Hochwassers waren enorm. Wegen der rasch auftretenden Wassermassen gab es bei der Katastrophe sieben Todesopfer in der Region. 
Menschen retten, Keller auspumpen oder Schutt und Schlamm beseitigen – wenn ein Hochwasser zum Ernstfall wird, gehört die Feuerwehr zu den Helfern in der Not. Gemeinsam mit anderen Katastrophenschützern wie der Wasserwacht und dem Technischen Hilfswerk sorgt sie dafür, dass die Schäden begrenzt werden. 🌊👩🚒

Eins ist für die Feuerwehrfrau klar: Menschen zuerst! Sachwerte sind zweitrangig! Sie appelliert dafür, eine Checkliste für den Ernstfall vorzubereiten. Wer sich vorher Gedanken über die wichtigsten Schritte macht, kann auf ein bevorstehendes Hochwasser besser reagieren. 
Hast Du schon Deine Hochwasser-Checkliste erstellt? Lass es uns wissen in den Comments! 👇😊

#hochwasserschützer
Du willst mehr über Andrea Fürstberger als Hochwasserschützerin erfahren? Dann schau Dir das komplette Interview in unseren IGTV-Channel an! 👆🎥
Wie gut bist Du bereits auf ein Hochwasser vorbereitet? Mach den Hochwasser-Check und werde selbst Hochwasserschützer*in 👉 🌊🏡✅ hochwasser-check.de

#hochwasser #info #umwelt #bayern #klimawandel
# klimawandel

rettungsdienst_bayern feuerwehrmuenchen feuerwehr.nuernberg thwbayern dlrg_bayern",0,8,VIDEO,,https://www.instagram.com/tv/CPqqbjsq_G7/,2021-06-03T17:35:46+0000,
17855659973568888,"Neues YouTube-Video🎬 : Die 4 wichtigsten Versicherungen für dein Haus. 🏠

Mit den eigenen vier Wänden erfüllen sich viele Menschen einen Lebenstraum. 🏡 

Damit sich dieser beispielsweise bei einem Brand oder Hochwasser nicht zum Albtraum entwickelt, sollte man seine Bleibe ausreichend absichern. 

Ob nun Eigentumswohnung oder eigenes Haus – es gibt eine Reihe von Versicherungen, die es sich lohnt abzuschließen.

➡️ Den Link zum Video findest du in der BIO!

P.S.: Die Checklisten sind bereits online und können heruntergeladen werden.🎉
➡️ easyinsured.ch/checklisten (Link in BIO)

Hast du Versicherungskummer?
Nutze die Chance und lasse dich jetzt kostenlos von uns beraten. Einfach online Termin buchen, direkt unter +4179 450 22 59 anrufen oder WhatsApp schreiben und schon bald gut und günstig versichert sein.

Hier direkt WhatsApp schreiben:
➡️ https://bit.ly/2Svi2iL (Link in BIO)

Hier kannst du einen Termin buchen:
➡️ https://www.easyinsured.ch/kostenlose-versicherungsberatung/ (Link in BIO)
.
.
.
#easyinsured #insurance #schweiz #onlineberatung #basel #versicherung #swissblogger #finanzenimblick #versicherungenimBlick #versicherungsvergleich #switzerland #youtube #youtubevideo #Haus #Eigentumswohnung #Lebenstraum #albtraum #Brand #Hochwasser #versicherungskummer",1,8,IMAGE,https://scontent.cdninstagram.com/v/t51.2885-15/195304328_486570469292182_8920191221134207417_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=PwuM57GxrKkAX-wIffd&_nc_ht=scontent.cdninstagram.com&oh=3ac2df1304d01e61b24304247cabd282&oe=60BDFA14,https://www.instagram.com/p/CPqmcBLqXwU/,2021-06-03T17:00:22+0000,
17883230831217599,"Während das brasilianische Amazonasgebiet unter einem Rekord-Hochwasser leidet, drohen in anderen Teilen des südamerikanischen Landes die Stauseen auszutrocknen. ⁠
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⁠
🔗Link in der Bio: https://bit.ly/3fL5OeJ⁠
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⁠
#tagi #TA #tagesanzeiger #tagi #klima #klimakrise #brasilien #überschwemmungen #trocken #extremwetter #klimawandel #hochwasser #amazonas #wasserversorgung #stauseen",0,31,IMAGE,https://scontent.cdninstagram.com/v/t51.2885-15/194958175_229659718621077_3480746386073415948_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=YeLTdklLeu0AX-oFeor&_nc_ht=scontent.cdninstagram.com&oh=a4687c7c7b27ead8006ed78ac4be3d47&oe=60BE9C56,https://www.instagram.com/p/CPqeaFll879/,2021-06-03T15:50:23+0000,
