,ID,event_id,article_title,article_link,article_content,publishing_date,article_image,article_keywords,article_relevance
0,0,FL-2015-000011-PER,Perú decreta alerta roja por el desborde del río Amazonas que ya inundó pueblos de la selva - elEconomistaAmérica (Perú),https://www.eleconomistaamerica.pe/sociedad-eAm-peru/noticias/6483103/02/15/Peru-decreta-alerta-roja-por-el-desborde-del-rio-Amazonas-que-ya-inundo-pueblos-de-la-selva.html,"elEconomistaAmerica

El Servicio Nacional de Meteorología e Hidrología (SENAMHI) de Perú ha decretado la alerta hidrológica roja por el desbordamiento del río Amazonas, que ha provocado inundaciones en la ciudad de Iquitos, capital del departamento de Loreto (noreste).

De acuerdo con el citado organismo, las localidades de Punchana, Belén, San Juan e Iquitos se verán ""seriamente afectadas"", tras informar de que el río Amazonas ha superado el umbral de referencia que tiene como inicio del proceso de inundación.

El lunes se ha registrado un nivel de agua de 117,02 metros sobre el nivel del mar, estando ""2,24 metros por encima de lo normal"", tal y como ha detallado el diario peruano 'El Comercio', que ha añadido que, por el momento, no se han registrado daños materiales o personales.

Relacionados Petroperú inaugura grifos flotantes sobre ríos de la Amazonía","Tue, 17 Feb 2015 08:00:00 GMT",https://s03.s3c.es/imag/_v0/635x300/d/f/0/amazonas.desborde.635.jpg,"['por', 'perú', 'el', 'ha', 'registrado', 'se', 'del', 'sobre', 'ya', 'selva', 'la', 'río', 'inundó', 'pueblos', 'que', 'roja']", 
1,1,FL-2015-000011-PER,Fuertes lluvias causan deslizamientos e inundaciones en zona este de Lima - elEconomistaAmérica (Perú),https://www.eleconomistaamerica.pe/sociedad-eAm-peru/noticias/6462839/02/15/Fuertes-lluvias-causan-deslizamientos-e-inundaciones-en-zona-este-de-Lima-.html,"elEconomistaAmerica

Las fuertes lluvias que cayeron en la zona alta de Lima causaron deslizamientos e inundaciones que afectaron al menos a once barrios de los distritos de Chaclacayo y Lurigancho-Chosica, en el este de la capital peruana, informó el Instituto Nacional de Defensa Civil (Indeci).

Según el primer reporte oficial, hacia las 14.00 horas de ayer (19.00 GMT) las lluvias causaron que se llenaran las quebradas en la cuenca del río Rímac en los dos distritos, lo que afectó a viviendas y vías de comunicación.

Las zonas afectadas se encuentran entre los kilómetros 27 y 33 de la Carretera Central, que comunica Lima con la región central del país.

Ante la emergencia, el Indeci recomendó a los habitantes de cinco barrios que identifiquen las rutas de evacuación hacia las zonas alejadas del cauce de los ríos, en previsión de mayores incidentes en las próximas horas.

El alcalde de Lurigancho-Chosica, Luis Bueno, declaró a la emisora RPP Noticias que las lluvias produjeron inundaciones en viviendas de la zona de Huampaní y anunció que la Municipalidad de Lima Metropolitana enviará maquinarias pesada para hacer labores de limpieza en las zonas afectadas.

La Defensa Civil añadió, por su parte, que ha enviado hasta Chosica a un grupo de intervención rápida para emergencias y desastres, que se encarga de proporcionar asistencia técnica a las autoridades de la zona.

Relacionados Perú tiene fondo de contingencia para enfrentar fenómeno climático de El Niño","Tue, 10 Feb 2015 08:00:00 GMT",https://s03.s3c.es/imag/_v0/635x300/e/4/3/huaicos.635.jpg,"['inundaciones', 'el', 'fuertes', 'en', 'lima', 'lluvias', 'deslizamientos', 'se', 'las', 'para', 'este', 'la', 'y', 'zonas', 'los', 'causan', 'que', 'zona']", 
2,2,FL-2015-000011-PER,Río Amazonas amenaza Iquitos - Diario Correo,https://diariocorreo.pe/peru/rio-amazonas-amenaza-iquitos-562626/,"El Servicio Nacional de Meteorología e Hidrología (Senamhi) advirtió que Iquitos podría inundarse en 12 días por la crecida del caudal del río Amazonas.

La situación entró en “Alerta Hidrológica Naranja”, pues la tendencia del incremento de su nivel es a razón de 5 centímetros por día, a puertas de superar el umbral de inundación.

Los distritos afectados son Iquitos, Punchana, Belén y San Juan, entre otras comunidades que se encuentren en las zonas periféricas de la ciudad loretana, advirtió el Servicio Nacional de Meteorología e Hidrología (Senamhi).

Precisan que la situación del río Amazonas dentro del ámbito de la provincia de Maynas, en la estación de control H-Enapu Perú, registra 116.53 metros sobre el nivel del mar, encontrándose a 2.23 metros por encima de su nivel normal (114.30).

INUNDACIÓN. Al menos un total de 100 familias resultaron afectadas y unas tres viviendas colapsaron luego de que el caserío El Edén resultara inundado por el desborde del río Mayo.

Las aguas alcanzaron un metro de altura y existe preocupación por parte de los moradores que están solicitando con suma urgencia carpas para poder albergar a las familias que sufren las inundaciones, informó RPP.","Thu, 05 Feb 2015 08:00:00 GMT",https://diariocorreo.pe/resizer/-7D_jhS7ricES-9V5o3sM5koupA=/980x528/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/EJFDQQZNMBGADINWZFBDXKU624.jpg,"['por', 'amenaza', 'nivel', 'el', 'amazonas', 'en', 'del', 'las', 'la', 'iquitos', 'y', 'río', 'que']", 
3,3,FL-2015-000011-PER,Inundaciones en la cuenca del Urumea - EL PAÍS,https://elpais.com/elpais/2015/02/26/album/1424955823_043880.html,"4

El Ayuntamiento de Hernani informa de que la Policía local está avisando por megafonía en los barrios y polígonos cercanos al Urumea que sigan las instrucciones de emergencia por la crecida del río.","Thu, 26 Feb 2015 08:00:00 GMT",https://ep00.epimg.net/elpais/imagenes/2015/02/26/album/1424955823_043880_1424956040_album_normal.jpg,"['inundaciones', 'por', 'cuenca', 'en', 'del', 'urumea', 'la', 'sigan', 'y', 'polígonos', 'río', 'megafonía', 'policía', 'que', 'fotos']", 
4,4,FL-2015-000011-PER,Manabí dividida entre la sequía y las inundaciones - El Universo,https://www.eluniverso.com/noticias/2015/03/02/nota/4611686/manabi-dividida-sequia-inundaciones,"Se registran pérdidas económicas por el exceso de agua y por la falta de esta.

En el norte y sur de la provincia de Manabí son evidentes los efectos de las variaciones climáticas, mientras que en Chone las fuertes lluvias han inundado las calles, en Jipijapa, la falta de agua preocupa a los pobladores.

En dos meses, Paula Buenaventura, de 72 años, perdió a 6 de sus caballos, ella reside en la comunidad Mero Seco, de la parroquia Julcuy, del cantón Jipijapa, en Manabí, y manifiesta que la falta de agua en este sector la ha perjudicado.

“Se me murieron mis caballos. Mis hijos cuando vienen me ayudan para la comida, pero no he podido sembrar porque no hay agua”, dijo la mujer.

En este sitio, según el presidente de la Junta Parroquial, Edwin Chilán, recibieron ayuda (alimentos, vitaminas, forraje) del Ministerio de Agricultura, Ganadería y Pesca (Magap), pero que esta se acabó y se encuentran alarmados.

Publicidad

Señaló que el pasado martes se activó el Comité de Operaciones Emergentes (COE) parroquial para solicitar ayuda para más de 2.000 habitantes de Julcuy y para rescatar a unas 600 vacas que aún subsisten el territorio en donde, desde hace unos 3 meses, han muerto ya unas 30 cabezas de ganado.

Xavier Valencia, coordinador de la zonal 4 del Magap, expresó que en conjunto con los municipios se planifica implementar políticas como el cambio del tipo de cultivos en zonas en las que la falta de agua es una problemática.

Advirtió la posibilidad de que en la parte sur de la provincia, en los cantones Jipijapa, Puerto López y Montecristi, se “desestimule” la actividad ganadera por el déficit hídrico.

“No tienen agua ni para tomar peor para mantener un animal como una vaca que tiene que beber entre 80 y 100 litros diarios”. Añadió que en estas zonas cae anualmente un promedio de 250 mililitros por metro cuadrado y que esta es una cifra muy baja.

Mientras, en Chone, norte de Manabí, las calles y las casas llenas de agua se han vuelto un escenario recurrente en la época de lluvias.

Marlene Muñoz, de 60 años, y comerciante de ropa, aseguró que las inundaciones afectaron su economía en varias ocasiones porque las corrientes de agua que se forman en las calles se llevaron su mercadería.

El alcalde del cantón, Deyton Alcívar, manifestó que esperan que la construcción del multipropósito Chone contribuya a disminuir esta problemática.

Agrega que las inundaciones en la ciudad se deben, además, al alcantarillado que se encuentra colapsado. Alcívar dijo que la empresa pública Ecuador Estratégico ya les entregó los estudios definitivos del Proyecto Integral del Alcantarillado Hidrosanitario para Chone y que al momento se gestiona el financiamiento para esta obra.

Para Manuel Mendoza, agricultor de 55 años del sitio El Tillo, de la parroquia Ricaurte, las autoridades deben definir políticas agrícolas para los campesinos, para evitar las afectaciones por causa de las inundaciones y la sequía. “Ahora la esperanza está en el multipropósito, pero esperamos que el Gobierno cumpla su objetivo y termine la obra totalmente, en todas sus fases”, dijo Carlos Williams, un maestro jubilado de 68 años, habitante de Chone. (I)","Mon, 02 Mar 2015 08:00:00 GMT",https://www.eluniverso.com/resizer/84dGZZeoW9pZqEnrimWVgY6MuEc=/1004x670/smart/filters:quality(70)/cloudfront-us-east-1.images.arcpublishing.com/eluniverso/GBDMZDJMBJGSRH2PP4LCHKZRZI.jpg,"['inundaciones', 'que', 'agua', 'entre', 'el', 'en', 'se', 'del', 'las', 'para', 'la', 'y', 'manabí', 'sequía', 'dividida']", 
5,5,FL-2015-000011-PER,Inundaciones y daños de vías en 8 cantones - El Comercio,https://www.elcomercio.com/actualidad/ecuador/inundaciones-vias-ecuador-lluvias-invierno.html,"Juan Carlos Mestanza

La fuerza del río Vinces se llevó unos 30 metros del muro del malecón de la localidad. Se teme por nuevos colapsos. Foto: Mario Faustos/EL COMERCIO

Ocho cantones de tres provincias son los más afectados por las intensas lluvias.

Pero la situación es más crítica en Muisne y Quinindé (Esmeraldas) y Vinces (Los Ríos).

En el cantón del sur esmeraldeño, la vía El Salto-Chamanga cerrada el domingo por los deslizamientos fue habilitada ayer, pero en un solo carril.

Las lluvias provocaron derrumbes en tres tramos de la carretera y cerró el paso por completo.La tierra ocupó 50 metros de longitud y formó una loma de cinco metros de alto. Eso obligó a turistas y habitantes de las poblaciones de Muisne a hacer trasbordo y quitarse el calzado para llegar al otro extremo de la vía. Los turistas que iban y salían de los balnearios de Portete y Mompiche caminaron con las maletas en el hombro.

Los técnicos del Municipio de Muisne retiraron el lodo con volquetes, retroexcavadoras y tractores. Esta vía es importante porque conecta al sur de la provincia de Esmeraldas con el cantón Pedernales, en la provincia de Manabí.

El derrumbe incomunicó por 24 horas a las parroquias Sálima, San José de Chamanga, Bolívar y Daule. Ayer, en la tarde, los vehículos empezaron a circular, pero con dificultades.

Un poco más al sur, en Bilsa y Sálima, 20 familias fueron evacuadas por la subida del mar y el desbordamiento del río Sálima. El agua inundó la escuela y la cancha. Sus habitantes usaron canoas para salir.

“Perdimos ropa y colchones que se mejoran con el agua que subió rápidamente”, cuenta Gloria Moreira, habitante de Sálima. La Unidad de Gestión de Riesgos del Municipio de Muisne no alcanzó a llegar porque la vía estaba obstruida.

En la isla de Muisne, los 8 500 habitantes, sobre todo, los que habitan cerca al manglar, fueron sorprendidos por el mar, que llegó a las calles. Dionisio Cheme, habitante de Santa Rosa, dice que este fenómeno se presenta en cada invierno.

Las inundaciones también se registraron en Viche (Quinindé). Siete viviendas fueron las más afectadas. En abril del 2014, el desbordamiento del río Cube arrasó 35 viviendas. Los habitantes de 38 de 72 comunidades, que están a la orillas del Viche, temen que el afluente se desborde como el año pasado.

En el caso de Esmeraldas, la Unidad de Gestión Ambiente y Cambio Climático del Municipio reportó la caída de una casa de madera y caña, en el barrio El Embudo. En cambio, la zona de la parroquia Vuelta Larga se inundó con el desbordamiento del río Teaone.

En Los Ríos, las autoridades de Vinces alertaron ayer a la ciudadanía de abstenerse de circular por el sector sur del malecón. Allí, el pasado jueves, la fuerza del río Vinces por las intensas lluvias causó daños en esa infraestructura. 30 metros del malecón se destruyeron. El Municipio y la Secretaría Nacional de Gestión de Riesgos ejecutan obras de remediación temporal, para reforzar el muro.

Pero ayer el caudal volvió a crecer, por lo que se reactivó la alerta amarilla. Junto al sitio colapsado se encuentra la cárcel de Vinces, en una antigua edificación a manera de castillo. En caso de un problema mayor, está listo un plan para evacuar a los 79 privados de la libertad a otros centros de detención.

En el área rural de Vinces, en el sector del recinto San Gabriel, la madrugada del domingo, la casa de madera de la familia Valdez-López se desplomó. Sus cuatro miembros, que han recibido ayuda del MIES, están en una casa acogiente hasta levantar su vivienda.

En cantones rionsenses como Montalvo, Ventanas y Urdaneta se mantiene la emergencia decretada a través de sus cabildos. En Montalvo, por ejemplo, aún se reparan los muros dañados, por el desbordamiento de los ríos Cristal y Santa Rosa. Se inundaron extensas zonas de cultivos en más de 10 poblaciones.

Igual ocurre en Ventanas, donde el alcalde Patricio Urrutia movilizó maquinaria municipal y ayuda humanitaria a la parroquia Zapotal Viejo, donde se destruyeron un muro y 500 hectáreas de cacao, banano, maíz y arroz…

En la capital fluminense, dos familias de las riberas del río Babahoyo fueron evacuadas.

En Palestina (Guayas), los cultivos siguen inundados, pero se reparan los muros que fueron destruidos.","Mon, 02 Mar 2015 08:00:00 GMT",https://imagenes.elcomercio.com/files/article_main/uploads/2015/03/02/54f5230008b33.jpg,"['inundaciones', 'por', 'el', 'en', 'se', 'del', 'las', 'la', 'y', 'cantones', 'daños', 'vías', 'los', 'que']", 
6,6,FL-2015-000011-PER,Más inundaciones afectan al centro de Argentina - www.notimerica.com,https://www.notimerica.com/sociedad/noticia-mas-inundaciones-afectan-centro-argentina-20150303225824.html,"BUENOS AIRES, 3 Mar. (Notimérica) -

La desgracia parece cebarse con las provincias del centro de Argentina, a las que la lluvia vuelve a azotar causando inundaciones y miles de evacuados, cuando todavía la provincia de Córdoba se estaba recuperando del temporal que sufrió hace dos semanas y en el que murieron ocho personas.

Córdoba es la provincia más afectada por el nuevo temporal, pero también se han producido inundaciones en las provincias de Santa Fe, Santiago del Estero, Catamarca y San Luis, en la que ha fallecido una mujer.

En la provincia de Córdoba, la situación es desesperada y las autoridades calculan que hay al menos 2.000 personas evacuadas. ""Es la peor catástrofe climática que ha sufrido Córdoba en los últimos 50 años"", señaló el gobernador, José Manuel de la Sota, que anunció el cese de todas las actividades, incluyendo clases y transporte público, exceptuando las emergencias.

Hay varias regiones cordobesas bajo el agua y, según han informado las autoridades, todos los diques y las cuencas de los ríos están saturadas. La mala noticia es que el Servicio Meteorológico Nacional ha anunciado que seguirá lloviendo y numerosos barrios podrían quedar anegados por el agua.

La ciudad cordobesa de Jesús María, de 30.000 habitantes, ha quedado aislada al tener que cerrar todos los puentes que la comunican. De hecho, según informó el intendente de la ciudad en Radio La Red, se cayó un puente que habían colocado hacía tan sólo dos días.

En Santa Fe las intensas lluvias también han provocado inundaciones y el cese de todas las actividades, además de numerosos cortes de luz y de carreteras. Por ello, las autoridades recomiendan no salir a las calles. En la provincia de San Luis una mujer de 87 años falleció al derrumbarse su vivienda por el temporal y, además, hay 375 evacuados y más de mil autoevacuados.

En Santiago del Estero se han producido inundaciones y más de 1.000 familias están afectadas por el temporal, de las cuales 200 han sido evacuadas y otras se han autoevacuado, por lo que las autoridades cancelaron las actividades públicas.

La provincia de Catamarca también sufre el temporal y 600 personas debieron ser evacuadas, según informó la agencia Télam. Las autoridades de la provincia señalaron que la situación ha alcanzado un nivel crítico.

La situación no tiene visos de mejorar, ya que el Servicio Meteorológico Nacional ha emitido una serie de alertas anunciando que continuarán las tormentas en esas provincias y que también se podrían desplazar a varios puntos del norte del país.","Tue, 03 Mar 2015 08:00:00 GMT",https://img.europapress.es/fotoweb/fotonoticia_20150303225824_1024.jpg,"['inundaciones', 'por', 'el', 'provincia', 'en', 'se', 'al', 'han', 'más', 'las', 'la', 'afectan', 'argentina', 'y', 'centro', 'que']", 
7,7,FL-2015-000011-PER,Febrero loco: Catástrofes por efecto de las lluvias [Fotos] - Diario Correo,https://diariocorreo.pe/edicion/arequipa/febrero-loco-563409/,"El calificativo popular de febrero loco en Arequipa tiene mucho sentido cuando de lluvias se trata. Particularmente, el 8 de febrero marca en el calendario de la Ciudad Blanca muerte a causa de inundaciones agravadas por obras inconclusas en el afán de ganarle espacio al río y las torrenteras.

La Marina. En 1989, el miércoles 8 de febrero, una lluvia cuyos valores alcanzaron los 110 litros por m2 tornó vigoroso el río Chili y lo convirtió en un arma mortal, hecho que fue agravado por la obra inconclusa del Puente Bajo Grau, que taponeó el cauce e hizo desbordar las aguas sobre la avenida La Marina.

Fue noticia mundial y como culpable directo se señaló al alcalde Luis Cáceres Velásquez, quien se empeñó en ejecutar el puente Bajo Grau en temporada de precipitaciones.

Ese no fue precisamente el año más lluvioso en la ciudad. Si revisamos los registros del Senamhi, encontramos precipitaciones más copiosas en los años 1963, 1972 y 1973. Para ir hacia adelante, el 18 de febrero de 2012, llovió 130 litros por m2, por encima de los valores de aquel 1989.

El viernes 8 de febrero de 2013, desde las 14:20 horas, una lluvia que alcanzó 120 litros por m2 colmató la torrentera de la avenida Venezuela arrastró desmonte desde las partes altas de Mariano Melgar y Miraflores, y el huayco se estrelló contra una obra inconclusa en el intercambio vial de Venezuela-Alcides Carrión.

UNA VÍCTIMA. En el primer caso, murió una persona que fue arrastrada desde la zona de Alto Selva Alegre, pero los daños materiales fueron múltiples. Correo graficaba la situación con la palabra ¡Catástrofe! y recordaba que, un día antes de la tragedia, el alcalde Luis Cáceres se mofaba de los destrozos causados por las precipitaciones copiosas del 7 de febrero.

En esa oportunidad, el río salió de su cauce a las 19:40 horas, aproximadamente, inundando en parte las viviendas del Barrio Obrero N° 1. Un hecho curioso fue la salida de truchas, lo que hizo suponer la descarga descontrolada desde el sistema de represas, pero la versión fue desmentida por la Dirección de Agricultura.

Hubo otros dos desbordes anteriores, los días 3 y 5 de febrero. Los daños no fueron mayores, pero era fácil entender la causa principal, es decir, el dique formado por la obra del puente. Ambas situaciones fueron aprovechadas por los ladrones, quienes sustrajeron cemento y tablones del lugar.

Aquel miércoles 8 de febrero, desde el mediodía se desató la lluvia y, cerca a las 14:00 horas, un fuerte estruendo provenía del río Chili. Era una enorme carga de agua alimentada por las lluvias de la zona alta y el cauce de la torrentera de San Lázaro.

El dique en el puente Bajo Grau impidió el paso del lodo y, de pronto, el desborde fue a dar a las viviendas del Barrio Obrero N° 1, La Cabezona, las curtiembres de la zona, el Pasaje del Solar, Quinta Salas, Vallecito y otros aledaños a la avenida La Marina.

El lodo de la descarga cubrió las casas, el agua golpeaba las puertas para ingresar, la fuerza del huaico trasladó inclusive vehículos de una calle a otra, el río se cargó de artefactos, muebles, enseres, y unas 300 familias lo perdieron todo en la zona.

Los daños también se vieron en Juan El Bueno, Los Rosales, La Pampilla, Umacollo, la Facultad de Medicina de la Unsa, el sector de puente Tiabaya, Alata, Tingo y el mercado La Parada; lo propio ocurrió en el distrito de Alto Selva Alegre, especialmente en Chilina.

El prefecto de Arequipa, Raúl Díaz Uré, anunció una denuncia contra los responsables y así lo corroboró el fiscal decano Juan Vela Vela, quien designó una comisión investigadora, mientras los decanos de los colegios de Ingenieros y Arquitectos, Wilder García Martínez y Herbert Mutze Cornejo, respectivamente, culparon el alcalde de ejecutar la obra guiado por un capricho.

Los servicios de energía y agua potable quedaron interrumpidos en casi toda la ciudad. Voceros de la empresa Sedapar anunciaban la inversión de 20 millones de intis para reparar el sistema, pero solo después de 8 días la atención fue restablecida. En tanto, los días anteriores, la población se abastecía a través de tanques cisterna.

Todo este desastre desató una epidemia de fiebre tifoidea. Se registró un promedio de 30 casos a cinco días del desastre y las autoridades culpaban a Sedapar, e incluso exigían la salida de los miembros del Directorio. La versión oficial advertía que el servicio quedaría normalizado a fines de febrero, pero, hasta la primera semana de marzo, algunas zonas aún aquejaban deficiencias.

LINEA TE TIEMPO: TRAGEDIAS QUE LOS AREQUIPEÑOS NUNCA OLVIDARÁN

2 de febrero de 1967

Las torrenteras arrasaron barrios e inundaron casas de las zonas bajas de la ciudad a la altura de un metro, y se interrumpió el servicio eléctrico. El día 9, un huaico cayó sobre la central Charcani IV y dejó a todos sin electricidad.

5 de febrero de 1972

El desborde de las torrenteras ocasionó daños graves, especialmente porque la de San Lázaro se cargó a una altura de 8 metros, al inundarse los cauces invadidos por viviendas en la zona de Alto Selva Alegre.

8 de febrero de 1973

Arequipa fue azotada por una lluvia torrencial que afectó las riberas del río Chili, arrasó viviendas, árboles y vehículos. Las torrenteras ingresaron y la de San Lázaro fue alimentada por el huaico desde Alto Selva Alegre.

8 de febrero de 1989

Una persona falleció al ser arrasada por las cargadas aguas que bajaron desde Alto Selva Alegre al Chili, que se desbordó debido a un dique artificial por una obra inconclusa, e inundó todas las casas y fábricas sobre la Av. La Marina.

12 de febrero de 2012

La lluvia alcanzó valores históricos con 130 litros por metro cuadrado, por encima del promedio de 30 litros y más que en el año 1989, cuando la precipitación alcanzó 110 litros; no obstante, no hubo desastres con pérdidas.

8 de febrero de 2013

Cuatro personas fallecieron al hacer su ingreso 3 torrenteras a causa de la lluvia, cuyos daños más graves fueron en la Av. Venezuela y mercado Productores, debido a la obra inconclusa del intercambio vial El Palomar.","Sun, 08 Feb 2015 08:00:00 GMT",https://diariocorreo.pe/resizer/EN_oMmbUs41NmkiELhVpG8gmNfo=/980x528/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/U6P7JWWZU5FQRD2WHB3U7JJEXA.jpg,"['por', 'el', 'en', 'lluvias', 'catástrofes', 'del', 'efecto', 'se', 'las', 'la', 'loco', 'febrero', 'y', 'los', 'fotos']", 
8,8,FL-2015-000011-PER,"Torrenteras, un riesgo latente en Arequipa - Diario Correo",https://diariocorreo.pe/edicion/arequipa/torrenteras-un-riesgo-latente-en-arequipa-563426/,"El estudio “Inundaciones en la localidad de Arequipa ocasionadas por el ingreso de las torrenteras”, de la autoría de Jaime Fuse Fernández-Dávila, Alfredo Benítez Montúfar y Roberto Kosaca Masuno, establece que los cauces peligrosos son: En la ribera izquierda: Polanco, de poco interés anterior, pero relevante desde la instalación peligrosa de asentamientos humanos sobre su cauce. San Lázaro (segunda torrentera), que desemboca directamente en el río Chili.Miraflores (tercera torrentera), se origina en las depresiones topográficas occidentales del cerro El Botadero, desemboca en el río Chili a la altura de la Variante de Uchumayo.Mariano Melgar (cuarta torrentera), se origina en las quebradas El Chilcal y Guarangal, ingresa al río Chili a la altura del Cuartel Arias Araguez en Tingo.Paucarpata (quinta torrentera), nace en las depresiones del cerro Alto Jesús hasta su desembocadura en el río Socabaya, entre Bellapampa y Huasacache.En la ribera derecha:Zamácola (primera torrentera o Cerro Colorado), se origina en la quebrada Piedraypicho. Es la única que desemboca en la margen derecha del río Chili en las cercanías del puente de la Variante de Uchumayo.","Sun, 08 Feb 2015 08:00:00 GMT",https://diariocorreo.pe/resizer/Hp_HvBimAZ1O0wYtzdV75jah5zs=/980x528/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/AWBHEIGPB5B7PG2VNVAEMPDS5E.jpg,"['latente', 'el', 'riesgo', 'en', 'torrentera', 'se', 'del', 'arequipa', 'las', 'la', 'y', 'río', 'torrenteras', 'que']", 
9,9,FL-2015-000011-PER,"Las lluvias cesaron, pero los ríos siguen crecidos en Esmeraldas - El Comercio - El Comercio",https://www.elcomercio.com/actualidad/ecuador/lluvias-desbordamiento-rios-esmeraldas-inundaciones.html,"Redacción Elcomercio.com

Inundaciones en poblaciones del norte de Esmeraldas. Foto: EL COMERCIO

La crecida del río Blanco obligó a la suspensión del servicios de agua potable en el cantón Quinindé, desde las tarde del sábado 7 de febrero de 2015. Esta región está ubicada en la parte central de la provincia de Esmeraldas, en el norte de Ecuador.

El servicio podría ser reanudado la tarde de este domingo 8 de febrero de 2015, según los representantes de la Junta de Agua Potable. Los niveles del afluente aumentaron con las fuertes lluvias registradas entre jueves y viernes de la semana pasada.

El fuerte aguacero registrado en cabecera parroquial de Chura provocó un deslizamiento que destruyó una plazoleta que servía de refugio para los campesinos que diariamente llegan de diferentes lugares. La escuela se inundó en su totalidad, de acuerdo con un reporte de la Unidad de Gestión de Riesgos del Municipio de Quinindé.

En el recinto Los Alves, en la parroquia Viche, se dio un deslizamiento que dejó inhabitable dos viviendas. Las familias fueron ubicadas en casas escogientes.

Un deslizamiento de gran magnitud que se dio en la vía Roto-Cube dejó incomunicada a la población y más de 30 recintos aledaños. La intervención del Consejo Provincial permitió la rehabilitación de la vía.

Mientras que en las poblaciones del norte de la provincia de Esmeraldas, en Ecuador, los ríos Santiago, Cayapas y Ónzole siguen desbordados.

Hasta la mañana de este domingo 8 de febrero del 2015 no se conocía el reporte oficial de afectados en las comunidades asentadas en los borde del afluente. También hay áreas de cultivos anegadas.

Un reporte preliminar del equipo de atención inmediata del Municipio de Eloy Alfaro y Junta Parroquial establecía que podrían ser más de 500 familias, pero la cifra está sujeta a confirmación.

Desde la Junta Parroquial de Borbón del cantón Eloy Alfaro se reportó el fallecimiento de un campesino en la parroquia Timbiré. El agricultor recibió un fuerte golpe provocado por una rama de un árbol, cuando intentaba cortar un madero en medio de la lluvia que caía ayer en la zona.","Sun, 08 Feb 2015 08:00:00 GMT",https://imagenes.elcomercio.com/files/article_main/uploads/2015/02/08/54d7ddfab421c.jpg,"['cesaron', 'el', 'esmeraldas', 'ríos', 'en', 'lluvias', 'se', 'del', 'pero', 'las', 'la', 'siguen', 'crecidos', 'y', 'reporte', 'los', 'que']", 
