id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,children,keyword
18002589451329043,"☎️(305) 508-9575⠀
¡Un fenómeno natural como una inundación puede arrasar con todo!⠀
Llame hoy a nuestros expertos para proteger sus propiedades.⠀
.⠀
.⠀
.⠀
#UnivistaInsurance #UnivistaCasa #SeguroDeAuto #SeguroDeCasa #Inundaciones #Lluvia #Seguros #SeguroPrimero #UnivistaSeguro",0,1,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/201689079_184821243462249_4500585186436941231_n.mp4?_nc_cat=111&vs=18156950524082386_4016236790&_nc_vs=HBksFQAYJEdQZUhCUXhwUXBBTUdLZ0FBS19GOWNaaFNuVV9ia1lMQUFBRhUAAsgBABUAGCRHSGg0OEF0Y2pfVGxSaE1FQUhDZE10azI1bGc1YmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb014GUtJPdQBUCKAJDMywXQCzul41P3zsYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=RtXPa_tw89QAX_0lEod&_nc_ht=video-sea1-1.cdninstagram.com&oh=fa5d0d02a26a3f21028e75ee7ce29a42&oe=60CB832B&_nc_rid=acac04270b,https://www.instagram.com/p/CQG0Wztt8lV/,2021-06-14T16:01:51+0000,,none
17931361828541807,"En #PanamáOeste  inician con la limpieza de drenajes . En el sector de Virgen de Guadalupe esto es lo que se encontró en el cauce de los ríos,  gran cantidad de sedimentos y basura que obstruían el paso de las aguas.
-
Cuando empecemos por tener  CULTURA AMBIENTAL podremos evitar mucho  estas cosas. 
-
- #nobasuraenrios  #mediodigital #medioambiente
#lachorrera #PanamaOeste #Lachorrera #inundaciones",2,7,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQG0TrYBcPB/,2021-06-14T16:00:17+0000,"{'data': [{'id': '17901986350923671'}, {'id': '17899642769053171'}]}",none
17949232198478209,"Lo que calla un deliviry, pero normal, es nuestro problema no?
elvidajenapanama 🎥...
#CulpaDelMotorizado #Lluvia #Inundaciones

P.D amigo motociclista, recuerda siempre manejar a la defensiva y tener bien asegurado tu casco, quizás tu manejes muy bien, pero siempre hay un tonto al volante que te puede colisionar

#Pty #Panamá #Colón #Darien  #Chiriquí #BocasDelToro #Veraguas #Coclé #Herrera #PanamáOeste #PanamáCity #Accidentes #ManejeALaDefensiva",1,14,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.31694-16/200012910_495945274976579_144557499884914112_n.mp4?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=X0hCJAxCWBgAX-JElxd&_nc_ht=video-sea1-1.cdninstagram.com&oh=3544fb61fb46185c835893de4fd6eee9&oe=60CC7BAC,https://www.instagram.com/p/CQG0FttnC3Y/,2021-06-14T15:59:16+0000,,flood
17915333059768830,"#Infografía| ¿Cómo ayudan las soluciones de #InfraestructuraNatural a reducir los riesgos y peligros desencadenados por lluvias intensas o de larga duración: #erosión hídrica, movimientos en masa e #inundaciones? 
Esta didáctica infografía lo explica a detalle: http://bit.ly/InfografíaIN_GRD

#InfraestructuraNatural #GestióndeRiesgos #Desastres #GRD #NaturalezaqueCuida",0,4,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQGvvgHL95s/,2021-06-14T15:20:24+0000,"{'data': [{'id': '17867799533519480'}, {'id': '17909762269890667'}, {'id': '17909831014886335'}]}",none
17860694372537449,"Tener un correcto esquema de un sistema de Alcantarillado; Sirve para desalojar el agua de lluvia para evitar inundaciones de viviendas, negocios, industrias, etc., así como de deshacerse de aguas de aseo u consumo. La urbanización incrementa los volúmenes de agua de lluvia que escurren superficialmente por la impermeabilidad del concreto y pavimento. 
Los sistemas de alcantarillado se encargan de conducir las aguas de desecho y pluviales.

Conócenos www.siig.mx
Whats: (442) 446 37 48
Tel: +52 (442) 455 15 54 
Email: contacto@siig.mx
.
.
.
.
#SIIGIngenieriayConsultoria #SIIGIngenieria
#SIIGIngenieriaConfiable #Ingeniería #IngenieríaCivil #Constructoras #Construcción #Arquitectos #Inundación
#DiseñoDeDrenajePluvial #DiseñoPluvial #TemporadaDeLluvias2021 #LluviasQro #Lluvias #Inundaciones #Veracruz #Gob #Querétaro
#Tabasco #Tampico #Sinaloa #Saltillo #Nayarit #Xalapa #HuracánLaura #Tormenta #CDMX #Drenaje #Alcantarillado #Chiapas",0,0,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/200324317_2997719950514883_6977197632595870647_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=hszPW8ZngLYAX8MDHnb&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=798c1f6314c97f04d759ec5c942eacee&oe=60CC40E8,https://www.instagram.com/p/CQGqCMSrWA_/,2021-06-14T14:30:31+0000,,none
17910886405777490,"Este evento denominado #ríoatmosférico no es algo nuevo que esta en investigación pero actualmente se ha dado mayor importancia debido a todos los cambios climáticos que afectan nuestros lugares...
.
.
Algunas fotografías del evento recien pasado.
.
#onemi #riosdechile #inundaciones #lluvias #lluvias2021, bueno a esperar la nieve del finde semana jejejw...",2,63,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQGptQZnEhP/,2021-06-14T14:27:40+0000,"{'data': [{'id': '17875636553441366'}, {'id': '18089040859271558'}, {'id': '18122422501212818'}, {'id': '17909592493811033'}, {'id': '17901801361912978'}, {'id': '17870556995453741'}, {'id': '18089493682266896'}, {'id': '17910887512771048'}, {'id': '17991278179360679'}, {'id': '17949028633470793'}]}",flood
17909709070790809,"Siguen las fuertes lluvias haciendo de las suyas esta vez en Las Mañanitas,en el sector 8 a moradores se le filtro agua por las paredes ventanas.
#siempreconlaprimicia
#reddemediosdigitalespanama
#inundaciones
#lasmañanitas
noticias_del_ghetto_pyt507
noticias_del_ghetto2
notigan21
somosnoticia5245
ghettonews_507 
criticapa
sin_miedo_al_covid507
latortuga507
barrionoticias507
lanoticia507
intrigas_pty
cuarentenapanama3
vainas_de_pandemia507
panamanotecalles
panama_este_enterate
elnocturno507
treporta
elcuara25
nitocortizo
sinaproc_panama",0,5,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.31694-16/201600244_122308223349566_4429795034240875794_n.mp4?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=T2cMl0LZ44gAX_U1yuK&_nc_ht=video-sea1-1.cdninstagram.com&oh=f42ab5e2c183ac1d6bcacd86b4290730&oe=60CCCEAA,https://www.instagram.com/p/CQGnLQtlW0V/,2021-06-14T14:05:42+0000,,flood
18234034444036444,"¡Buenas tardes!👋😊
MoltNet se deshace hasta de la suciedad incrustada de años de los baños, aqui os adjuntamos imágenes del antes y el después para que podáis ver a que nos referimos😉
Contactanos sin compromiso, cualquier duda, presupuestos, consejos, estamos a vuestra disposición 🤗 no lo dudéis ✌
¡MoltNet és la solución!💪
•
•
•
💻 𝙬𝙬𝙬.𝙢𝙤𝙡𝙩𝙣𝙚𝙩.𝙚𝙨
📩 𝗜𝗻𝗳𝗼@𝗺𝗼𝗹𝘁𝗻𝗲𝘁.𝗲𝘀
📲 𝟲𝟭𝟳 𝟲𝟮𝟰 𝟴𝟰𝟮
•
•
•
•
#limpiezahogar #limpiar #limpiezafondo #limpieza #limpiezadeobra #empresalimpieza #empresa #emprendedores #emprender #casas #nadaseresiste #adiossuciedad #oficinas #loconseguimos #localescomerciales #naves #conseguridad #contacto #constancia #comunidades #profesionales #profesionalidad #findeobra
#sindromedediogenes #incendio #incendios #inundaciones #inundacion #perseverancia #constancia #tiempo",0,2,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQGlUjoppRe/,2021-06-14T13:49:20+0000,"{'data': [{'id': '17880999320301398'}, {'id': '17919429952706412'}, {'id': '17998523908340728'}, {'id': '18219235114078836'}, {'id': '17877500468395093'}, {'id': '17917934773680767'}, {'id': '17895381086116071'}, {'id': '17876399660495776'}]}",none
17930522113579446,"Varios sectores del corregimiento Ancón resultaron muy afectados por las fuertes lluvias ☔registradas el domingo en horas de la noche. 

Condado del Rey se inundó, como suele ocurrir cuando hay lluvias en este sector. Varias zonas de Clayton se vieron muy afectadas y el estacionamiento de Albrook Mall  colapsó de agua.

#lluvias 
#aguaceros
#panama🇵🇦 
#inundaciones",0,3,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQGhYQFBRgg/,2021-06-14T13:14:53+0000,"{'data': [{'id': '17949544669446171'}, {'id': '18235141309024019'}, {'id': '17879152700471701'}, {'id': '17889879629195566'}, {'id': '17910873982777453'}, {'id': '17917017565740583'}]}",flood
17866643159521452,"#Lluvias
#Inundaciones
#TransportePúblico
Cuando no terminas un problema y...
El transporte que sustituye a la línea 12
Sheinbaun! 
RayoVen 
raymundocruzmx 
Vía el autor",0,3,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/201194716_978222509681455_987741579277933347_n.mp4?_nc_cat=103&vs=17875512758501589_660868125&_nc_vs=HBksFQAYJEdOejgtUXN2YXpNdHNIa0RBQ09idnFxN0tiVU5ia1lMQUFBRhUAAsgBABUAGCRHSHdrX2d2aWluZElDRlVKQUZsZDU5cGNVOGhjYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb284%2FVmJvPPxUCKAJDMywXQEwMzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5mZWVkIn0%3D&_nc_ohc=JAu6jd1Wsr8AX9jmKNx&_nc_ht=video-sea1-1.cdninstagram.com&oh=f283aa942b8c60a266591fff0c8fccdd&oe=60CC04A4&_nc_rid=87e29a02da,https://www.instagram.com/p/CQGdXCOnnSX/,2021-06-14T12:40:13+0000,,flood
