,ID,event_id,article_title,article_link,article_content,publishing_date,article_image,article_keywords,article_relevance,category
0,0,FL-2018-000134-IND,"Kerala floods kill dozens with 36,000 evacuated - The Guardian",https://www.theguardian.com/world/2018/aug/12/kerala-floods-kill-dozens-with-36000-evacuated,"Flash floods in Kerala have killed 37 people and displaced around 36,000 according to Indian officials after heavy monsoons led to landslides and overflowing reservoirs across the southern state.



Kerala, famed for its pristine palm-lined beaches and tea plantations, is battered by the monsoon every year but the rains have been particularly severe this season.

Those forced from their homes “have moved to 350 relief camps across the state”, said an official at the Kerala State Disaster Management control room.

The army has been roped in for rescue efforts in Kerala after two days of heavy rain drove authorities to open the shutters of 27 reservoirs to drain out the excess water.

Floodwaters rush through Kozhikode, Kerala state. Photograph: AP

One of the five shutters of a large reservoir in the mountainous Idukki district was opened for the first time in 26 years.

“Our state is in the midst of an unprecedented flood havoc,” Kerala chief minister Pinarayi Vijayan wrote in a statement posted on Twitter.

“The calamity has caused immeasurable misery and devastation. Many lives were lost. Hundreds of homes were totally destroyed,” he added, lauding the efforts of rescue teams working in the state from across India.

The US embassy advised its citizens to avoid the areas affected and monitor local media for weather updates.

More than a million foreign tourists visited Kerala in 2017, according to official data. The government of Kerala, which has a population of 33 million people, has imposed a ban on the movement of lorries and tourist vehicles in Idukki.","Sat, 11 Aug 2018 07:00:00 GMT",https://i.guim.co.uk/img/media/d239af3785a8dd24515b54c87a694a4a3c9f113a/0_117_3310_1987/master/3310.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=5ab93aca8a2815c48e40424f3d684e89,"['kerala', 'official', 'idukki', '36000', 'homes', 'rescue', 'state', 'heavy', 'floods', 'million', 'dozens', 'reservoirs', 'evacuated', 'kill', 'shutters']",,flood
1,1,FL-2018-000134-IND,kerala floods - Times of India,https://timesofindia.indiatimes.com/topic/kerala-floods,"heavy rainfalls in many parts of Kerala created flood

In August 200,-like situation in low-lying areas of the state. More than 43 people died in a massive landslide in Idukki district caused by the heavy rainfall.In the 2018 flash floods in Kerala, around 20 people were killed and four were reported missing. The floods and landslides in the state was caused due to incessant torrential rain across Kerala in the month of August 2018. The shutters of 24 dams located in the state, including Idukki dam , were opened due to water level in the reservoir rapidly rising to the danger mark.","Fri, 10 Aug 2018 10:21:48 GMT",https://static.toiimg.com/photo/10230125.cms,"['situation', 'kerala', 'updates', 'water', 'torrential', 'idukki', 'state', 'heavy', 'floods', 'latest', 'caused', '2018']",,flood
2,2,FL-2018-000134-IND,"Kerala flood news: Heavy rain, landslides and floods in Kerala like never before! More water to be released, at least three times more, says CM - The Financial Express",https://www.financialexpress.com/india-news/kerala-flood-news-heavy-rain-landslides-and-floods-in-kerala-like-never-before-more-water-to-be-released-at-least-three-times-more-says-cm/1276374/,"Palakkad: A view of houses submerged in water following a flash flood, triggered by heavy rains, at Palakkad in Kerala on Thursday, Aug 9, 2018. (PTI Photo)

As per the latest news reports at 12.50 PM, CM Pinarayi Vijayan has reviewed all the efforts taken to tackle the rain havoc in Kerala and expressed satisfaction with regard to the flood relief efforts undertaken by the Army, Navy and the Air Force, NDRF as well as the Coast Guards. According to the latest tweet from the CM’s office, “As the the water level in Idukki dam continues to rise, more water will have to be released. It has been estimated that at least three times the volume that is being released now will have to be spillled. This will raise the water level in Periyar river and its subsidiaries.” Considering the situation, CM Pinarayi Vijayan has instructed to alert those people living in downstream areas with the help of announcements and pressed for relocating people living in vulnerable areas.

The death toll in Kerala has touched 26. Meanwhile, the IMD has predicted more rains across eight districts in Kerala in the next 48 hours and the situation looks grim at the ground level. Kerala rains are lashing down across the state like never before, leaving people in a state of utter helplessness and panic in areas that have been most affected. The latest update has come from the Kerala Chief Minister’s Office, which has issued a tweet, announcing that a ban has been imposed on the movement of heavy goods vehicles and tourist vehicles in the high ranges of Idukki on account of the unabated rains in the area. There are also local news reports that drinking water supply was also hit in many places around Malappuram, Palakkad and Ernakulam districts. Today, the US government has also issued a travel advisory asking its citizens to refrain from visiting Kerala at this time.

As the water-level in Idukki dam continues to rise, more water will have to be released. It has been estimated that at least 3 times the volume that is being released now will have to be spilled. This will raise the water-level in Periyar river and its subsidiaries. — CMO Kerala (@CMOKerala) August 10, 2018

Considering the situation, CM has instructed to alert the people living in downstream areas with the help of announcements. He has also instructed to relocate people living in vulnerable areas. — CMO Kerala (@CMOKerala) August 10, 2018

What happened on Thursday across districts?

On Thursday, the decision to open one of the shutters of the Idukki dam on Thursday on a trial basis for hours led to a sense of foreboding and panic among the public. Following this, Kerala Chief Minister Pinarayi Vijayan cautioned people not to panic and he stated that it is a ‘unprecedented situation’ whereby 22 dams had to be opened at one go and in the case of Idukki, dam, it was reopened after 26 years as per local news reports. Trial runs continued throughout the night. Past midnight, the water level mark at Idukki dam had touched 2400.38 ft. This morning, the water level had touched 2401 ft at 7 AM.

District Collectors were given permission to hire the necessary number of bulldozers, generators and lights. They were directed to provide essential supplies such as water, food, clothes and toilet facilities to the people in affected areas and those staying in relief camps. The service of doctors has been ensured in these camps.

District collectors were given permissions to hire necessary number of bulldozers, generators & lights. They were instructed to provide food, water, clothes and toilet facilities for the people staying in relief camps. The service of doctors has been ensured in the camps. — CMO Kerala (@CMOKerala) August 9, 2018

Worst hit districts in Kerala?

The worst-hit districts have been Malappuram, Idduki, Wayanad, Kannur and Palakkad. People living near the banks of the Periyar river and other low-lying areas in Ernakulam were asked to stay alert since the time the red alerts have been issued. Already, 57 reliefs camps are functional in Ernakulam, with 1076 families staying there. There is considerable worry about the catchment areas around the Boothanthankettu dam, where the water levels are reportedly increasing and if more shutters of the Idukki dam are opened again, the water levels are bound to rise further.

When the dams were opened on Thursday, the areas around Palakkad and Aluva faced the onslaught of rising water levels. Wayanad and Idukki were badly hit, so was the Nilambur region. Landslides in five locations around Idukki district led to the death of at least 11 people on Thursday, including an entire family of five members and one person went missing. According to local news reports, the situation in Nilambur was grim.

Meanwhile, in Kozhikode district, close to a place called Thamarassery, a river had changed its course, causing the death of one person and destruction of at least twenty houses. On Wednesday night, however, the body of a youth was found three kilometers from the river and it was recovered on Thursday along with a vehicle. Another tragedy has been reported in Ernakulam district, where two Class 12 students died. However, the Cochin International airport had commenced with flight arrivals after a few hours of diverting flights from landing on Thursday afternoon.

In a place called Srikanthapuram in Kannur district, nearly 150 shops faced the onslaught of flash floods on Thursdays and sank in water.

Known for picturesque monsoons in June that entice domestic and international travelers to visit ‘God’s own country’, this year the state has faced rain fury like never before, leading to considerable destruction of property, loss of lives, flash floods and landslides across districts.","Fri, 10 Aug 2018 07:00:00 GMT",https://images.financialexpress.com/2018/08/flood-pti-1.jpg,"['cm', 'palakkad', 'water', 'kerala', 'flood', 'idukki', 'rain', 'dam', 'heavy', 'floods', 'river', 'living', 'areas', 'situation', 'released', 'level', 'times', 'landslides']",,flood
3,3,FL-2018-000134-IND,Kerala floods: Here’s how Twitter can save you from fake news - The Hindu,https://www.thehindu.com/news/national/kerala/kerala-floods-heres-how-twitter-can-save-you-from-fake-news/article24666487.ece,"One just needs to use hashtags such as #KeralaFloods, #KeralaFloods2018 to find information regarding relief operations, such as locations of relief centres.

If you are in Kerala and are affected by the devastating floods, using Twitter may help you steer clear of fake news.

When communication services are limited and internet connectivity is poor, using the data-friendly “Twitter Lite” can help you connect easily with government agencies, relief organisations, media and volunteers.

One just needs to use hashtags such as #KeralaFloods, #KeralaFloods2018 to find information regarding relief operations, such as locations of relief centres.

Other hashtags such as #OpMadad can help with aid or rescue and #KeralaFloodRelief for raising funds for Kerala flood survivors.

To keep abreast with latest information, you can track Twitter “Moments” which is available in over 40 languages and can also be accessed offline. “Moments” are curated stories showcasing the most relevant tweets for what’s happening on the micro-blogging site.

One can also create a chronological account of the situation and curate relevant tweets, which can serve as a point of reference later on.

Further, tracking government agencies like the National Disaster Response Force (@NDRFHQ) Indian Navy (@indiannavy), Press Information Bureau (@PIB_India), the Chief Minister of Kerala (@CMOKerala), and the Indian Coast Guard (@IndiaCoastGuard) can help get the latest news from trusted sources, as and when it happens.

Avoid sharing information that you are not able to verify and after receiving the help you need, make sure you update your tweet to save time and avoid duplication of effort.

The northern and central parts of the State have been battered by heavy rains since August 8, causing one of the worst floods in its history and have until now claimed 29 lives and left 54,000 homeless.","Sat, 11 Aug 2018 07:00:00 GMT",https://www.thehindu.com/news/national/kerala/6mwsik/article24666486.ece/ALTERNATES/LANDSCAPE_615/CMOKerala,"['kerala', 'relief', 'relevant', 'using', 'save', 'tweets', 'heres', 'floods', 'help', 'regarding', 'information', 'hashtags', 'twitter', 'fake']",,flood
4,4,FL-2018-000134-IND,The Kerala Deluge Brings Back Memories Of 'The Great Flood Of 99' Which Almost Wiped Out Munnar - Indiatimes.com,https://www.indiatimes.com/news/india/the-kerala-deluge-brings-back-memories-of-the-great-flood-of-99-which-almost-wiped-out-munnar-351058.html,"Parts of Kerala are witnessing torrential rainfall that has not been experienced in the state in the recent past.

The worst affected is my hometown, Idukki district, known for some of the most sought after tourist destinations including Munnar and Thekkady.

For many, especially those in my generation these are the worst floods that we have seen so far.

Even though they haven't experienced it themselves, people in my father's generation are aware of 'the great flood of 99,' which happened nearly a century ago. None of them that I have spoken to have experienced it themselves, but have heard about it from their parents, an event so chastorphic it still remains the yardstick to measure other floods in the state even now.

Here is the story of the great flood of 99.

To start with the great flood of 99 happened in 1924. So what is this 99 connection? The 99 referred to kollavarsham 1099, (traditional malayalam calendar). As the traditional malayalam calendar was more prevalent, the name 'the great flood of 99' was coined and through the usage of generations it remained the same.

The deluge occurred when Periyar River overflowed in July 1924 because of heavy rainfall that lasted almost three weeks. There is also a theory that the massive flooding was caused by a major breach in the Mullaperiyar Dam which was constructed in 1895 by a British engineer named John Pennycuick.

Although it is not substantiated by historic documents, the fear of five districts being washed away in the case Mullaperiyar Dam, which has outlived its lifespan collapsing seems to have triggered from the great flood. In 1924, the flood waters had submerged Thrissur, Ernakulam, Idukki, Kottayam and Alappuzha.

Just like in the ongoing floods the worst hit was Idukki and especially Munnar, (Old Munnar) the southern summer retreat of the erstwhile British. That July alone, Munnar witnessed around 172 inches of rains. It is said that the weeks of rain brought down an entire hill called Karinthiri Malai and completely destroyed the Ernakulam-Munnar road.

Today Idukki is one of two districts in Kerala which has no railway connectivity, with Wayanad being the other, owing to the hilly nature of the terrin. But it is a forgotten part of history that the first railway lines in Kerala was laid in Munnar.

It was called the Kundala Valley Railway. Established as a monorail in 1902 and upgraded as narrow gauge in 1908, its purpose was to transport the British's main produce form the hills - tea.

The flood of 99 completely destroyed the railway infrastructure in Munnar including tracks and stations. It was never rebuilt. Today all that remains of the Kundala Valley Railway is some broken tracks and bridges.

The old Munnar road which was damaged beyond repair was also abandoned and the present day road from Kothamangalam was constructed.

The tea plantations were also gradually replanted and the old Munnar was eventually rebuilt to the present day Munnar.

While Munnar and Idukki was the worst affected, other districts too had suffered massive damages. It is said that Central Kerala wa submerged upto 20 feets under water for days. The human cost of the flood of 99 still remains an unsolved question as there has been an accurate record of the lives lost in the chastorpy.","Sat, 11 Aug 2018 07:00:00 GMT",https://im.indiatimes.in/facebook/2018/Aug/great_flood_of_99_1533980988.jpg,"['deluge', 'kerala', 'munnar', 'flood', 'brings', 'idukki', 'great', 'memories', 'wiped', 'railway', 'worst', 'old', 'remains', '99']",,none
5,5,FL-2018-000134-IND,Kerala floods: Netizens hail MP trader who donated his entire stock of blankets to relief fund - The Indian Express,https://indianexpress.com/article/trending/trending-in-india/kerala-floods-netizens-hail-mp-trader-who-donated-his-entire-stock-of-blankets-5306173/,"Photos of him donating the blankets have gone viral. (Source: Twitter) Photos of him donating the blankets have gone viral. (Source: Twitter)

Kerala is reeling under severe flooding which claimed 35 people dead and left thousands displaced. After an NDRF official, who saved a child by running across a bridge in the nick of time before it submerged, is being hailed as a hero, another man has been garnering praise online. Madhya Pradesh resident Vishnu Kacchava became a social media star after photos of him donating blankets to relief fund went viral.

ALSO READ | VIDEO: Kerala rains rescue worker runs across bridge with child in arms, minutes before it went under water

Kacchava, who was in the state to sell blankets during the monsoons, when found out about the Kerala CM’s Distress Relief Fund, he decided to donate his entire stock! (Read the news in Malayalam)

Kacchava, who came to Kerala with 50 blankets to sell, donated all his blankets to the relief camp set up by district collector in Kannur. Photo of him giving the blankets quickly went viral and he was lauded by everyone, including politicians. His photo even featured in Kerala CMO’s post about the support garnered from all.

Many organisations and individuals have approached the Government offering help in the form of various materials for the flood affected people living in camps. Similar offers of help are coming from outside the State also. #KeralaFloodRelief pic.twitter.com/thOBhH8tjY — CMO Kerala (@CMOKerala) August 13, 2018

Hats off to #Vishnu from Madyapradesh. The magnanimity to donate his entire stock of blankets to the people in distress should be an eye opener. pic.twitter.com/k1kTBVXak5 — Ramesh Chennithala (@chennithala) August 12, 2018

Meet #Vishnu a blanket merchant who donated his his entire stock of 50 blankets to the victims of devastating floods in Kerla. #KeralaFloodsRelief pic.twitter.com/hCccYBdLjn — OJASVI🦄🌈🌙🌹❤✨☮ (@_unicorn12_) August 12, 2018

Being a human being proved by a non keralite.. He is the man.. the real hero.. 👍👌 hats off… 👏👏 Sometimes the unexpected person will come across someone’s life and make a big surprise. https://t.co/oZ5GTBnsg7 — Shamil Abdulla (@abdulla_shamil) August 12, 2018

Humanity is alive around us. Compassion and kindness in this incident may help in opening the eyes of some of your anti-migrant friends. https://t.co/4nNg6g7Hkf — Deepak Mercy Johnson (@deepakmercy) August 13, 2018

The idea of India…….the sheer generosity and kindness of those who don’t have too much https://t.co/symylzaxbB — Harini Calamur (@calamur) August 12, 2018

This is India….The sheer generosity and kindness of those who don’t have too much but a heart of gold. Meet #Vishnu a blanket merchant from Maharashtra who donated his entire collection to help Kerala flood victims. #KeralaFloodRelief https://t.co/KfW3fn8qYF — Amber Zaidi (@Amberological) August 12, 2018

You are a typical sign of endless mercy………. https://t.co/FfcbR6MmBE — sarinas (@sarinas85604803) August 12, 2018

Not all heroes wear cape ❤❤ https://t.co/YFboWiMol0 — Yana (@tempobizzle) August 12, 2018

Hindi Speaking , non Dravidian , North Indian , pani poori Wala… Dumeels and some Dravidian morons may give them so many names but Humanity wins. https://t.co/qrmwIUEKUr — Thamizhanda! (@ashram4all) August 13, 2018","Tue, 14 Aug 2018 07:00:00 GMT",https://images.indianexpress.com/2018/08/kerala-blanket-donation-759.jpg,"['blankets', 'relief', 'kerala', 'netizens', 'hail', 'stock', 'fund', 'entire', 'viral', 'vishnu', 'floods', 'mp', 'trader', 'help', 'went', '12']",,flood
6,6,FL-2018-000134-IND,Forest officials go all out to save wild elephant trapped in Kerala floods - India Today,https://www.indiatoday.in/india/story/kerala-floods-elephant-trapped-chalakudi-1313534-2018-08-13,"The wild elephant was trapped in the middle of the Chalakudi river in Kerala after dams began to overflow.

Kerala forest officials today had an unusal mission to accomplish in the flood-hit state-- to save a wild elephant. The elephant was trapped in the middle of the Chalakudi river after dams began to overflow.

Officials in the forest division of Vazhachal persuaded the Dam Safety Authority to shut the gates of the Peringalkuthu dam for five hours to regulate the water flow at the dam in order to save the elephant.

The wild elephant was seen near the Charpa Waterfall, above the popular Athirapally waterfall, in the Thrissur district of Kerala. Water level in the Chalakudi river rose when both the Sholayar and Peringalkuthu dams were opened after reaching full capacity.

""Five hours later, the elephant crossed the river to reach a safe spot,"" an official with the forest division told India Today.

Meanwhile, visitors have been banned from visiting the 25-meter high Athirapally waterfall since the Chalakudi river has been overflowing since August 9.

Also read: 40-foot bridge that Army made from fallen trees in Kerala is winning hearts

Also read: Here's how a dog saved this Kerala family from landslide

WATCH | Kerala rains: Road caves in due to floods in Malappuram","Mon, 13 Aug 2018 07:00:00 GMT",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201808/IMG-20180813-WA0045.jpeg?GmkJUsNIEShGiX3khD.ZozE2IjRkQ4o8,"['kerala', 'water', 'save', 'waterfall', 'elephant', 'dam', 'floods', 'river', 'chalakudi', 'dams', 'officials', 'wild', 'trapped', 'forest']",,flood
7,7,FL-2018-000134-IND,"‘Operation Madad and Sahyog’: Navy, army turn saviours after Kerala rains, floods - Hindustan Times",https://www.hindustantimes.com/india-news/operation-madad-and-sahyog-navy-army-turn-saviours-after-kerala-rains-floods/story-x6jfU15puCvGMWQ7ofBrtM.html,"The Southern Naval Command at Kochi has rescued scores of people stranded in the flood-hit areas of Kerala as part of the Indian Navy’s “Operation Madad” for the rain and landslide-ravaged state.

The Indian Army also launched a major rescue and relief operation in Kerala.

‘Operation Madad’

The operation was launched on Thursday to assist the state administration and undertake disaster relief operations due to unprecedented flooding in many parts of Kerala following incessant rainfall and release of excess water from Idukki and other dams.

Based on a request received from deputy collector, Wayanad, one diving team with Gemini inflatable boat was airlifted and sent to Kalpetta on Thursday to undertake rescue operations, an Indian Navy spokesperson said.

Naval helicopters are also deployed for ferrying divers, power tools, axes and relief material to the flooded areas to augment ongoing relief operations.

The operation continued on Friday with all resources available with the southern naval command.

Two teams with Gemini boats commenced rescue operations at Kalpetta, Wayanad and at Panmarum, 13 km south of Mananthavady, where they evacuated 55 stranded people on Friday.

Another team was air lifted by Seaking helicopter to Kalpetta with all gears and two electric Generators requested by the district administration.

Three additional diving teams have also been dispatched to Aluva for augmenting the rescue.

The spokesperson sad a 50-men contingent was positioned at Naval Armament Depot (NAD) Aluva fully equipped for assistance in any kind of eventuality.

“In addition, the Naval Hospital, INHS Sanjivani is ready for rendering medical assistance as required and all preparations towards setting up community kitchen by naval personnel from INS Venduruthy have been made in case the need arises.”

‘Operation Sahyog’

The army pushed its men and machinery into disaster relief and rescue operations at Kannur, Kozhikode, Wayanad and Idukki after incessant rain and landslides hit various northern districts of the state.

An army spokesperson said Karnataka and Kerala Sub area Headquartered at Bangalore was controlling the “Operation Sahyog” in Kerala.

A total of eight columns of army personnel were deployed in various parts of Kerala in which two columns were exclusively kept for the worst-hit Idukki district.

One column of Army from Pangode Military Station under the leadership of a Captain carried out the relief operations in Adimali area in Idukki district. One column of army was deployed at Idukki from Defence Security Crops in Kannur.

In addition, 80 Army personnel from Madras Regiment were deployed for ongoing rescue and relief operation for tourists at Pallivasal in Idukki.

Further, two columns of Army personnel from Pangode Military Station were expected to reach at Aluva by Saturday morning.

An army spokesperson said the timely intervention saved many lives and properties in the flood-hit districts.

The army constructed temporary bridges for the evacuations of the stranded people from the isolated villages.

Under the leadership of a Lt. Col., one column of Army also operated from Wayanad. In Mananthawady, the team split into two groups and rescue operation were coordinated from both Vaithiri and Panamaram area of Wayanad.","Fri, 10 Aug 2018 07:00:00 GMT",https://images.hindustantimes.com/rf/image_size_960x540/HT/p2/2018/08/10/Pictures/details-quality-avilable-operation-kerala-received-getting_8607ab9a-9cb4-11e8-9ea4-7619ca404631.jpg,"['madad', 'kerala', 'relief', 'saviours', 'idukki', 'army', 'operation', 'rescue', 'navy', 'sahyog', 'floods', 'rains', 'naval', 'turn', 'wayanad', 'personnel', 'spokesperson', 'operations']",,flood
8,8,FL-2018-000134-IND,Flood-Hit Kerala Needs Your Help: Here’s How You Can Do Your Bit For The Affected! - The Better India,https://www.thebetterindia.com/155689/kerala-flood-donate-contribute-india-news/,"The floods in Kerala are intensifying by the day. With fresh spells of rains being predicted by the MET department, there seems to be no respite for the residents of the state.

With over 60,000 people rendered homeless and the death toll rising, this is being called one of the worst floods the State has witnessed. In this trying time, we have been bringing you stories of remarkable heroes lending a hand, or rescuing the trapped, wherever possible.

You can read about Vishnu Kachhawa, the generous blanket merchant from Madhya Pradesh who donated his entire stock to relief work here and about Kanayya Kumar, a brave official who saved a child minutes before disaster here.

External Affairs Minister Sushma Swaraj announced that all those passports that have been damaged or been lost due to the floods would be replaced free of cost. The Karnataka government donated ₹10 crore and Tamil Nadu ₹5 crore towards the relief work.

While the Centre and other states have been coming forward to help Kerala, many of our readers have been writing to us asking us how they can be of help.

The Chief Minister of Kerala, Pinarayi Vijayan, appealed to people to make contributions to the CM’s Distress Relief Fund (CMDRF).

GiveIndia and The Better India have come together to help Rebuild Kerala by supporting 41,000 affected families. You too can be a part of this movement and help us raise funds for the NGOs working to rehabilitate these families. If all of us come together with a small monthly contribution, we can make a real and meaningful difference in helping restore normalcy to those who need our help the most. Unable to view the above button? Click here

Here’s how to do that:

Name of Donee: CMDRF

Account number: 67319948232

Bank: State Bank of India

Branch: City branch, Thiruvananthapuram

IFSC: SBIN0070028

PAN detail: AAAGD0584M

Mailing address: The Principal Secretary (Finance) Treasurer,

Chief Minister’s Distress Relief Fund, Secretariat, Thiruvananthapuram -1

You can also donate the following essential items:

• Cooking utensils and dining utensils like plates and tumblers

• Household furniture like chairs and tables

• Rice and other pulses and cereals

• Containers for storing rice, other pulses and cereals

• Footwear

• Mugs and buckets

• Sanitary napkins

• First Aid medicines/kits

• Candles and matchboxes

• Packaged food

Promotion

These can be sent to – Control Room, Collectorate, Kannur – 670002, Phone no. 94466 82300, 04972700645.

To help mobilise these resources a social media campaign #DoForKerala was launched by Anbodu Kochi, a social media collective in association with Ernakulam district administration.

Besides these, four collection points have been set up throughout the city of Kochi. People can contact the district coordinators by calling on these numbers 9809700000, 9895320567, and 9544811555.

If you know of any other organisation working towards helping the flood victims, do mail us their details, and we will put it out. Write to us at contact@thebetterindia.com

(Edited by Vinayak Hegde)

Cover Photo: Nandan Kaikeri

You May Also Like: Flood-Hit Assam Villagers Rebuild Bridge Destroyed by Rains Without Govt. Help!

Like this story? Or have something to share?

Write to us: contact@thebetterindia.com

Connect with us on Facebook and Twitter.","Mon, 13 Aug 2018 07:00:00 GMT",https://en-media.thebetterindia.com/uploads/2018/08/Untitled-design-9.png,"['kerala', 'relief', 'social', 'needs', 'affected', 'utensils', 'floodhit', 'state', 'heres', 'floods', 'help', 'rice', 'rebuild', 'bit', 'working']",,flood
9,9,FL-2018-000134-IND,Beyond the call of duty - Humanity unfolds over floods in Kerala - YourStory.com,https://yourstory.com/2018/08/kerala-floods-relief/amp,"As flash floods and heavy rains continue in Kerala, more than 40 people have died and over 30,000 have been displaced. With ten of the 14 districts being affected, loss to property and crop has been estimated at Rs 8,316 crore, and nearly 20,000 houses and about 10,000 km of roads have been damaged.

As help pours in, there are many common folk who have turned heroes with their courage, and commitment to help others. Here are some.

Kanhaiya Kumar

Images of National Disaster Response Force (NDRF) rescue officer Kanhaiya Kumar carrying a child and crossing a submerging bridge have gone viral on the social media. As the waters were gushing through the fifth gate of the Idukki dam, he ran across the bridge with a child suffering from high fever.

In conversation with ANI, he said, “I have been in this profession for the past six years, and as people praised me, I feel my hard work has paid off.”

‘Operation Sahyog'

Under ‘Operation Sahyog’, the Indian Army's Engineer Task Force built a 40-foot bridge in Malappuram district. A traditional bridge was built from fallen trees that will help over 800 people move from the flood-hit area. Personnel from the army, navy, air force and the NDRF are engaged in relief and rescue operations in Kozhikode, Idukki, Malappuram, Kannur and Wayanad.

C4TN

About 55 NGOs from Coimbatore came together to form an initiative ‘C4TN’ and have collected relief material worth Rs 90,000. Originally formed during the Chennai floods, the group used social media to announce a list of 18 items that included water bottles, undergarments, sanitary napkins and sleeping mats to be collected and sent to the state.

Vishnu

Vishnu, a blanket merchant from Madhya Pradesh gave away his entire stock of 50 blankets to a government shelter. In conversation with The Week, he said, “Kannur is my second home. Kerala has given me everything - a place to stay, a livelihood to support my family. I cannot afford to watch people suffering and I gave them what I have.”

Harron and Diya

Kochi-based siblings Harron and Diya broke open their piggy bank collection of Rs 2,210 to donate it to the Chief Minister’s distress relief fund, says the Deccan Chronicle.

Government efforts

Union Home Minister Rajnath Singh has announced an additional Rs 100 crore immediate assistance, apart from the Rs 160.50 crore announced earlier.

Kerala Chief Minister Pinarayi Vijayan said a special package should be announced for the state. Recently, External Affairs Minister Sushma Swaraj said all passports damaged in Kerala floods would be replaced free of cost.

“There are unprecedented floods in Kerala causing huge damage. We have decided that as the situation becomes normal, passports damaged on account (of) floods shall be replaced free of charge. Please contact the concerned Passport Kendras,” Swaraj tweeted.

Kerala also received support from other states - Karnataka Chief Minister Kumaraswamy has announced a Rs 10 crore relief fund; DMK working President MK Stalin on Sunday announced Rs 1 crore relief fund; actors Mohan Lal, Kamal Haasan, Suriya, Karthi, Siddharth, Vijaya Devarakonda and Vijay TV donated Rs 25 lakh each to the CM’s relief fund.","Tue, 14 Aug 2018 07:00:00 GMT",https://images.yourstory.com/cs/wordpress/2018/08/Untitled-design-9-3.png,"['rs', 'kerala', 'relief', 'fund', 'bridge', 'announced', 'unfolds', 'floods', 'help', 'humanity', 'minister', 'crore', 'duty']",,flood
