,ID,event_id,article_title,article_link,article_content,publishing_date,article_image,article_keywords,article_relevance,category
0,0,FF-2012-000189-IDN,Protecting 9/11 Artifacts From Floods - WSJ - Wall Street Journal,https://www.wsj.com/articles/SB10001424127887324439804578113383716933040,,"Sun, 11 Nov 2012 08:00:00 GMT",,[], ,none
1,1,FF-2012-000189-IDN,Over 80% of PH economy prone to natural disasters - ADB - Rappler,https://www.rappler.com/business/more-than-80-of-the-philippine-economy-prone-to-natural-disasters-adb,"MANILA, Philippines - About 85.2% of the Philippine economy is prone to natural disasters, according to a study released by the Asian Development Bank (ADB) on Tuesday, November 13.



In a Special Evaluation Study titled ADB’s Response to Natural Disasters and Disaster Risks, the ADB said 50.3% of the country's land area is economically at risk from multiple hazards such as floods, typhoon, and earthquakes.



This means some 81.3% of the country's population or around 76.6 million Filipinos are prone to economic impacts brought by natural disasters.



In terms of mortality risk, the report stated that 88.6% or some 83.5 million Filipinos face life-threatening risks from natural disasters. This means that 76.6% of the total land area of the Philippines are at risk of human losses caused by various disasters.



Some 13.8% of Filipinos are exposed to earthquake-related risks every year, while 0.9% of the population are exposed to flood risks every year.



""(Some) 20 of the 44 DMCs (Developing Member Countries) have been rated as 'mortality hotspots,' and 14 of them as 'high economic risk,"" the ADB said. ""Relatively speaking, the countries at highest risk of human losses and economic damage are Viet Nam, Bangladesh and Philippines.""



Disaster funds lacking



Despite this risk, the ADB said assistance that go to the Philippines for disaster risk reduction and management (DRRM) have not been enough.



The ADB admitted that while many DMCs receive funding, Kyrgyz Republic and the Philippines are the two contries that either did not receive technical assistance (TA) or got very little.



The Philippines only received one technical assistance worth $225,000 in disaster risk financing. Kyrgyz Republic did not receive any. The ADB extended a TA to the country for the project Developing a Public-Private Earthquake Pool in the Philippines.



""Many of the countries that were ranked high in the Global Risk Hotspots Analysis are supported by ADB, but some did not receive TA, or got very little, notably, Kyrgyz Republic and Philippines. Many countries have not yet been supported by TA for either natural disasters or climate change. This may need to be looked at,"" ADB said.



However, when it comes to projects funded by loans and grants, the Philippines was among those that had high numbers of natural disaster projects. There were 7 projects in the country that were funded by loans and grants, the same level as Sri Lanka.



Apart from the Philippines and Sri Lanka, ADB said DMCs that had at least 3 loan or grant based projects included China (18), Pakistan (16), Bangladesh (12), India (12), Indonesia (12), Viet Nam (6), Tajikistan (4), Cambodia (3), and Kyrgyz Republic (3).



The ADB extended a total of $9 million in non-emergency grants to the Philippines for the:","Tue, 13 Nov 2012 08:00:00 GMT",https://assets2.rappler.com/images/Floods-Manila-2012August-AFP-carousel.jpg,"['ph', 'republic', 'projects', 'prone', 'economy', 'adb', 'disasters', 'philippines', 'ta', 'risk', '80', 'kyrgyz', 'receive', 'natural', 'risks']", ,flood
2,2,FF-2012-000189-IDN,"Up the river & paddling hard: Climate adaptation & mitigation in the Congo - CIFOR Forests News - Forests Blog, Center for International Forestry Research",https://forestsnews.cifor.org/11459/up-the-river-and-paddling-hard-linking-climate-change-adaptation-and-mitigation-in-the-congo-basin?fnl=,"LUKOLELA, Democratic Republic of Congo (14 November, 2012)_Every year around March 3, the villagers of Lukolela were prepared. They did what they could to protect their houses, stayed indoors, and waited.

Every year, the ‘3/3’ or ‘third of the third’ wind would come roaring up the Congo River on cue, batter the village for a day or two, and then disappear.

But things are changing. The 3/3 wind is no longer living up to its name. It’s becoming unpredictable. This year, it came in February and blew ferociously for a week. People weren’t ready; crops and buildings were destroyed, and two children were killed by falling trees.

“When the wind came, it caused panic among the animals because it was an unusually strong wind,” says Lukolela sheep farmer Frederic Nkakeduta.

“Some animals died, and some of our houses and the sheep enclosure were destroyed.”

Lukolela is a small isolated town on the banks of the Congo River in the Democratic Republic of Congo, 540 kilometres from Kinshasa.

Several days by boat from the capital, and with no connecting roads, it feels a long way from international debates about climate change.

Yet while governments dither over what action to take, Lukolela residents are already feeling the effects of a changing climate – and planning ways to reduce its impact on their daily lives.

A quest for solutions

Anne Marie Tiani stands under a frangipani tree, discussing these changes with fishermen, farmers, women’s groups and local administrators. She’s a senior scientist with the Centre for International Forestry Research (CIFOR) and manager of the Climate Change and Forests in the Congo Basin: Synergies between adaptation and mitigation project (COBAM) that is setting up pilot studies in six Congo Basin landscapes, including the area around Lukolela.

“For the past 10 days, we have been listening to the people,” she says.

“Firstly, to understand how they cope with climate change; how it impacts their activities, health, as well as their lives. Then to work out some possible solutions to these problems and how, together as a community, they could implement them.”

“We are here to accompany them in the quest for solutions.”

Vulnerability

Over the past ten years, Lukolela residents told the CIFOR team, the area has experienced a series of climatic changes that are making life harder. In addition to the unreliable wind, the dry season has been getting longer, affecting agriculture and causing health problems due to reduced access to clean water.

In recent years, they have also noticed a mini dry season inside the wet season, which has been disastrous for the maize and cassava crops so many rely on for income.

The drier climate means average river levels are lower, too, and the fishermen say this is affecting fish stocks. Some key fish species rely for reproduction on floodwaters reaching wetland breeding habitats – but now, some years, the water doesn’t make it that far.

Whether these changes are local climate variations or part of the broader pattern of human-induced climate change has not been established – however what is clear is that even the slightest changes in the environment dramatically affect the lives of these people.

Mélie Monnerat, DRC coordinator of the African Model Forest Network, is working with CIFOR on the project. Lukolela is part of one of the ‘model forests’ the organisation has set up in the country, which encourage the sustainable management of forest landscapes by local communities.

Monnerat says people living in villages like this one are extremely vulnerable to climate change.

“They observe these changes, and they don’t know what to do about it. They just get poorer and poorer. And because they totally depend on their ecosystems for their livelihoods, at the slightest change, they feel it. It has an immediate impact on their everyday life,” she said.

“Dad comes back and there is no fish on the table tonight.”

Carbon sink – and kitchen cupboard

The second largest tropical forest in the world, the Congo Basin has received global attention for its huge potential to slow the pace of climate change.

It is estimated to store 25 – 30 million tonnes of carbon dioxide, which if released through deforestation or forest degradation would raise global temperatures even higher. In an effort to ensure that that carbon stays locked in the trees and out of the atmosphere, 16 REDD+ (Reducing Emissions from Deforestation and Forest Degradation) pilot projects are operating the region, forming part of a global scheme that aims to pay developing countries to keep forests standing.

But, says Anne Marie Tiani, CIFOR research has pointed out that the forest is not just a carbon sink providing a global good, it is also a home and a larder for nearly 80 million people, most of whom are very poor, dependent on forest resources to survive, and vulnerable to climate disturbances.

The COBAM project aims to explore whether efforts to decrease carbon emissions can also help those living in the forest to adapt to a changing climate – and vice versa.

“The international community is promoting a synergy between adaptation and mitigation – but this has not yet been tested,” Tiani said.

“So we want to carry out pilot projects like this one to see how the synergy between adaptation and mitigation could work on the ground.”

Lukolela’s Green Belt

In Lukolela, during the community workshops conducted by the COBAM team, villagers decided to reforest the riverbank and plant a ‘green belt’ around their town.

This, says Tiani, in addition to contributing to climate change mitigation through carbon storage, will also have multiple adaptation benefits.

Trees will reduce erosion, and act as a buffer against increased flooding and the violent winds. If certain species are planted, they will supply the village with fruits, edible caterpillars, firewood and charcoal – reducing the need to cut further and further into the forest for these purposes.

“We all know that it’s not enough to just plant trees – if there are no trees around the town, it is because people are cutting them down,” Tiani says.

“So we also discussed with the community how to protect the trees that would be planted.”

“It’s one of the objectives of the project to raise awareness on the importance of trees, so that when people preserve the forest, they do not think that they are doing for others but firstly for themselves.”

“They are not planting for us. They plant for themselves because they have understood the importance of trees.”

The scientists acknowledge these measures can’t solve all the villagers’ problems – and that the causes of those problems may not be simple. But they say adaptation techniques are still worth sharing.

“Despite the fact that we are not a hundred percent sure that all the issues they have raised are directly linked to climate change, we will still work on adaptation. This is because adaptation is close to development. We will assist the people in overcoming their difficulties to be able to better manage their environment,” says Tiani.

“The vision that I have is to come back to Lukolela in ten years’ time and see a town all green, a beautiful town. To see that people are proud to have achieved this by themselves, and others will come here to see, and replicate what they have seen here somewhere else.”

“That’s my dream for Lukolela.”

For more stories from the Congo Basin, click here.

Climate Change and Forests in the Congo Basin: Synergies between adaptation and mitigation (COBAM) is implemented by CIFOR under the African Development Bank grant to the Economic Community of Central African States for financing the Congo Basin Ecosystems Conservation Support Program. The project is part of the CGIAR Research Program on Forests, Trees and Agroforestry.","Thu, 15 Nov 2012 08:00:00 GMT",https://forestsnews.cifor.org/wp-content/uploads/2012/11/003-Frederic-Nkakeduta-1.jpg,"['climate', 'change', 'congo', 'paddling', 'forest', 'basin', 'river', 'trees', 'hard', 'mitigation', 'wind', 'lukolela', 'adaptation', 'tiani']", ,tree
3,3,FF-2012-000189-IDN,Electric Car Maker Fisker Lost More Than 300 Cars in Hurricane Sandy Flooding - Wall Street Journal,https://www.wsj.com/articles/BL-VCDB-12514,,"Tue, 06 Nov 2012 08:00:00 GMT",,[], ,none
4,4,FF-2012-000189-IDN,Thai prime minister insists she's not her exiled brother's puppet - Washington Post,https://www.washingtonpost.com/world/asia_pacific/thai-prime-minister-insists-shes-not-her-exiled-brothers-puppet/2012/11/08/e9d2c3f4-29c3-11e2-96b6-8e6a7524553f_story.html,"Indonesian President Susilo Bambang Yudhoyono (right) and Thailand Prime Minister Yingluck Shinawatra pose for photographers before their bilateral meeting in Nusa Dua, Bali on Nov. 8, 2012. (STRINGER/INDONESIA/REUTERS)

Yingluck Shinawatra, Thailand’s prime minister, has insisted that she has a firm grip on policy as defends herself against critics who claim she remains in the shadow of her elder brother, Thaksin, the exiled former leader.

“People didn’t know me the first day when I stepped from the business environment into politics,” Yingluck told the Financial Times. “I was new to politics, but I was not new to the business side. After some time, I think I have proved I can handle and overcome all surprises.”

Since her election in August 2011, Yingluck, 45, has survived a legal challenge to her government, an economic downturn and Thailand’s worst flooding in half a century.

The army has stayed in its barracks despite fears of yet another coup, and the revered king, 84, has fought off illness, postponing what could become a constitutional crisis over royal succession.

“More than one year has passed. We understand how we need to improve each policy and how we would like to move Thailand forward,” she said in an interview in the ornate reception room of Government House in Bangkok.

1 of 38 Full Screen Autoplay Close Skip Ad × Images from around the world View Photos Take a look at some of the week’s best photographs from around the globe. Caption Take a look at some of the week’s best photographs from around the globe. Nov. 10, 2012 Fireworks illuminate the sky over Kuwait City, Kuwait, during the 50th Constitution Day celebrations. Raed Qutena/European Pressphoto Agency Wait 1 second to continue.

Yingluck, who will meet Prime Minister David Cameron in Britain next week, recently named a new cabinet that bears more of her own imprint.

Critics point to the elevation of some Thaksin loyalists after the recent expiry of a five-year court ban on their political activities. But her promotion and retention of favored ministers outside the Thaksin camp, including finance minister Kittirat Na-ranong, showed growing assertiveness, according to Thitinan Pongsudhirak, a professor at Chulalongkorn University.

“Yingluck has increasingly come into her own,” he said. “She listens to Thaksin, but he controls [the ruling] Pheu Thai party more than she does. It’s like he is chairman of the board and she is CEO.”

Thitinan said Yingluck could become a “bridge builder” between pro-Thaksin “red shirt” supporters and “yellow-shirted” monarchists. So far, the opposing camps have avoided a repeat of their bloody clashes in 2010 but tensions remain.

The opposition Democrat party has criticized what it describes as Yingluck’s populist policies, including a minimum wage and a generous rice subsidy scheme. The most recent national Abac poll shows that 53 percent of voters would reelect Yingluck’s party against 36 percent for the Democrats.

Yingluck said her new cabinet — dubbed Yingluck 3 because she has already reshuffled ministers once — would be forward-looking and would disprove notions that she is just a front for her brother, who was ousted in a 2006 coup.

“Be fair to me and let me prove I can run the country,” Yingluck said.

Thaksin, who speaks frequently of his desire to return to Thailand, continues to undermine his sister’s authority by suggesting he runs the government from his self-imposed exile. He hopes to overturn a two-year jail sentence on corruption-related charges that he claims were politically motivated.

This week, Thaksin abruptly canceled a planned gathering of his “red shirt” supporters in a Burmese town on the Thai border, citing security concerns.

Thitinan said the former prime minister had “done Thailand a favor” by staying away. Many fear his return could plunge the country back into the political violence that for years pitted his “red shirt” supporters against “yellow shirt” royalists.

“So far he has been willing to stay in exile and run Thailand virtually by remote control,” he said.

Yingluck for now appears to have abandoned attempts to secure her brother a pardon, which would clear the path for his return. While she praised her brother’s “many good policies,” she stressed that she was running the country.

“We have new policies . . . he hasn’t the chance [now] to run the country,” she said.

She said she had gone some way toward closing the red-yellow divide. She made light of a no-confidence motion later this month, saying it was a positive sign that political battles were now being fought in parliament rather than on the streets.

Yingluck’s premiership has been shaken by last year’s floods, which killed more than 500 people and badly damaged Thailand’s manufacturing base, especially car and computer production. Her government, though criticized for its handling of the floods, took extraordinary measures to help companies, particularly the Japanese manufacturers that dominate Thai industry.

Far from leaving Thailand, as the government had feared, Japanese companies appear to be increasing investments, due to the strong yen and, in some cases, to relocate production from China amid a growing anti-Japan backlash over a maritime dispute. This month, Nissan became the latest to expand its Thai production base, announcing a new $380 million car plant near Bangkok.

Yingluck’s much-criticized handling of the flood-related crisis was among her only regrets, she said. “We lost about three months solving the problem of flooding. I wish I could gain this time back, because we have many things to do.”","Thu, 08 Nov 2012 08:00:00 GMT",https://www.washingtonpost.com/rf/image_1484w/2010-2019/WashingtonPost/2012/11/08/Foreign/Images/2012-11-08T114609Z_01_JAK14_RTRIDSP_3_INDONESIA.jpg?t=20170517,"['thailands', 'shes', 'insists', 'prime', 'brothers', 'minister', 'yingluck', 'supporters', 'puppet', 'run', 'thailand', 'exiled', 'thaksin', 'thai', 'shirt']", ,none
5,5,FF-2012-000189-IDN,Sandy Stirs Toxic-Site Worry - WSJ - Wall Street Journal,https://www.wsj.com/articles/SB10001424127887324073504578109550624063018,,"Sun, 11 Nov 2012 08:00:00 GMT",,[], ,none
6,6,FF-2012-000189-IDN,Battered New York City Looks For Ways to Hold Back the Sea - Yale Environment 360,https://e360.yale.edu/features/battered_new_york_city_looks_for_ways_to_hold_back_the_sea,"The scenario might have been different: As weather reports confirmed that an incoming nor’easter would drive Hurricane Sandy inland, New York City would have begun watching the rising waters and preparing to respond. When, as predicted, the storm surge showed signs that it would begin to inundate the shorelines of lower Manhattan, Brooklyn, and Queens, the emergency system would have kicked in: Across the Verrazano Narrows entry to New York Harbor, across the upper East River, across the entrance to Jamaica Bay, the floodgates would have begun closing.

Like massive garage doors between pilings 10-stories high, the gates would have fallen into place. In the Verrazano Narrows at the mouth of the harbor, huge gate-like storm barriers, through which ships normally pass, would have pivoted slowly together. Within an hour, the surging seas would have been shut out. Rains and winds would cause their damage, but New York City would have been protected from the storm surge that ended up inundating its vulnerable infrastructure.

In recent years, officials have contemplated such plans as scientists increasingly warned that New York City — and densely populated areas worldwide — faced a growing threat of catastrophic damage from major storms, as sea levels rose and storms, powered by rising ocean and air temperatures, intensified.

Hurricane Sandy has sparked a realization that the defenses of old are no longer adequate.

Then, a week ago, Hurricane Sandy struck, killing 106 people on the U.S. east coast (40 in New York City), causing an estimated $50 billion in damage (roughly $17 billion in New York City alone), and flooding large parts of the region’s infrastructure, including tunnels, subways, and power stations.

Under Mayor Michael Bloomberg, New York City had been working on gradually protecting its infrastructure from the long-term threats of climate change, including a predicted sea level rise of more than three feet this century. But what Hurricane Sandy showed is that New York City may not have the luxury of time. The storm easily overwhelmed many of the relatively minor adaptations that New York had already put in place.

For Malcolm Bowman — an oceanographer at the State University of New York, Stony Brook, and a member of the mayor’s Climate Change Adaptation Task Force — and for other scientists, the destruction wrought by Sandy demonstrates that the time has come for rethinking the city’s strategy. While gradually building resilience into the system is an admirable goal, says Bowman, it can only go so far. “It’s like a boxing match in which you get punched in the nose, return to your corner, patch it up, and get back into the ring,” said Bowman. “But now the city’s been dealt a knockout punch.”

New York is now weighing various storm-protection approaches. WIKIMEDIA COMMONS/YALE E360

Scientists, engineers, and public officials say that Hurricane Sandy has sparked a realization that the defenses of old are no longer adequate. Whether the “superstorm” was largely the result of the vagaries of weather, or is indicative of a new normal brought on by climate change, officials are warning that New York and other cities can expect more of the same and had better harden their defenses.

“After what has been happening in the last few years, I don’t think anyone can sit back anymore and say, ‘Well, I’m shocked at that weather pattern,’” New York Gov. Andrew Cuomo said last Tuesday. The following day, Cuomo spoke of building sea walls or other protective structures, adding, “Climate change is a reality. Given the frequency of these extreme weather situations we have had, for us to sit here today and say this is once in a generation and is not going to happen again, I think would be shortsighted.”

And Bloomberg, a global leader in helping cities begin to adapt to climate change, said only a few days after the storm, “Our climate is changing. And while the increase in extreme weather we have experienced in New York City and around the world may or may not be the result of it, the risk that it may be — given the devastation it is wreaking — should be enough to compel all elected leaders to take immediate action.”

The question now is, what kind of action? And what lessons should New York City should learn from Hurricane Sandy? The mayor and the governor face a wide array of options, ranging from efforts to recreate marshes and oyster beds along the city’s 510 miles of coastline, to locally protecting infrastructure such as subway stations, to building billion-dollar networks of storm surge barriers.

‘For us to say that this is not going to happen again would be shortsighted,’ said Gov. Andrew Cuomo.

While no one could have predicted the unique meteorological phenomenon that was Sandy, the terrible scenarios that played out as the storm battered the New York City region should have sounded eerily familiar to Mayor Bloomberg, utility companies, and city, state, and federal agencies. The inundated coastline and desperate evacuees, the flooded roads, tunnels, and subways — they’d seen them all in computer models and PowerPoint presentations about the future impacts of climate change, and they had discussed them in interagency meetings with oceanographers, geologists, and climate scientists.

The problem was that what they were seeing was not supposed to be happening now — not for perhaps another 20 years when, they’d been told, rising sea levels due to climate change would turn the storm surges of ordinary nor’easters or low-category hurricanes into devastating tidal torrents.

It wasn’t as if they’d been derelict in starting to plan. New York City and its agencies had consulted an elite group of government and university scientists, economists, and risk management specialists to study how climate change would affect the city. In 2008, the New York Panel on Climate Change concluded that given steadily rising seas, today’s 1-in-100-year flood could occur once every 35 to 55 years by 2050, and once every 15 to 30 years by 2080. The panel also concluded that atmospheric changes would likely increase the intensity of storms and bring more rain to the region.

Recent storms have shown it may be time to consider solutions more in scale with the risks.

With the science in hand, the city formed a Climate Change Adaptation Task Force to determine how best to adapt infrastructure to withstand the effects of future climate challenges. The task force recommended a gradual approach to protecting the city’s assets: improve shoreline land management; consider building new wetlands out into the harbor to better absorb the power of storm surges; and build higher seawalls, jetties, and dykes to protect subway entrances, highway tunnels, and power stations. To keep the costs manageable, these changes would be made gradually. The cost would be in the tens of millions of dollars a year, but given time, New York would become the very model of a “climate-resilient” city that protected its people and its critical infrastructure.

But what recent storms have shown, including Hurricane Irene last year, is that it may be time to consider solutions more in scale with the risks. A decade ago, Bowman’s Storm Surge Research Group at the state university at Stony Brook conceived a system of large barriers and sea walls that would protect the city’s most vulnerable shorelines from storm surges. One would stand by the Whitestone Bridge on the upper East River, another by the eastern entrance to Jamaica Bay, and a third — and most ambitious — would be capable of sealing off the lower harbor and stretch from Brooklyn to Staten Island parallel to the Verrazano Narrows bridge.

One proposal calls for a storm surge barrier across the Verrazano Narrows between Brooklyn and Staten Island. ARCADIS

Had such a system been in place, says Bowman, it would have stopped Sandy’s storm surge from reaching the city. And though it would have cost some $13 billion, it would have been cheaper than the current estimated damages from Sandy.

These are not untested technologies. Storm surge barriers have protected the Netherlands for centuries, with the most recent built to withstand a 1-in-10,000 year flooding event. Rotterdam began to work on its storm barriers after more than 1,800 people died in a 1953 flood. (The system of dikes, dams, and storm surge barriers is now a major tourist attraction.) St. Petersburg, Russia, last year completed a 15-mile sea surge barrier across the Gulf of Finland. Begun in 1978, it is designed to protect the city from tidal surges up to 16 feet.

Venice is building its own storm surge barriers, and London has a North Sea storm barrier. Examples of storm surge barriers already exist just north of New York City, where they protect the cities of Providence, R.I.; Stamford, Conn.; and New Bedford, Mass. As Sandy’s tidal surge increased, Providence shut the gates on its 3,000-foot long Fox Point Hurricane Barrier. The barrier, said a U.S. Army Corps of Engineers spokesman, “performed flawlessly.”

Bowman and colleague Douglas Hill have no illusions that the construction of a system of barriers around New York City will be a quick, easy, or even complete fix. But, says Bowman, it’s time to begin considering this regional approach to flood protection and engage the Army Corps of Engineers, the environmental community, and local and port authorities. These projects, he points out, take decades to build — not because of difficulties with construction, but due to the many studies necessary to reckon with a complex tidal ecosystem.

Piet Dircke of ARCADIS, a Dutch corporation that recently built some of New Orleans’ post-Katrina dikes, also provided Bowman with a rough concept of a storm surge barrier across the Verrazano Narrows, one that would allow for large and small ship traffic and for natural tidal flow when no storms are present. New York City, says Dircke, faces the same problems that climate change poses for delta cities around the world, whether it’s Bangkok, Jakarta, or London. In those cities, as in New York, populations and economic assets are growing (New York City’s economic value grew some 40 percent between 2001 and 2012), while sea level and the threat of catastrophic flooding also rise.","Tue, 06 Nov 2012 08:00:00 GMT",https://e360.yale.edu/assets/img/favicons/apple-touch-icon-57x57.png,"['climate', 'sandy', 'sea', 'hurricane', 'battered', 'ways', 'change', 'city', 'barriers', 'looks', 'york', 'storm', 'hold', 'surge']", ,flood
7,7,FF-2012-000189-IDN,Latest ENSO forecasts: +0.3C average for Niño 3.4 during approaching boreal winter (2012-2013) – Australia and New Zealand will have driest summer in years - Bits Of Science,http://www.bitsofscience.org/forecast-el-nino-winter-summer-australia-6444/,,"Mon, 19 Nov 2012 08:00:00 GMT",,[], ,none
8,8,FF-2012-000189-IDN,"Dhaka, Manila, Bangkok, Yangon, Jakarta face highest climate change risks - PreventionWeb",https://www.preventionweb.net/go/29642,"Source(s): Verisk Maplecroft



New York at ‘medium risk’ despite exposure to natural hazards



Multinational companies operating in the Asian growth economies will be exposed to spiralling environmental risks over the coming decades, according to Maplecroft’s 5th annual Climate Change and Environmental Risk Atlas, which identifies Dhaka, Manila, Bangkok, Yangon, Jakarta, Ho Chi Minh City and Kolkata as the cities facing the most risk from the onset of climate change.



Maplecroft’s Climate Change Vulnerability Index (CCVI), which forms a central pillar of the Atlas, classifies seven cities as ‘extreme risk,’ out of a list of 50 that were chosen for their current and future importance to global business. Dhaka, Bangladesh, (ranked 1st), Manila, the Philippines (2), Bangkok, Thailand (3), Yangon, Myanmar (4), Jakarta, Indonesia (5), Ho Chi Minh City, Viet Nam (6) and Kolkata, India (7) emerged as the most at risk from the changing temperatures and weather systems that are forecast to take hold in the coming years.



The CCVI has been developed by Maplecroft to identify risks to populations, company operations, supply chains and investments in 197countries down to a level of 25km². It evaluates exposure to climate related natural hazards; the sensitivity of populations; development; natural resources; agricultural dependency; research and development; government effectiveness and education levels.



Asian growth economies posing long-term risks to business



With strong economic growth of above 5% forecast for countries such as the Philippines, Viet Nam, Indonesia and India in the next few years, the relevance of climate change to populations and business in the major commercial centres should not be underplayed, states Maplecroft in its analysis.



“As global corporations expand into the emerging growth markets, their operations and supply chains will become exposed to a complex set of climate risks that have the potential to disrupt business continuity,” states Maplecroft’s Head of Maps and Indices, Helen Hodge. “It is essential for them to identify where suppliers, assets and personnel are most at risk and plan for the long term.”



‘Extreme risk’ cities may see an increase in frequency and severity of key hydrological and meteorological events. Recently, we have seen major flooding in Yangon in 2008, Bangkok 2011 and Manila 2012, and such events could become both more frequent and severe in the future. Long-term changes in temperature and rainfall patterns could have devastating effects on ecosystems, human health, industrial processes, supply chains and infrastructure.



The vulnerability of cities in the growth economies stems not only from their exposure to climate related hazards, but also the sensitivity of their populations and the poor capacity of governments to support local adaptation measures to combat the potential effects of climate change. Maplecroft’s has been measuring these factors for all countries over three years, but there has been little discernible improvement in the host nations of the ‘extreme risk’ cities suggesting countries are slow to make progress in combating the oncoming effects of climate change. Disaster risk reduction programmes, more stringent building regulations, better education and improved communications networks are therefore essential to secure the future stability of these cities.



Superstorm Sandy shows US resilience to disasters



The effect of climate change on tropical storms is still under debate, but there is growing evidence that their intensity, and in particular the associated rainfall, will increase. Single storm events cannot be definitively taken as evidence of climate change; but recent events on the East Coast of the US demonstrate the region’s exposure to climatic events.



New York, which took the full brunt of Superstorm Sandy, is ranked 41 of the 50 cities considered in the CCVI. Despite the city’s exposure to natural hazards, it is only categorised as ‘medium risk’ due to the USA’s ability to adapt to a major climatic event. The country’s strong economy and infrastructure, coupled with the extensive preparations before the storm’s landfall, enabled a relatively rapid return to operations for many businesses and services, with some of New York’s major airports and the New York Stock Exchange reopening only two days after the storm. In contrast Haiti and Cuba who were also impacted by Hurricane Sandy will take considerably longer to recover from the impacts of storm.



Manufacturing sector exposed to ‘high risk’ Chinese cities



A further 19 cities are classed as ‘high risk’ in the CCVI, including the important commercial centres of Mumbai (8) and Delhi (20) in India; Lagos, Nigeria (10); Johannesburg, South Africa (13); Rio de Janeiro, Brazil (21); and Hong Kong (14), Guangzhou (18), Shenzhen (19), Wuhan (23) and Shanghai in China (24). Chicago, London, St Petersburg, Paris and Madrid, meanwhile, were the only four cities to be classified as low risk.



The appearance of so many ‘high risk’ Chinese cities is of particular concern to companies using the country as a manufacturing base. Water stress is already a risk in China, due to the needs of industry and the agricultural sector, alongside swelling urban populations. Should climate change place further pressure on the country’s water resources by increasing the risk of drought, water intensive industries could find their ability to operate restricted.



END



Note



Maplecroft's 5th annual Climate Change and Environmental Risk Atlas provides comprehensive analysis of the key risks to business in the areas of climate change vulnerability and adaption; emissions and energy use; environmental regulation; and ecosystem services. It includes 23 interactive maps and indices, which have been developed to identify, evaluate and compare climate change and environmental risks down to 25km² worldwide and provide insight into current and emerging trends.



Contact: Jason McGeown, Head of Communications, Maplecroft

Email :jason.mcgeown@maplecroft.com

Tel : +44 (0)1225 420000



About Maplecroft



Maplecroft is a leading source of global risks analysis. We research, index and map over 500 risks and issues to identify exposures and opportunities in both countries and companies. Our products and services are a vital resource for businesses and investors requiring analysis and insight into complex political, economic, social and environmental risks.","Thu, 15 Nov 2012 08:00:00 GMT",https://www.preventionweb.net/files/29642_largeImage.jpg,"['dhaka', 'climate', 'growth', 'environmental', 'cities', 'change', 'exposure', 'face', 'risk', 'populations', 'maplecroft', 'yangon', 'highest', 'jakarta', 'natural', 'risks']", ,flood_and_drought
9,9,FF-2012-000189-IDN,Australian Ballet's principal dancer quits the stage - ABC Online,https://www.abc.net.au/news/2012-11-18/principal-ballerina-rachel-rawlins-resigns/4378146,,"Sat, 17 Nov 2012 08:00:00 GMT",,[], ,none
