id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,children
17972535994391951,"😢wenn man mit Hochwasser groß wird...der Regen jedes Jahr mehr und mehr zu nimmt,die Thüringer Stauseen geöffnet werden und ins Land fluten...dann steht auch mein Elternhaus/Geburtsort meterhoch unter Wasser #frühjahr #regenfälle #hochwasser #thüringen #alskindschonerlebt #überflutung #thüringerstausee #wasseronmass #landunter #meinzuhause #elternhaus #meineheimat #😞😑",0,0,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201973575_1375488402836347_7172707259929920483_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=kMSbcLEUleAAX-H9hUV&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=66a8f304b3f400f444c60090ed8caf1f&oe=60CF2970,https://www.instagram.com/p/CQL1xUCnlVD/,2021-06-16T14:49:17+0000,
18223503424064935,"Heute entscheidet es sich! Die Zukunft des EOW-Geländes und damit auch des Hochwasserschutzes in Oberweimar wird heute auf der Stadtratssitzung entschieden. Schon lange kämpfen wir für die vollständige Entbauung und gegen Verkauf oder Verpachtung des Geländes. Seit heute dabei per Video live dabei, wenn die Diskussion geführt und die Entscheidung gefällt wird. Die Sitzung beginnt um 17.45 Uhr, die Diskussion ums EOW beginnt gegen 19 Uhr. Das Video findet ihr auf dem Youtube Channel der  Stadt Weimar. 
.
.
#weimar #klimakrise #gruene #Hochwasser #hochwasserschutz #eow #stadtrat",0,6,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201041637_867358263856316_7918684866100181070_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=VL0HMge3pX8AX8xU_4W&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=168712be433367dceb875331a5d7c3fc&oe=60CFD5DC,https://www.instagram.com/p/CQLtrWUjxqI/,2021-06-16T13:38:33+0000,
17975989219382805,"am Thurweg Altsanktjohann
Toggenburg🇨🇭da ist die Thur
noch ganz jung und frisch💚
#thurweg#altsanktjohann 
#toggenburg#schneeschmelze
#hochwasser#blütenzsuber
#natur#naturparadies
#naturliebe💚",2,33,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201559472_177593324315229_5688542990967447893_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=l7bIX3Vk4SIAX-PeMfh&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=31e699133949ad1c6f622398e1776dc9&oe=60CE7CA9,https://www.instagram.com/p/CQLZu1pB_DW/,2021-06-16T10:44:16+0000,
17910352750882752,"Strahlend blauer #Himmel und Temperaturen wie im Süden: falls ihr in echt.dithmarschen eine Erfrischung sucht, könnt ihr entweder dem schwimmbad_meldorf oder dem speicherkoog_dithmarschen einen Besuch abstatten.

Über diese Treppe gelangt ihr direkt zur nordseesh.
.
Dort ist heute (!!!) um 12.13 Uhr Niedrigwasser zum mein_wattenmeer erkunden - um 17.48 Uhr bringt euch das #Hochwasser die maximale Erfrischung.
.
Genießt das #Wetter an der Westküste in #SchleswigHolstein und bleibt gesund! 🏖
___________________________⁠⠀
⁠⠀
#nachhaltigkeit #nordsee #wattenmeer #fairtradestadt #dithmarschen #kultur #regional #nachhaltigleben #sustainability #heimat #lokal #meldorferhafen #schleswigholsteinistschön #speicherkoog #northsea #waddensea #travelgram #eiderstedt #comeseesh #büsum #stpeterording #derechtenorden #bleiboben #meinsh #sherleben #einnorden",0,82,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201923907_829868771290223_5019847631746871909_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=PrrTHubC7bkAX9QpWaB&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e0c6ecdd04b7a75657ad824dd4835830&oe=60CEF57F,https://www.instagram.com/p/CQLWHXfsDH9/,2021-06-16T10:12:40+0000,
17886075380330913,"Neuer Blogartikel live! Mit unserem fertig gepackten Fluchtrucksack von Ready24 bist du rundum ausgerüstet! So komplettierst, kontrollierst und lagerst du dein Notfallgepäck. Link in Bio!
.
.
.
.
.
#notfallgepäck #notfallrucksack #fluchtrucksack #notvorrat #erstehilfe #fürallefälle #notfall #vorsorge #vorratskammer #vorbereitetsein #vorrat
#krisenvorsorge #katastrophenvorsorge #katastrophenschutz #notfallvorsorge #krisenvorbereitung #bundesamtfürbevölkerungsschutzundkatastrophenhilfe #stromausfall #sturm #hochwasser #überschwemmung #hochwasserschutz #flut #brand #feuer #großbrand #erdbeben #chemieunfall #pandemie #corona",0,1,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/201059692_531161584917790_2183466230506634375_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=eIl7hxHkfPAAX_4YQye&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9d4b9f22b2902280f1676b67fb36bfdb&oe=60CE6423,https://www.instagram.com/p/CQLN0m6tyDv/,2021-06-16T09:00:15+0000,
18116648950229678,"Auch mit dabei...

Gerald Hübner - Hochwasserschutz - Industrievertretung 👍

Jede Menge Referenzen und aktuelle News unter
https://www.bauplanungen.de/hochwasserschutz#!/company/

#Schutz #vor #Wasser #Hochwasser #Planen #safety #Team",2,7,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/202762057_314127306917784_4123761407361663086_n.mp4?_nc_cat=102&vs=17923458754682606_4249993848&_nc_vs=HBksFQAYJEdFbm5GUXlZQjR0MnNoMEJBRzdBUWNBbWl6bzVia1lMQUFBRhUAAsgBABUAGCRHSEhhX0F1VHU0dnc4UDBDQUFpS0cwYUp5WnBCYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACasrdy85e7HPxUCKAJDMywXQCy7ZFocrAgYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjk2MC5mZWVkIn0%3D&_nc_ohc=bDACNtWXvkIAX_2fZxe&_nc_ht=video-sea1-1.cdninstagram.com&oh=2328792e03a1fbec96e96a8c4f0e0b9e&oe=60CE6977&_nc_rid=9a18dfde9e,https://www.instagram.com/p/CQLAFWunyUc/,2021-06-16T07:00:16+0000,
17877619688421430,"Rückblick Elbehochwasser 2013:

Mit der Aufhebung des Katastrophenalarms am 16. Juni 2013 endete der letzte große Hochwassereinsatz an der Elbe.
Die Verabschiedung des ArtLehrBtl 325 am Ortsausgang Bleckede war das Ende des gemeinsamen Einsatzes gegen die Fluten und der Anfang einer tollen Freundschaft.

Danke Jungs!

Weitere Infos und das komplette Video auf unserer Homepage!
---

#Feuerwehr #Bleckede #EhrenamtlichFürBleckede #WirSchützenBleckede #ImmerEinsatzbereit #FeuerwehrInfo #Aktuell #Elbe #Hochwasser #Katastropehalarm #Rückblick

bundeswehr",1,86,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/131309349_215789210381379_3085695606257811233_n.mp4?_nc_cat=106&vs=17997376141343290_3200215968&_nc_vs=HBksFQAYJEdDV2Ywd2RETER0WFFzUUFBQ0gtX2gtT2w5SXFia1lMQUFBRhUAAsgBABUAGCRHTk80LUF2S0c5YUx3Rm9EQUtrWS1KTzlSeHAtYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbQrvzEpvCXQBUCKAJDMywXQE3EOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=TgdZ9OZznDAAX-TzuxB&_nc_ht=video-sea1-1.cdninstagram.com&oh=755a175102f26532e274ea4f6c073e44&oe=60CE6E29&_nc_rid=c97f49aa8d,https://www.instagram.com/p/CQK4DZTKoxG/,2021-06-16T05:50:51+0000,
17913297898830198,"Hochwasser Februar 2021
.
.
.
.
.
.
.
.
.
.
#hochwasser #wasser #fotografie #foto #instagram #ig_nrw #liebeköln #liebedeinestadt #city #cityfotografie #architekturfotografie #architektur #colognephoto #cologneview #cologne #fantastisch #liebekölner #night #nacht #nightfoto #nightfotography_exclusive #nightphotography #cologne",0,87,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/202862483_500075847899461_3308949517893375086_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=5ulnmr7MSOkAX-5EdnF&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=382513ed70a096ef6229daeaabee51c1&oe=60CF43CC,https://www.instagram.com/p/CQKwFeSsmG3/,2021-06-16T04:40:22+0000,
17893556081169790,"Ist es möglich Großtiere vor dem ertrinken zu retten?
Ja! Sei es ein einzelnes Tier oder eine Herde bei einer Hochwasserkatastrophe.

Is it possible to save large animals from drowning? Yes! Be it a single animal or a herd in a flood disaster

#austria #österreich #inn #tirol #evacuation #raft #evakuierung #protezionecivile #protezioneanimali #wasserrettung #dlrg #wasserwacht #hochwasser #kat-s #protezionecivilenazionale #wildwasser #strömungsretter #rind #cattle #veterinar #veterinaria #veterinary #tierpfleger #tierarzt",0,14,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/200960720_498009711420005_630921840684780486_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=qNUwuumgy0wAX8DXAkC&_nc_oc=AQnFoYrTKdpFAZY4R--nooMRyf8c2z-L6m537SzxxdGD9RAsjyFAVs0zIhb7FyfjNuA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=713a763d190024d21f2e1066487444c6&oe=60CED977,https://www.instagram.com/p/CQKFaUEp0Bo/,2021-06-15T22:27:28+0000,
17961599905429585,"#klimakrise ➡️ #wetterextreme ➡️ #überschwemmung ➡️ #tod 
Schließe Dich #extinctionrebellion an denn uns steht das #wasserbiszumhals
donate:

https://www.betterplace.me/klimaschutz-in-vollzeit

https://extinctionrebellion.de/spenden/

.
.
.
#vorunsdiesintflut #rebelforlife #augustriseup #flut #hochwasser #jedereurozählt #elbufer #hamburgerhafen",0,9,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201471540_173359358081944_4434517805310311991_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=vfTCduDRAWsAX8XU2kV&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a9a45c96141ea32019e0300d08e1221b&oe=60CF8574,https://www.instagram.com/p/CQJ8q2hHEPx/,2021-06-15T21:11:05+0000,
