id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,children
18122673877213892,"Ministerin Walker hat heute eine Uferschwalben-Kolonie an den Donauauen bei Binzwangen (Landkreis Biberach) besucht.
 
Die Situation der Brutvögel ist nach wie vor besorgniserregend. Fast die Hälfte der 199 Arten in Baden-Württemberg gilt als gefährdet.
 
Die Landesregierung setzt diesem Trend ein Aktionsprogramm entgegen. Dazu zählt auch das Brutvogelmonitoring. Nur wenn wir wissen, wie es um unsere Lebensräume und Arten bestellt ist, können wir gezielte Maßnahmen ergreifen.
 
Die Ministerin hob den Einsatz der ehrenamtlichen Vogelkundlerinnen und Vogelkundler hervor: „Ohne sie wäre der Aufbau und die Durchführung eines Monitorings nicht vorstellbar.“
 
Vögel dienen als Gradmesser unserer Umwelt und eine vitale Artenvielfalt sichert unsere Lebensgrundlage.

#umwelt #umweltschutz #umweltministerium #umweltpolitik #natur #naturschutz #klima #klimaschutz #klimaschutzpolitik #energiewende #energiepolitik #erneuerbareenergien #windkraft #windenergie #biologischevielfalt #biodiversität #nachhaltigkeit #elektromobilität #hochwasser #badenwürttemberg #savetheearth #savetheplanet",0,10,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/201994179_352430936225072_8411952353562346673_n.mp4?_nc_cat=107&vs=17924095234653226_1089412956&_nc_vs=HBksFQAYJEdNTXZDZ3d3OWNLNGlFQUJBTEZFbU4wWVFyMTBia1lMQUFBRhUAAsgBABUAGCRHSUhESGd3VXB4QVk0UndCQU52VGQxLTIyWWtDYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaqoPvrs5W%2FPxUCKAJDMywXQD4IcrAgxJwYEmRhc2hfYmFzZWxpbmVfMl92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=CJIZyx-p-yIAX-DIQ0x&_nc_ht=video-sea1-1.cdninstagram.com&oh=8dd5f04bef854ac13ba3030a7aa77844&oe=60D08C76&_nc_rid=197c26265e,https://www.instagram.com/p/CQOrm9qK1lD/,2021-06-17T17:19:58+0000,
17902765546994655,heckenrosen. #hochwasser #eisbach #munich #heckenrosen #englischergarten #daily,0,12,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/202758668_313551060465225_6922144270031811891_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=FfqCGMgAfUIAX-v34i2&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7e57b77b0fbede370fdccc65a729455a&oe=60D0CBEB,https://www.instagram.com/p/CQOrM7wjh2Z/,2021-06-17T17:14:39+0000,
18237572347032132,"Der #Altdorfer Wald wird durch weiteren #Kiesabbau bedroht.
Der Regionalverband #Bodensee-Oberschwaben möchte weitere 60ha unseres Waldes für die Rodung und Kiesabbau freigeben. Das entspricht 84 Fußballfeldern. 

Die Bedenken gegen Kiesabbau sind vielfältig:

- #Klima-, #Umwelt- und #Tierschutz 
- Verkehrslärm und Straßenschäden durch Kieslaster 
- Gefahr von #Hochwasser, Bedrohung des #Trinkwasserspeichers 
- Wander- und Radwege zerschnitten 
- #Naherholungswert beeinträchtigt

Ein großer Anteil des abgebauten Kieses wird nach Österreich und die Schweiz exportiert.",0,23,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQOT-oCD5MU/,2021-06-17T13:51:43+0000,"{'data': [{'id': '17926821367621931'}, {'id': '18099666175247311'}, {'id': '17894400947067868'}, {'id': '17877783905393563'}]}"
18190439605101399,"Dieser Tage hat uns ein Video 📹 erreicht, in dem das ganze Ausmaß so eines Hochwassers 🌊 sichtbar ist. Der Blick 😳 durch den Raum lässt Übles 😱 😱 😱  ahnen: Vor allen Fenstern steht zentimeterhoch das Wasser 🚨: https://rueckstauprofi.de/video-wenn-kellerfenster-dem-hochwasser-nicht-standhalten-jetzt-zur-hochwasserschutzberatung/
Für eine ✅ Hochwasserschutzberatung👨‍🔧 👩‍🔧 (kostenloses telefonisches Erstgespräch 📞) klicken Sie bitte diesen Link an: https://hochwasserschutz.rueckstauprofi.de/ 📌

✅ Übrigens: Die einzig echte telefonische Verbindung zu uns lautet: ☎️ 08000-699007 ☎️ (kostenfreie Hotline). ✅

#Rückstauprofi :: Nie mehr #Wasser im #Keller 

#Hochawsserschutzberatung #Hochwasser #Hochwasserfenster #Hochwassersperren #Hochwassertüren #Kellerfenster #Lichtschächte #Sommer #Starkregen #Video",0,4,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/203488413_4116047445127567_317817765914808092_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=JPBDhJ-v_HIAX8waa8p&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=5ac416aec6fb51aec8b9f516f52588db&oe=60CF99C3,https://www.instagram.com/p/CQOGJlMjt-D/,2021-06-17T11:50:53+0000,
17896205465110623,"Schwerin Ende August 2019 😩 könnt Ihr Euch erinnern?? In nur kurzer Zeit stand bei vielen Schwerinern das Wasser förmlich fast bis zum Hals. Wie Ihr Euer Eigentum vor solchen Schäden schützen könnt bzw. welche Absicherungen es gibt, darüber beraten wir Euch gerne. 

#hochwasser #hochwasserschutz #elementarversicherung #starkregen",0,2,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQN4h_wBS5H/,2021-06-17T09:51:53+0000,"{'data': [{'id': '17890535198123099'}, {'id': '17988274138347019'}, {'id': '17956712011445040'}, {'id': '17846254568611319'}]}"
18171050257125454,"🌧️❗ Aufgrund von #Starkregen -Ereignissen kann es in den kommenden Tagen lokal zu einem starken Anstieg des Wasserstands in Bächen und Flüssen in #badenwürttemberg kommen. Auch abseits von Gewässern können #Starkniederschläge zu schnellen #Überflutungen von Straßen, Kellern, Unterführungen und Tiefgaragen oder zu örtlichen Überlastungen der Kanalisation führen…

❓Wie verhältst du dich richtig im Fall von #Hochwasser an Gewässern oder #Überschwemmungen durch Starkregen❓

ℹ️ Infos zur Hochwassersituation in B-W und Tipps zur #Hochwasservorsorge findest du hier: https://www.hochwasser.baden-wuerttemberg.de/buergerinnen-und-buerger
ℹ️ Hochwasserwarnungen und Pegelstände: www.hvz.baden-wuerttemberg.de
ℹ️ Unwetterwarnungen: www.dwd.de 

🎥 © WBW Fortbildungsgesellschaft für Gewässerentwicklung mbH gewaesser_fortbildung_bw 

#bodensee #oberschwaben #schwäbischealb #hochwasserschutz",2,59,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQN3OVojJD-/,2021-06-17T09:40:27+0000,"{'data': [{'id': '17884848902224949'}, {'id': '18091324033258291'}]}"
17969438734407960,"Vorbereitet auf den nächsten Hochwassereinsatz sind wir jetzt auf jeden Fall. Neben den vier Pumpen können wir uns nun Glücklich schätzen auch einen Nasssauger unser nennen zu können. Da wo es für die Pumpen zu Flach wird können wir nun auch zum Einsatz kommen. 
Wir freuen uns so die Örtliche-Gefahrenabwehr hoffentlich in der Zukunft tatkräftig unterstützen zu können. 🚨🔥
feuerwehrwesterstede 
feuerwehrapen 
feuerwehrrastede 
wiefelstedefeuerwehr 
feuerwehr_edewecht 

#gemeinsamstark #thw #feuerwehr #technischeshilfswerk #bos #drk #dlrg #hochwasser #freiwilligefeuerwehr #imeinsatzfürwesterstede #pumpen",0,46,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201870705_630532538342007_3958735606697230700_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=pxymGsNi2sMAX-vRaEY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e2a08b06608e9737f92cdba35652b943&oe=60D0A563,https://www.instagram.com/p/CQNyET_B29P/,2021-06-17T08:55:24+0000,
17923161109719237,"Manchmal, wenn einen das Wasser bis zum Hals steht, kann man die Schotten dicht machen. 
Hochwasserschutz in der Hamburger Speicherstadt 

#türendonnerstag #doorthursday #doorsofinstagram #türen #türenliebe #donnerstag #Hamburg #hochwasser",4,67,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201541693_307831247732657_1275441175284536535_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=JmulTyhQH2EAX_lcoMc&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f9187c2f89ddeecd7fbf09fd6d16d9dd&oe=60D0F6F0,https://www.instagram.com/p/CQNmOedHyNQ/,2021-06-17T07:11:56+0000,
17935990330548350,"Berichte Donnerstag: Aktuelles von unserem Stammtischen / Circle

Heute geht die extrem erfolgreiche Reihe der thematischen Stammtische in die vierte Runde.

Um 19 Uhr geht es weiter.

Thema: Hauptausschuss ES - Entwässerungssysteme

Gäste:
Herr Dr.-Ing. Pecher (Vorstand und Geschäftsbereichsleiter Dr. Pecher AG)
Obmann FA ES-1 ""Grundsatzfragen / Anforderungen""

Herr Dipl.-Ing. Werker (Leiter Hochwasserschutzzentrale StEB Köln) Sprecher AG ES-5.1 ""Allgemeine Richtlinien für den Bau von Entwässerungsanlagen""

Tagesordnung:
-Persönliche Vorstellungsrunde
-Moderierte Fragen zu:
 - Inhaltliche Arbeit des Fachgremiums
 - Aufbau des Fachgremiums
 - Aktuelle Projekte
 - Mögliche Mitarbeit
-Offene Fragerunde

Bei Fragen könnt ihr euch gerne an das aktuelle Organisationsteam der Thematischen Stammtische wenden:
stammtische@junge-dwa.de
fachgremien@junge-dwa.de
Julia Schrade, Alina Kosmützky und Philipp Beutler

Digitaler Login:https://global.gotomeeting.com/join/468901733Ihr könnt euchauch über ein Telefon einwählen: Direktwahl: Tel:+4972198814161,,468901733# Zugangscode: 468-901-733

Termine und geplante Themen (können sich ggf. kurzfristig ändern)
15.07.2021 Industrieabwässer und anlagenbezogener Gewässerschutz
19.08.2021 Wasserbau und Wasserkraft
16.09.2021 Recht
21.10.2021 Kreislaufwirtschaft, Energie und Klärschlamm
18.11.2021 BIZ Bildung / Internationale Zusammenarbeit
20.01.2022 Wirtschaft
17.02.22 KG Anthropogene Spurenstoffe

#jungedwa #junge_dwa #dwa #umwelt #umweltingenieurwesen #umweltschutz #kläranlage #nachhaltigkeit #klimawandel #wasserwirtschaft #siedlungswasserwirtschaft #abfallwirtschaft #abfall #bauingenieurwesen #fachkraftfürabwassertechnik #abwassermeister #klimaschutz #hochwasser #stammtische #circle #fachgremien #internationalezusammenarbeit #carbonfoodprint

steb.koeln",0,21,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201517266_767819983899988_3944238945544101509_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=_dLYSFYWWQQAX-gGTsV&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9168414e171dcd6ae7061b5f2f8721ed&oe=60CF8D62,https://www.instagram.com/p/CQNliCUoSGV/,2021-06-17T07:05:52+0000,
17966725495411681,"Guten Morgen 😊 Am 17. Juni 1991 überschwemmte ein Hochwasser die Marktgemeinde Mittersill 💦  Das kann uns heute zum Glück nicht passieren ☀️ 😄  Wir wünschen dir einen schönen Tag! Hier die aktuellen News 🗞  Links in Bio. 

—————————————————————

#meinbezirk #einfachnäherdran #bezirksblättersalzburg #bezirksblätter #salzburgaustria #jazusalzburg #nachrichten #news #donnerstag #hochwasser #mittersill #geschichte",1,7,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/201517378_236151524627938_3076855245568488504_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=U7nC4kHLgdgAX8-D_MW&_nc_oc=AQm2uTa992F4oBqcNiHWioSgblolNpGwmGwYEMaDan1a1bwCRXs43X2Qr7PMlrhxAgw&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=48f10fd04f2563a51972d8a738b61018&oe=60D10E56,https://www.instagram.com/p/CQNknaDKCW4/,2021-06-17T06:57:51+0000,
