id,children,caption,comments_count,like_count,media_type,permalink,timestamp,media_url
17893131143056918,"{'data': [{'id': '17926421779609087'}, {'id': '17934569833513424'}]}","Water Storage Update: As of May 31, our reservoirs are at 47% of capacity. The average storage capacity for this date is normally around 88%. Please continue to save water.

Visit http://MarinWater.org/Water-watch for the latest water numbers.

#waterwatch #savewater #conservewater #drought #droughishere #marincounty #lakephoenix",0,12,CAROUSEL_ALBUM,https://www.instagram.com/p/CPl_E_mhnqH/,2021-06-01T21:59:28+0000,
17993789287346504,,Brazil: Drought concerns as water levels in reservoirs along Parana river basin run low 🚁Dário Oliveira #drought #dry #whater #reportage #journalism #mavic #dji #reservoir #arid #represairaí,0,1,VIDEO,https://www.instagram.com/p/CPl-NZRHFMJ/,2021-06-01T21:52:21+0000,https://video.cdninstagram.com/v/t50.2886-16/10000000_1235609863539790_5865851976773314899_n.mp4?_nc_cat=104&vs=17870670947417944_1786257611&_nc_vs=HBksFQAYJEdJQ1dtQUJPVFAtV3gyTUVBRk9wbUZSTHNXZFJia1lMQUFBRhUAAsgBABUAGCRHQWVBbkF2LWdfSGctY1VPQUhPMGZNc3dVZ2xkYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaWvoPH94D6PxUCKAJDMywXQEQmZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=k5TImAQY1qAAX8E7898&_nc_ht=video.cdninstagram.com&oh=2217bb825c93806422397a13d388aff7&oe=60BC47D5&_nc_rid=ecec16a5e0
18173532187139969,,"""I'm seeing probably the worst combination of conditions in my lifetime,"" said Derrick DeGroot, a county commissioner in southern Oregon's Klamath County. ""We have an enormous fuel load in the forests, and we are looking at a drought unlike we've seen probably in the last 115 years.""

Asked how worried he is about the 2021 fire season, DeGroot said: ""On a scale of 1 to 10, I'm a 12. Nothing looks good.""

📷: Photo by Marcus Kauffman 
🔥: The Jones Fire, Lowell, OR (2017)

Source: (NC), W.-S. J. (2021, May 31). 'Nothing Looks Good': Preparing For Summer Wildfire Season. InsuranceNewsNet. https://insurancenewsnet.com/oarticle/nothing-looks-good-preparing-for-summer-wildfire-season.",4,10,IMAGE,https://www.instagram.com/p/CPl-HQlLrbS/,2021-06-01T21:51:02+0000,https://scontent.cdninstagram.com/v/t51.29350-15/195445524_541876337221998_2742358313239716804_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=ynZH3oafd-QAX9Boz7b&_nc_ht=scontent.cdninstagram.com&oh=7ee7a0603f5a202fcc3eda91f6ffd3af&oe=60BC0279
17892789317123803,,I got stuck behind this truck going across the pass and started thinking about the fact that water is becoming illegal and the next big black market will be 💧 #BootLegging #Water #California #Drought #illegal #BlackMarket #liquidgold,0,2,IMAGE,https://www.instagram.com/p/CPl8-G-Bt_S/,2021-06-01T21:41:03+0000,https://scontent.cdninstagram.com/v/t51.29350-15/195445526_950170065717477_1935196739098869177_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=aTQaMQLHqCgAX_VE0yB&_nc_ht=scontent.cdninstagram.com&oh=d6dbf49fa65ce07add27fb80cbe464d0&oe=60BB6D5D
17938980316518466,,"Meteorological Spring (March through May) is in the record books. Here's how we did across the eastern Carolinas:

Nearly record breaking low rainfall totals completely erased our winter rainfall surplus and plunged us into a moderate drought.  This spring's daily high temperatures were warmer than normal, but nighttime lows were cooler than normal in most locations.  Large day-to-night swings in temperature are more common when skies are consistently clear -- one of the major reasons we saw such little rain over the past few months.

#ncwx #scwx #climate #drought #Wilmington #MyrtleBeach",0,1,IMAGE,https://www.instagram.com/p/CPl7J9xFkFP/,2021-06-01T21:25:11+0000,https://scontent.cdninstagram.com/v/t51.2885-15/195650478_342408900562403_8323411659603163029_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=_csnwoM6JD8AX8Kw2B0&_nc_ht=scontent.cdninstagram.com&oh=807b0fa51a89f3190380c7341f5c5d8b&oe=60BB46BE
17885406185181037,"{'data': [{'id': '17889330902189976'}, {'id': '17887662617240447'}]}","Statistically, the probability of rain starts now in June here in Los Cabos.

To today it has not rained this year. The desert is dry and free range cattle are desperate for food. In very extreme cases they go for Choyas.

Estadísticamente, la probabilidad de lluvia inicia en Junio aquí en Los Cabos. 

Este año no ha llovido. El desierto está muy seco y el ganado de libre pastoreo están desesperado por comida. En casos extremos hasta Choyas comen. 

#desert #travel #nature #cow #desertlife #travelphotography #love #adventure #arizona #landscape #sunset #choya #choyero #art #baja #desierto #hambre #food #offroad #sequia #sand #mountains #drought #explore #travelgram #naturephotography #cactus #wanderlust #seco",2,20,CAROUSEL_ALBUM,https://www.instagram.com/p/CPl7CELgHW4/,2021-06-01T21:24:07+0000,
17890900943172987,"{'data': [{'id': '17881264649337405'}, {'id': '17940410995504624'}]}","رضایت یکی از بیماران عزیزمون...که با روش درمانیه ما به نتیجه رسید 🌺
امیدوارم همه شما که همراه ما هستید به چنین موفقیت خوب و رضایت بخشی برسید🌺

جهت کنترل و مشاوره دایرکت درخدمتتون هستم🌸
doctor_diabet_1

#دیابت_درمان #دیابت_و_چاقی #دیابت_نوع_یک #دیابت_نوع_دو #کبدچرب #دیابتیها #دیابت_انسولین 
#urine 
#drought 
#hunger 
#nervous 
#slimming",0,0,CAROUSEL_ALBUM,https://www.instagram.com/p/CPl6UD_Jznd/,2021-06-01T21:17:50+0000,
18088068766256810,,"When the rain forgets Puglia , irrigation saves our spinach crops  #spinach #spinach-seeds #nature #irrigationsystem #drought #springtime #seedsproduction #spinachvirofly #openpollinatedseeds #oldvarieties #germoplasma #amateurvariety #decoratosementi #italy🇮🇹 #italianseeds #pugliaview #alapiovana #digacapacciotti",0,2,IMAGE,https://www.instagram.com/p/CPl6MQkFnCn/,2021-06-01T21:16:46+0000,https://scontent.cdninstagram.com/v/t51.29350-15/195313890_529671194705094_8699724950651791388_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=ow6geP57EgMAX_gusY6&_nc_ht=scontent.cdninstagram.com&oh=70556e39bf2aa55053b70fab40be4d32&oe=60BB7305
17909190034788897,,"Did you know Ogden City provides a free water audit program?⁠
""The program consists of several field tests that address irrigation system deficiencies. The audit also provides a suggested irrigation schedule."" This can greatly help us reduce our water usage during the drought, as ""the largest use of water among residential properties is landscape irrigation.""⁠
Visit the link in the bio to read how you can help conserve water; every drop counts!⁠
⁠
#OgdenCity #OgdenUtah #Thisisogden #Ogden #Weloveourcommunity #OgdenConnection #Otown #Hyperlocalmagazine #ConnectionPublishing #drought #conservewater #waterconservation #h2o",0,1,IMAGE,https://www.instagram.com/p/CPl2j_sLAxn/,2021-06-01T20:45:20+0000,https://scontent.cdninstagram.com/v/t51.2885-15/195508619_1165197723902717_3697348829770632940_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=0K7qQsrccJgAX_vp7aR&_nc_ht=scontent.cdninstagram.com&oh=9e37f8daa097bca93acbc52672de70ff&oe=60BC01E8
17910256828757368,,"I was inspired by my old band tugboatbuffalo song Four. I want to creating the four horsemen of the apocalypse and what they look like in my head each day. 
First is famine....
🥀🥀🥀🥀🥀🥀🥀🥀🥀🥀
#fourhorsemen #apocalypse #thefourhorsemenoftheapocalypse #famine #drought #blackhorse  #darkart  #horrorart #horrorinstagram #horrorobsessed #horroraddict #endtimes",0,6,IMAGE,https://www.instagram.com/p/CPl1lw0BXBx/,2021-06-01T20:36:33+0000,https://scontent.cdninstagram.com/v/t51.29350-15/194763034_829819194623348_6667881185846630975_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=4kEZgiCD0IEAX9suy-o&_nc_ht=scontent.cdninstagram.com&oh=e56801640e3087c66a49e5c781c5ded8&oe=60BB2883
