id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,children
17843976983606724,"Lo peor es que al carpintero le pagan menos.

#firu #firus #firulays #firulais #elviejofirulays #elviejofiru #perro #perrito #canino #perruno #diluvio #rio #arcadenoe #lluvia #carrosinundados #inundacion #ingeniero #carpintero",0,52,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/193587518_1444066735957394_8084884321963963147_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=bzbbvPRx0LkAX96ddeU&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e5146bfd47239f92cba528fe74d74dea&oe=60B8B9C5,https://www.instagram.com/p/CPeXA8Wjj5j/,2021-05-29T22:54:42+0000,
17922251305649862,"Retablo
.
.
.
.
.
#paseo #caminata #buenosaires #caba #laboca #labocabuenosaires #zonasur #zonasurbuenosaires #boca #bombonera #labombonera #cabj #bocajuniors #futbol #cancha #estadio #murales #⚽#inundacion #inundaciones #bomberos #sirena #pelota #diablitos #diabillos",0,10,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPeLMPAgDrH/,2021-05-29T21:11:23+0000,"{'data': [{'id': '17875250993411625'}, {'id': '18228863371007247'}, {'id': '17960156944406944'}, {'id': '17877035990482853'}]}"
17914072882779722,"😊Si tienes un seguro de vida colectivo:• Si tu EPS o ARL te incapacitan para trabajar temporalmente como consecuencia de COVID-19,😷 SURA te pagará la renta diaria contratada en tu seguro. El aislamiento social preventivo no tiene cobertura.
*Aplica para clientes que tengan contratada📝 la cobertura Renta diaria por incapacidad♿, según las condiciones de la póliza.
🏥
• Si te hospitalizan 🤕como consecuencia de COVID-19, SURA te pagará💰 desde el primer día el valor contratado de esta renta diaria. El aislamiento social preventivo no tiene cobertura*Aplica para clientes que tengan contratada la cobertura Renta diaria por hospitalización, según las condiciones de la póliza.
🇨🇴
• Si como consecuencia de COVID-19, entras en estado de coma, recibirás el valor asegurado de la cobertura de Enfermedades Graves, siempre y cuando cumplas los requisitos* de dicha cobertura. Es importante aclarar, que el diagnóstico de COVID-19 no genera in demnización por la cobertura de enfermedades graves, dado que no es una de las enfermedades cubiertas en ese amparo.
*Aplica para clientes que tengan contratada la cobertura de Enfermedades graves según las condiciones. *Requisitos: duración mayor a 96 horas, durante todo el periodo de pérdida de la conciencia es necesario que hayas requerido cuidados intensivos, in cluyendo ventilación asistida.
• En caso de muerte a raíz del COVID-19, tus beneficiarios recibirán el valor asegurado. 
🇨🇴
Para tu Agente de Seguros Ya, tu seguridad es nuestra prioridad👍
💁 YURANI AGUIRRE ASESORA
.
Contáctenos:
Dirección 📍 Calle 38 #22-53
Teléfonos ☎ 3173506279 Whatsapp 📱 (+57) 3173506279
.
.
#sura #salud #pension #tranquilidad #polizas #seguros #riesgos #Agente #corredorseguros #dealer #mapfre #segurosdelestado #previsora #allianz #mundial #liberty #polizasdecumplimiento #riesgoslaborales #vida #polizadevida #incendios #inundacion #soat #seguridadsocial",0,3,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/193050787_312210713876087_2061258293997386230_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=IiJLIvoTTGsAX-uJf3D&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e4f26159cb5af9f30279d4a089b9b2b2&oe=60B77795,https://www.instagram.com/p/CPeIzT7pY1n/,2021-05-29T20:50:30+0000,
17897364311060279,#agua #tuberia #explosion #falla #callerota #inundacion #nohayagua,0,4,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/194734565_489478788791402_980637806696403015_n.mp4?_nc_cat=105&vs=18024850846307186_1556577976&_nc_vs=HBksFQAYJEdPVnBtd3RxdkZTcExiMEJBRWNRZGJuajdKc05ia1lMQUFBRhUAAsgBABUAGCRHTlNuaGd0Q1o2SHJBRjRKQUJOQkRNem41dUFhYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaSi823oMnxPxUCKAJDMywXQDtu2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5mZWVkIn0%3D&_nc_ohc=TPvt1xfeskcAX8zXDKr&_nc_ht=video-sea1-1.cdninstagram.com&oh=0c20cb7bdd09f3dbde2e10088c43d050&oe=60B74504&_nc_rid=67d863437d,https://www.instagram.com/p/CPdxj9aDQ6H/,2021-05-29T17:27:45+0000,
17907894268812454,"Uno que viene de la era pasada, de cuando no existían las mascarillas ni las distancias en el sur del mundo. De una imagen de carlosriga y patriciaalons derramada.

#relartesrecotados #recortes #ilustracionacuarela #acuarelas🎨 #acuarelarte #retratoacuarela #watercolorinspiration #watercolorart #watercolorillustration #inundacion #artesevilla #alcaladeguadaira",1,38,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPdwdW0hOsW/,2021-05-29T17:17:48+0000,"{'data': [{'id': '17868793460444544'}, {'id': '17874599477455860'}, {'id': '17921374225646358'}, {'id': '17902209358953882'}]}"
17913406228814259,"35 años después...
Lago Epecuén - Carhué
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#desastresnaturales
#desastres #inundacion #inundaciones #naturaleza #elpoderdelanaturaleza #ciclosnaturales",0,7,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPdtQcEAaP9/,2021-05-29T16:49:49+0000,"{'data': [{'id': '18151261996195516'}, {'id': '17880940904252538'}, {'id': '17884582382187976'}, {'id': '17994221854344912'}, {'id': '17901881587978559'}]}"
17891599004159213,"#Repost Varias casas del sector Los Cocos, al sur de Maracay resultaron inundadas por las lluvias caídas durante la tarde de este viernes.

En pocos minutos, los habitantes de esta zona vieron como sus calles se convirtieron en verdaderos ríos, mientras que las aguas ingresaban a varias casas, generando perdidas de diversos enseres.

Los lugareños manifestaron que, concientes de que esto sucede en esa zona cada vez que llueva fuerte, les han estado solicitando a las autoridades la limpieza de los 8 tanques que hay allí y la reparación de las bombas que se encargan de drenar el agua, sin embargo hasta ahora sus pedidos no han sido escuchados.

Esperan que con esta muestra de lo que se puede presentar en Los Cocos con las venideras lluvias, los entes competentes tomen cartas en el asunto para evitar tragedias mayores.

Los vecinos indicaron que recientemente el Alcalde de Girardot estuvo en la zona Sur de la ciudad visitando sectores como La Esmeradita, San Rafael, San Luis, entre otros, pero no fue para Los Cocos, por lo que le pidieron que se acerque a esa comunidad para que atienda no solo este problema de inundación que padecen cada vez que llueve y que los mantiene en riesgo,  sino también la falta de gas domesticos, fallas en el servicio eléctricos, el retraso en la venta de productos Clap y otros tantos que los afectan terriblemente. Texto: Ana Ruth Rodríguez/ Fotos: Cortesía ➡️

#ElAragueno #Noticias #Region #Lluvias #LosCocos #Inundacion #Maraca",0,7,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPdkXVWHvRk/,2021-05-29T15:32:07+0000,"{'data': [{'id': '17853048275543686'}, {'id': '17908032349796878'}, {'id': '18225222085012876'}, {'id': '17876237390489104'}, {'id': '17963252857422120'}, {'id': '17887194581204396'}]}"
18168793087124021,"2021 - Lago Epecuén - Carhué
Bajada al Cristo, 35 años después de la inundación
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#35añosdespues #inundaciones
#inundacion #desastresnaturales #aguasquecuran #naturelandscape #naturaleza #landscapephotography
#landscapes #arbolesmagicos #arboles #photooftheday #photography",1,14,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/192636088_840716823228199_3591305901256670456_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=mNE4UvdhU3YAX-cQeiF&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=599604cf87ba3477197bf4164d8e0315&oe=60B7D703,https://www.instagram.com/p/CPdkUdZgfzq/,2021-05-29T15:31:43+0000,
17920090882659126,"Insulae

#manacapuru #amazonas #amazonia #riosolimoes #brasil #brazil #regiaonorte #pandemia #pandemic #covid_19 #covid19  #cheia #enchente #inundacion #flood #baciaamazonica #amazonbasin #cuencadelamazonas #covidphotobrazil #myqbb #coronavirusbrazil #inaltoloco #pangeaphotoselection #retinalatinxs #everydayeverywhere #everydaylatinamerica  #everydaycovid19 #everydaybrasil #everydayamazon #photoraphaelalves",4,146,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPdZ9Otjezy/,2021-05-29T14:01:10+0000,"{'data': [{'id': '18153413350195796'}, {'id': '17927161162605387'}, {'id': '18076784320275606'}, {'id': '17851223171557102'}, {'id': '18164361628181355'}]}"
17873820737438813,"Valdeflores agencia de Zimatlán tuvieron una fuerte tormenta y en sólo
dos horas el tapón de un puente provocó que el agua buscara su cauce y
se dirigiera a las casa de la parte baja.
Doña Ermilia perdió 14 borregos que no pudo rescatar siendo su
patrimonio y compañeros en su hogar, así como ella muchos patios se
llenaron de lodo y agua mientras esperan que alguna autoridad las pueda ayudar. Doña Ermilia vive sola... 
#Oaxaca #daños #desastrenatural #zimatlan #pueblos #inundacion #rain #migrant #fotoperiodismo #photooftheday #photojournalism",2,54,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPdYivjLu7g/,2021-05-29T13:48:49+0000,"{'data': [{'id': '17917314916691179'}, {'id': '17892552854145214'}, {'id': '17965108531416601'}, {'id': '17925846580615276'}, {'id': '17889824381184216'}, {'id': '17921623213634267'}, {'id': '17913095527797692'}]}"
