id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,children,keyword
17915631766789003,"Advertencia de inundaciones para Dorado, Vega Alta, Vega Baja, Manatí #PuertoRico #weather #prwx #rain #thunderstorms #lluvia #tronada #floods",0,0,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.31694-16/202434219_805683503646838_8342252911186353136_n.mp4?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=cwLnXa3nayoAX-rHqqU&_nc_ht=video-sea1-1.cdninstagram.com&oh=29c55fd1b452c9dd2e226fbbc7b959b5&oe=60D0EF95,https://www.instagram.com/p/CQOrzYeAgxW/,2021-06-17T17:20:17+0000,,flood
18092343496256061,"Dirt, stains and bacteria on ceramic tile can make any kitchen or bathroom unsanitary. Let Rapid Response assist with a deep cleaning for your home’s tiled areas before friends and family come over for the summer holidays. Call us today for a Free Tile Cleaning Quote! 🧽

We can help you with that! 
📞Mesa County: 970-248-9805 
📞Delta County: 970-874-7033
🌐 https://loom.ly/kRLX6q8

 #rapidresponse #gjcleaning #water #emergency #floods #carpetcleaning #callustoday #healthyhome #ductcleaning #radontesting #titlecleaning",0,0,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/202642009_4095078097248258_9170948923059207215_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=qjvVVVpKBwQAX_Q-bfE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=5672102df0464885b95b36222f577c27&oe=60D0293D,https://www.instagram.com/p/CQOqEYzNxCx/,2021-06-17T17:04:48+0000,,none
18114283375241045,"Objectifs:

- Libérez une zone d'atterrissage pour la frégate du capitaine.
- Trouvez la carte de l'Arche

Venez nous mater sur Youtube :)
(Lien dans la bio)
#relikart #gaming #videogame #halo #bungie #youtube #convenant #floods #major #space #343 #elidan #xbox #xboxone #halo3 #spartan #arm #armor #johnson #elite #needler #sword #friend #war #play #jeu #john #MCC #arche",1,0,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201555239_179345640804780_4828579413467309101_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Zi-4rV9OqPQAX-YrBCf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=8b833be0560c1e7463b4231437d66e46&oe=60D02DB3,https://www.instagram.com/p/CQOp07PD6n_/,2021-06-17T17:02:38+0000,,none
17935512463554149,"Arunachal: Flash Flood causes severe damages in Itanagar Capital Region
.
.
#floods #arunachalpradesh #itanagar #Eastnews",0,3,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201842132_114521980854212_6140781224894233732_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=obgYYIVftBoAX_aVCMH&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1233ce00040e76559d617efb2f58db0c&oe=60D011B4,https://www.instagram.com/p/CQOjiqmn9Bx/,2021-06-17T16:07:43+0000,,flood
17937073615530628,"That's right! Floodworx water barriers can be joined or linked together to form a seamless single-layer of protection to fight flood waters.  Easily and quickly add or remove barriers as needed to meet your sizing needs. 
Floodworx - Flood protection that works!

www.floodworx.com

#flooding #floods #rain #waterbarriers #floodbarriers #floodprotection  #sandbag #sandbags #floodworx #floodprotectionthatworks",0,1,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/201426052_3151767638385507_3297754183010616089_n.mp4?_nc_cat=104&vs=17891615504103178_487755535&_nc_vs=HBkcFQAYJEdJU0VBUXhqSTRBV2hESUxBQmtENkFyMV9jTXRia1lMQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJqCG8azQ478%2FFQIoAkMzLBdAGd0vGp%2B%2BdxgSZGFzaF9iYXNlbGluZV8yX3YxEQB16gcA&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjg1OC5mZWVkIn0%3D&_nc_ohc=lRxYOjoBUyEAX9SEQA5&_nc_ht=video-sea1-1.cdninstagram.com&oh=9110ffc1c75caea6e74ea33b71476353&oe=60D03F02&_nc_rid=dd88b4dacd,https://www.instagram.com/p/CQOixNeloj0/,2021-06-17T16:01:01+0000,,none
17931739525534650,"😥😥😥 Watch till end ⌚

Do follow and support telugu.bytes telugubytes2.o

#mumbai
#mumbairains
#mumbaikar
#maharashtra
#maharashtra_ig
#maharasthra_majha
#maharasthra_clickers
#mumbai_igers
#mumbaiblogger
#mumbaigirls
#mumbaiindians
#mumbaifood
#mumbaifashionblogger
#mumbaifashion
#memesindian
#meme
#memers
#hindimemes
#rains
#floods
#kerala
#davidbeckham
#viratkohli
#dhoni
#sachintendulkar
#ambani
#mukeshambani
#pune
#nashik
#nagpur",4,334,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/202857349_518501732838152_9048595716562001849_n.mp4?_nc_cat=101&vs=17879917514315907_1802730270&_nc_vs=HBksFQAYJEdJVmJGd3dJNjVrWGs5Y0JBTG1mek5uY0VaTjlia1lMQUFBRhUAAsgBABUAGCRHSDJJOVF0aVNOTEdTMmdBQUU5cnRTSncwLVlzYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbm7sKa1qHHPxUCKAJDMywXQD4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=nU8yleGqZskAX9vLEAE&_nc_ht=video-sea1-1.cdninstagram.com&oh=1ba2ea8c9609f45faa81d36fb12d9bac&oe=60D0DB72&_nc_rid=b035dfab28,https://www.instagram.com/p/CQOiokWJiS5/,2021-06-17T16:00:05+0000,,flood
17898373594989512,"Webs Cover Australian Meadows After Floods

Grasslands at Gippsland, Victoria in Australia, are covered with cobwebs after severe floods hit the area. The nets are spun by the sheet web spiders who couldn't live on the ground anymore and moved to the higher areas after flooding. The phenomenon is known as ballooning and is very common after flooding, according to ecologists.

#Cobwebs #Australia #Floods #Spiders #Ballooning #Grasslands #1WeatherShorts

https://1weather.onelink.me/DNwc/cc9cdc3f",0,4,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/202361922_545948393090752_8553825661903890636_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=4D0-scKJtCgAX_dZacN&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=d9632090f8e5adbea7851346993b49a1&oe=60CF8991,https://www.instagram.com/p/CQOhhlhLHeV/,2021-06-17T15:50:08+0000,,flood
17843685119612367,"夕立の後は水上マーケット！？
#floods #phnompenh #なんかなつかしい",0,6,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201218790_1424362734604260_2149769051508801204_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=YfqdCYBVDCkAX_WwK74&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=558296cc5209cc990e4fbf3df4a676ca&oe=60D0DF99,https://www.instagram.com/p/CQOfsnUt-YS/,2021-06-17T15:34:07+0000,,flood
17921443273671836,"LINK IN THE BIO!

Mumbai floods every year. Promises are made, budgets are sanctioned, work is said to be done and then it floods again. Ever wondered why? 
Listen to our lastest podcast where fair_enoughhh analyses various reasons which are responsible for Mumbai's frequent flooding and water logging!

#mumbai #floods #mumbairains #monsoon #bmc #shivsena #politics #mcgm",0,22,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201836901_1342975399450941_7930039359269745741_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=VyJAh0buNagAX-PjI0r&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=5d9306a1af3a0ad8b4f40e07b02588dc&oe=60D0E9C4,https://www.instagram.com/p/CQOdkH1jcTS/,2021-06-17T15:15:29+0000,,flood
18236739181010381,"में पानी पानी हो गई😂
Cr: Shwetabh Dwivedi
.
.
Follow iambihar_ 
.
.
.
.
#Bihar #iambihar #memes 
#imbmemes #panipanihogai 
#memesofbihar #biharmemes 
#biharrain #biharfloods #floods",0,26,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/202357163_4028097577267378_8551765178599033128_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=xZB2LU0wX9oAX98g1XT&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=5a9834ee6a45fa38ed401f952b094239&oe=60D12403,https://www.instagram.com/p/CQOc_aFjnTQ/,2021-06-17T15:10:28+0000,,none
