id,children,caption,comments_count,like_count,media_type,permalink,timestamp,media_url,keyword
17940665746507398,"{'data': [{'id': '17989064392360066'}, {'id': '17965115776412755'}]}","Encontrei em você o pedacinho que faltava em mim. 🤍🖤
Pulseiras de casal que se completam!
R$15,00",0,12,CAROUSEL_ALBUM,https://www.instagram.com/p/CPi47Y3rTTN/,2021-05-31T17:08:00+0000,,none
17970468562399292,,"Trabalhamos com couro 100% natural e aço galvanizado. 

Pulseira couro 35,00$
Miçanga 15,00$
Cordões 25,00$

#modamasculina #homenmoderno #acessorios #acessoriosmasculinos #modamasculina #acessorios #pulseirismo #moda #pulseiras #pulseira #presente #estilo #floods #artigosmasculinos #presentefloods  #pulseirasmasculinas #fashion #estilomasculino #pulseirasdecouro #brasil #style #menstyle #cordoesmasculinos",0,0,IMAGE,https://www.instagram.com/p/CPi3-eKsWsb/,2021-05-31T16:59:41+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/194157146_319980249657498_9101236200963097074_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=83L9eaBeSkkAX-tU4Pp&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=96498d305ddc80758426233361c6e0e0&oe=60B9E90E,none
17910218884760817,,"Peter Caton petercatonpix is one of the winners of AAP Magazine 17 Portrait with his series 'Unyielding Floods' 

Featured image: Portrait of Nyapata in make shift shelter

He explains: Floods in South Sudan have triggered an alarm for acute food insecurity across the country, says the international IPC report. Right now, an estimated 6.4 million people in South Sudan face acute food insecurity - more than half of the country's population. About 1.3 million children suffer from acute malnutrition, the deadliest form of hunger, exacerbated by the spread of malaria and unsafe drinking water connected to the floods.
1 million people have been affected since the start of the floods in July; Jonglei State is at the heart of the devastation. The isolated areas in Fangak county are at Emergency (IPC Phase 4) - acute food insecurity. Cut-off by the floods, Old Fangak, a remote town north of South Sudan, will starve by the start of 2021. 

 #southsudan #africa #floods #climatechange #mud #environment #woman #resilience #disaster #poverty #photography #portraitphotography #reportage #aapmagazine #portrait",1,26,IMAGE,https://www.instagram.com/p/CPi3Nwpt1iK/,2021-05-31T16:53:02+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/195387798_322886925880207_7761381364045990149_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=-nzZtP1Iw1QAX9hOOG1&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f4e9d9435941e97e31f573743fb03883&oe=60B9BD32,none
18230899840059861,,Always keeping ourselves informed 🔥 💧 #waterdamage #waterdamagespecialist #restoration #floods #miami #dadecounty #hurricanedamage,0,3,IMAGE,https://www.instagram.com/p/CPizFQgrIED/,2021-05-31T16:16:55+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/195272396_4319215934755082_122668009800430748_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=pNd77mML6o8AX-udo8d&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=da57347a2aafc7b5bb2a77490a05d996&oe=60B9AF3C,none
17909079349780856,,"After all only #together we can #survive during this period.
📌Let's unite and create the world worth living in.
⠀
Report ""On the Problems and Consequences of Global Climate Change on Earth. Effective Ways to Solve These Problems
⠀
Source: https://allatra.tv/en/book/on-the-problems-and-consequences-of-global-climate-change
⠀
What can we do with all of this? Watch in the videos on ALLATRA TV and ALLATRAUNITES:
🔻International conference ""Creative Society. What the Prophets Dreamed of"", March 20th, 2021
https://allatraunites.com/conference-20-03-2021
🔻""Creative Society Unites Everyone""
https://allatra.tv/en/video/creative-society-unites-everyone
🔻International online conference ""CREATIVE SOCIETY. UNITED WE CAN""
https://allatraunites.com/conference-20-12-2020
🔻""Climate Apocalypse: Illusion or Reality?""
https://allatra.tv/en/video/climate-apocalypse-illusion-or-reality
🎥 “Climate change. The beginning of a big disaster""
https://allatra.tv/en/video/climate-change-the-beginning-of-a-big-disaster
📹 “CLIMATE. THE FUTURE IS NOW""
https://allatra.tv/en/video/climate-the-future-is-now
⠀
📌 Join the Creative Society project on 👉allatraunites.com
⠀
#allatra #allatratv #allatraunites #climatechange #globalclimatechange #globalwarming #disasters #naturaldisasters #Earth #nature #forceofnature #science #climatereport #climatescience #flood #flooding #floods #globaldisasters #allatraclimate #warning #wayout #climate #climatecrisis #creativesociety #humanity #refugees #climaterefugees #love",0,20,VIDEO,https://www.instagram.com/p/CPixbLtgwXo/,2021-05-31T16:04:40+0000,https://video-sea1-1.cdninstagram.com/v/t50.31694-16/195393570_1843056865856408_6764079729382261429_n.mp4?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Qw906KkbaYAAX8uiUF1&_nc_ht=video-sea1-1.cdninstagram.com&oh=34ff1b2c191cbcb81ab421b1947d6e15&oe=60B91729,none
17921730439647650,,"Salut les Geekovors :)

Vous venez de vous écraser sur terre ...
Et alors? Pas le temps de se reposer: en avant, Spartan! 

Venez nous mater sur Youtube :)
(Lien dans la bio)
#relikart #gaming #videogame #halo #bungie #youtube #convenant #floods #major #space #343 #elidan #xbox #xboxone #halo3 #spartan #arm #armor #johnson #elite #needler #sword #friend #war #play #jeu #john #MCC #sierra117",0,4,IMAGE,https://www.instagram.com/p/CPixL3Oj1GY/,2021-05-31T16:00:21+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/193891646_799515317606619_1242742826308483146_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=r9pWN6s07PUAX8uyHvP&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=6ea0b68df972668db7e5d557a8b36f1b&oe=60B9AFAD,none
17898300161030626,,"#arunachalpradesh : Heavy rainfall wreaks havoc in the state capital of #Itanagar as the retaining wall of National Highway-415 crumbles along with #floods reported near the Ganga Market area.

#ndmaindia cwcofficial.goi",0,12,VIDEO,https://www.instagram.com/p/CPirSMmHmiu/,2021-05-31T15:10:02+0000,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/195800382_999036030838261_8875082212788881759_n.mp4?_nc_cat=110&vs=17897868431069068_3342015658&_nc_vs=HBksFQAYJEdENnRxd3YxWmJ3em5vd0RBRjlKcXhWQW9DcDdia1lMQUFBRhUAAsgBABUAGCRHQWlsbEF1b3hqaUtzV1lBQUlpWWFybkRXWUZkYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbsmJyhz%2FL7PxUCKAJDMywXQD%2BAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=w9xIL4bbihAAX8SWOVE&_nc_ht=video-sea1-1.cdninstagram.com&oh=8fdbb189bc71300898c2d418a5a013ee&oe=60BAF16A&_nc_rid=3807a76542,flood
17924046910621469,,"🔥 Aqui é novidade toda semana pra você andar sempre no traje!
.
Para de perder tempo na concorrência e cola na Black Store!
.
📣 TODAS NOSSAS LOJAS ESTÃO ABERTAS HOJE DAS 9H AS 19H!
.
🏍😎 você também faz seu pedido on-line!
.
.
📲Faça seu pedido pelo link da Bio ou direct .
.
São várias unidades para maior conforto e facilidade!
.
📍 Av Paraná,246-Centro
📍 Av Brasília,1825-S.Benedito
📍 Av Amazonas,470-Betim
📍Avenida Amazonas 839 - Betim
.
.
📲Pedidos pelo link da bio!
💳 Aceitamos cartão de crédito e débito! .
.
#boné #bermuda #camiseta #mochila #cap #moda #carteira #necessaire #cueca #modamasculina #óculos #relógio #presente #moletom #pulseira #floods #camisetas #acessoriosmasculinos #artigosmasculinos",0,9,IMAGE,https://www.instagram.com/p/CPiqZU7M6af/,2021-05-31T15:01:01+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/195435105_377902253649077_9102768656091689080_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=YDyDLJym8PEAX-NDYF-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=2d629e468f3608e3479f672da30a3362&oe=60B9771A,none
17967579430406167,,"🔥 Aqui é novidade toda semana pra você andar sempre no traje!
.
Para de perder tempo na concorrência e cola na Black Store!
.
📣 TODAS NOSSAS LOJAS ESTÃO ABERTAS HOJE DAS 9H AS 19H!
.
🏍😎 você também faz seu pedido on-line!
.
.
📲Faça seu pedido pelo link da Bio ou direct .
.
São várias unidades para maior conforto e facilidade!
.
📍 Av Paraná,246-Centro
📍 Av Brasília,1825-S.Benedito
📍 Av Amazonas,470-Betim
📍Avenida Amazonas 839 - Betim
.
.
📲Pedidos pelo link da bio!
💳 Aceitamos cartão de crédito e débito! .
.
#boné #bermuda #camiseta #mochila #cap #moda #carteira #necessaire #cueca #modamasculina #óculos #relógio #presente #moletom #pulseira #floods #camisetas #acessoriosmasculinos #artigosmasculinos",0,3,IMAGE,https://www.instagram.com/p/CPijnMKMvzL/,2021-05-31T14:01:45+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/194704690_785845175637328_2424449885980010964_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=QS-3TLQ9lxAAX-_9MT7&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=8f6a637fe49a510dae24780ceed75de7&oe=60BA2CAC,none
17918317072689981,,"Stressed about having to pay for water damage to your home?

Let StormDamages.Claims file your insurance claim.

We are here working for you!
☎️ (833) 672-5246👈

#hurricanes #InsuranceCompany #commercialinsurance #insuranceloss #securetheproperty #lawyer #insurance #property #Insuranceclaims #FireDamage #FloodDamage #WaterDamage #WindDamage #stormdamages #ownership #homeinsurance #homeownership #tornadoes #floods",0,3,IMAGE,https://www.instagram.com/p/CPiidaHtrJx/,2021-05-31T13:51:40+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/193724367_327109165662758_5036379757971402777_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=kBBW4Yz3IBYAX88esNH&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=757d8e067db584b1febb5bcd5dc93224&oe=60B9B16C,none
