id,children,caption,comments_count,like_count,media_type,permalink,timestamp,media_url,keyword
17956254718429426,"{'data': [{'id': '17914863907730978'}, {'id': '17926583803619046'}]}","27.06.2020
Ca. 1 Std. nach dem Geschehen in Süderbrarup.
#unwetter #hochwasser #gewitter",0,2,CAROUSEL_ALBUM,https://www.instagram.com/p/CQWBDZUDkkP/,2021-06-20T13:40:16+0000,,none
17880045476381765,,"Ohne Vorhersage aus dem Nichts, hatten sich am 27.06.2020 über Süderbrarup 2 Gewitterzellen gebildet.
Es waren Windgeschwindigkeiten von ca. 90 km/h.
Zudem gab es kräftige hagelschauer mit Größen von 2-3 cm, wo durch auch teilweise Autos beschädigt waren.
Außerdem waren teilweise die Straßen komplett überflutet.
#hagel #sturm #gewitter #hochwasser",0,3,VIDEO,https://www.instagram.com/p/CQV7_iCikTM/,2021-06-20T12:56:29+0000,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/203358411_996744591086433_1656956952601947392_n.mp4?_nc_cat=109&vs=17903886352987075_3031096081&_nc_vs=HBksFQAYJEdNc0FId3hoazBpdmlJb0RBQUR0ODhlUnNmNFdia1lMQUFBRhUAAsgBABUAGCRHTkpITXd5VUt3eklCZXdDQUx1a1c5Qk9VZzlkYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa6qqr0i7KjQBUCKAJDMywXQEBzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=OKNBWXx743EAX-LG5Ks&_nc_ht=video-sea1-1.cdninstagram.com&oh=67a58a0d2d2a98bae91d8432ffe563f2&oe=60D00E41&_nc_rid=7c466b732a,none
17897560232016483,,"Unwetter Köln

In der vergangenen Nacht zogen schwere Unwetter mit Starkregen über das Stadtgebiet von Köln.

In einem Bericht bietet die feuerwehrkoeln eine Übersicht über die zahlreichen Einsatzstellen. Auch Kräfte des thw aus mehreren Kölner Obstsverbänden waren im Einsatz.

Bild: feuerwehrkoeln 

Mehr dazu wie immer unter:

www.deich-verteidigung.de

#hochwasser #hochwasserschutz #deichverteidigung #sturzfluten #starkregen #sturmflut #klimawandel",0,26,IMAGE,https://www.instagram.com/p/CQV51IZheTW/,2021-06-20T12:37:09+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/204601922_311794370664991_6575877085329557340_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=_9gvWT1Xt5cAX_Eud10&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=dffb69dff1e74abef54e832c19ca18b3&oe=60D4DBBE,none
17904571264964530,"{'data': [{'id': '17901730826009871'}, {'id': '17995871959350142'}, {'id': '18169574149131341'}]}","Mauern für den Schutz vor Hochwasser oder Starkregen, die Öffnungen mit Dammbalken verschlossen.
Www.huebner-Hochwasserschutz.de

#hochwasserschutz #hochwasser #starkregen
#überschwemmung #einfamilienhaus #feuerwehr
#wohnungseingangstür #maueröffnung
#thw #sachsen  #amari
#katastrophenschutz #prefa #meinhausschützen #erzgebirge #thüringen #sachsen #hessen #berlin #brandenburg #sachsenanhalt #franken #gotha #sömmerda #altenburg #taucha #leipzig #leuna #grimma #döbeln #beratung",0,8,CAROUSEL_ALBUM,https://www.instagram.com/p/CQV04slHH42/,2021-06-20T11:53:57+0000,,none
17877288977404304,,"SCHNELL & UNKOMPLIZIERT – UNSER 24 STUNDEN NOTDIENST FÜR ROHRE UND KANÄLE

Ist ein Rohr verstopft? Läuft Ihr Kanal nicht mehr ab? Für alle Notfälle im Bereich der Rohrreinigung rufen Sie uns rund um die Uhr an - auch am Wochenende und am Feiertag:
☎️ Notrufzentrale ➡️ 05251/8748400 

#notdienst #rohrreinigung #service #menkepaderborn #maikmenke #rohrdienst #kanalreinigung #handwerk #abflussdienst #rohrreiniger #hochwasser #wochenende #kanalsanierung #lustaufhandwerk #keller #starkregen #draincleaning #abwasser #menkegruppe #rohrundkanalreinigung #rohrverstopfung #wasser
#paderborn #gütersloh #bielefeld #hameln #wasserimkeller #24stunden #rundumdieuhr #kanalreinigungsnotdienst",0,11,IMAGE,https://www.instagram.com/p/CQVwijzDDfF/,2021-06-20T11:15:59+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/202906975_328542338784084_8424502661798798082_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=g9MUbONmrjUAX9XUgGF&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1ea939493e0bd3115ba65ce348f57f43&oe=60D50D68,none
17902481153007754,,"ACQUASTOP Flutschott - Der mobile Hochwasserschutz schützt Immobilien gegen Hochwasser, Starkregen und Sturmfluten. 
.
Zum schnellen Verschließen von Türen, Fenster, Garagen, Tore und Lichtschächten. 
+ Innerhalb von Sekunden installiert, einfacher und effektiver Klappmechanismus. 
+ Auch geeignet für denkmalgeschützte Gebäude und Löschwasserrückhaltung in Industrie- und Lagerhallen.
.
Weitere Informationen finden Sie auch unter: 
www.TAS-Hochwasserschutz.de
.
#hochwasser #hochwasserschutz #starkregen #flutschutz #mobilerhochwasserschutz #garagentor #versicherung #sturmflut #eingangsbereich #werkfeuerwehr #überschwemmung #garage #feuerwehr #bautrockner #altstadt #türundfenster #brandschutz #kellerunterwasser #wasserschaden #metallbau #tischlerei #fassade #bauelemente #spengler #wasserimkeller #handwerk #industrieanlagen #industrie #freiwilligefeuerwehr #biogasanlage",1,10,IMAGE,https://www.instagram.com/p/CQVuIaVBRH9/,2021-06-20T10:54:56+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/203260459_117442013786147_3214574235366126927_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=BXDsuX1-cFoAX8d2VP0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=636f560c1cbc51c2e436a39ad16061cf&oe=60D49284,none
17849085230590668,,"+++ Hochwasser-Einsatz +++

Mit dem Alarmstichwort ""Hochwasser"" wurde heute Nacht unsere Fachgruppe Schwere Bergung und die Fachgruppe N (Notversorgung und Notinstandsetzung) alarmiert. Nach einer Erkundung des Einsatzortes durch unseren Zugführer wurde auch die Bergungsgruppe nachalarmiert. Gemeinsam mit dem thwsinzig unterstützten wir die Feuerwehr im Verbau von Sandsäcken und bei Pumparbeiten. Um 06:30 endete der Einsatz nach über fünf Stunden. Es waren alle Fahrzeuge und 25 Helferinnen und Helfer des Ortsverband Ahrweiler im Einsatz. 

#einsatz #thw #ahrweiler #immerda #hochwasser #unwetter #feuerwehr
#katastrophenschutz

Bildquelle: Feuerwehr Ahrweiler",0,59,IMAGE,https://www.instagram.com/p/CQVtNtDBUjN/,2021-06-20T10:46:55+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/203507071_323839122569137_6654519704831857274_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Jfd_UQIaHTIAX-bgzPE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=4e7eb3ccb68f09b8dbe86f20365c7145&oe=60D481F3,none
17855635217535679,,"Hier geht es mal um #Verhältnismäßigkeiten ☀️😅

Bildbeschreibung: Zu sehen ist formatfüllend das Meer und der Horizont. Das Meer tiefbblau. Der Himmel hellblau. Beides changierend. Ganz klein zu erkennen ist mitten im Meer ein kleines Boot. Schräg dahinter rechts die Spitzen des Kölner Doms. Der Dom steht sozusagen unter Wasser. Aufgrund des Klimawandels. Um die Türme ist Brandung zu erkennen. Vom Boot geht eine Sprechblase aus. Weiß. Und dünn schwarz umrandet. Schrift ist schwarz und ""Handschrift"". Darin steht: ""Weißt du noch damals... Als wir uns über Gendersternchen gestritten haben?!"" 

Grundlage für das Photoshop ist ein Foto von Diggo Sousa auf Unsplash. 

#Klimawandel #demokratie #fff #gretathunberg #luisaneubauer gretathunberg luisaneubauer
#fridaysforfuture #fridaysforfuturegermany #köln #kölnerdom #carolinkebekus #meer #hochwasser #hochwasser2.0 #klimagerechtigkeit #sozialökologisch #sozialegerechtigkeit #klimaschutz #klimakatastrophe #katastrophe  #cologne  #antirassismus #erderwärmung #gendern #gendersternchen #gendergerechtigkeit #gendergerechtesprache #inklusion",1,38,IMAGE,https://www.instagram.com/p/CQVrHzkn3VE/,2021-06-20T10:28:38+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/203064029_1208430202962022_6982428026651002116_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=ArsFCDMhJoEAX9D1OL0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1df1b0c4c1917b3860636e85012e2fef&oe=60D48AE2,none
17872005242424853,"{'data': [{'id': '17912503321756326'}, {'id': '17871843770427889'}, {'id': '17898598439079841'}, {'id': '18136010878172565'}, {'id': '18173048218185020'}, {'id': '17881123970476182'}, {'id': '17905682710944158'}, {'id': '17879463923470324'}, {'id': '17906866354934579'}]}","Teil 3! Eine Hochphase!

Heutzutage gibt es immer weniger Hartplätze. Doch es gab Zeiten da war einem egal wie der Untergrund aussah. Es wurde einfach nur gegen den Ball getreten. Damals waren Blutgrätschen wirklich noch Blutgrätschen!

Der sportliche Erfolg am Ende der 70er mit der Meisterschaft und einigen Turniersiegen wurde mit dem Jahrhunderthochwasser überschattet. 3 Tage lag das Sportgelände völlig unter Wasser, was den damalige Sandplatz erheblich beschädigte. 1979/80 wurde, zusammen mit dem damaligen 1. Vorsitzenden und heutigen Ehrenmitglied Toni Bremler, der Sandplatz zum Hartplatz.

In der nächsten Woche kommen wir in eine Zeit, die viele noch als gestern in Erinnerung haben. Knapp 40 Jahre her 😉😉
#teamselzen #fussball #sport #jubiläum #hoch #meister #turniersieger #aufstieg #svs #sandplatz #hartplatz #neu #hochwasser #umbau #ehrenmitglied #jahrzente #nah #schwarz #gelb #immerwiedersvs",0,40,CAROUSEL_ALBUM,https://www.instagram.com/p/CQVkn-MJUS5/,2021-06-20T09:31:51+0000,,none
18095265412254693,,"Ich glaube nach diesem Wochenende brauche ich wieder Urlaub. Immer das gleiche Spiel. Keller läuft voll, die sagen das Rohr ist verstopft und halten einen zum Narren. Es ist so offensichtlich wo das Problem liegt. Glaube es hilft nur noch der Gang zum Anwalt.
#anwälte#mietrecht#hochwasser#hochwasserschaden#unwetterwarnung#badhonnef",0,16,IMAGE,https://www.instagram.com/p/CQVhhMbBpCY/,2021-06-20T09:04:43+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/203100842_772784686728727_1640965888101099181_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=atS7z7WAGscAX8YJ6HH&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=65bcbdcc5dec182f5ccaea33e9c5606d&oe=60D41636,none
