,ID,event_id,article_title,article_link,article_content,publishing_date,article_image,article_keywords,article_relevance
0,0,FL-2018-000051-CHN,"Flash floods break out due to heavy rainfall in Xiamen, SE China - Xinhua | English.news.cn - Xinhua",http://www.xinhuanet.com/english/2018-05/08/c_137162712.htm,"Source: Xinhua| 2018-05-08 07:47:13|Editor: ZD

Video Player Close

A bus drives on a flooded road in Xiamen, southeast China's Fujian Province, May 7, 2018. Flash floods broke out here due to heavy rainfall. (Xinhua/Zeng Demeng)","Tue, 08 May 2018 07:00:00 GMT",,"['player', 'floods', 'road', 'heavy', 'southeast', 'source', 'zdvideo', 'xinhuazeng', 'province', 'flash', 'rainfall', 'break', 'se', 'xinhua', 'xiamen', 'china']", 
1,1,FL-2018-000051-CHN,Flood of Trademark Applications From China Alarms U.S. Officials - The Wall Street Journal,https://www.wsj.com/articles/flood-of-trademark-applications-fromchinaalarms-u-s-officials-1525521600,,"Sat, 05 May 2018 07:00:00 GMT",,[], 
2,2,FL-2018-000051-CHN,China donates 1.5 mln USD to help flood-hit Somalis - Xinhua | English.news.cn - Xinhua,http://www.xinhuanet.com/english/2018-05/15/c_137181148.htm,"The Chinese government on May 14, 2018 donated 1.5 million U.S. dollars to assist Somalis affected by the raging floods. Photo shows Qin Jian (L), the Chinese Ambassador to Somalia and Ahmed Isse Awad (R), Somali Minister of foreign Affairs, signing an agreement.

MOGADISHU, May 15 (Xinhua) -- The Chinese government on Monday donated 1.5 million U.S. dollars to assist Somalis affected by the raging floods that have displaced thousands of people across the Horn of Africa nation.

Qin Jian, the Chinese Ambassador to Somalia who handed over the donation in Mogadishu, said such gesture demonstrates the deep friendship and brotherhood of the Chinese people to the Somalis during the difficult times.

""The Chinese government has decided to provide 1.5 million dollars in cash to the Somalia government and people for humanitarian assistance to the Somali people affected by the floods,"" Qin said.

He said in January Beijing provided some 6 million dollars with 72 containers of assorted goods to the Somali government as part of humanitarian assistance to the country.

""We will provide further 1 million dollars worth of police uniform which will arrive in Somalia from China soon,"" he added.

Ahmed Isse Awad, Somali Minister of foreign Affairs, who received the cash donation, lauded the Chinese government for providing such important assistance, saying it arrived at very crucial time following an international appeal for assurance by the president.

""I thank the People's Republic of China for providing us this humanitarian assistance that came at the right time, we also thank Chinese Ambassador to Somalia for his active role here, ties between the two countries is deepening and we will expand areas of cooperation,"" Awad said.

The Chinese assistance comes amid heavy rains pounding several parts of Somalia especially in central parts of the country.","Tue, 15 May 2018 07:00:00 GMT",,"['chinese', 'somalia', 'million', 'floods', 'dollars', 'china', 'help', 'assistance', 'floodhit', 'humanitarian', 'usd', 'xinhua', 'somalis', '15', 'somali', 'donates', 'mln']", 
3,3,FL-2018-000051-CHN,Water level of Three Gorges Reservoir falls before flood season - Xinhua | English.news.cn - Xinhua,http://www.xinhuanet.com/english/2018-05/08/c_137164013.htm,"Source: Xinhua| 2018-05-08 15:42:24|Editor: ZX

Video Player Close

Vessels pass through the ship lock of the Three Gorges Dam in Yichang, central China's Hubei Province, May 8, 2018. The water level of the Three Gorges Reservoir fell to 160 meters Tuesday morning, which is expected to fall below 145 meters before the flood season comes. (Xinhua/Zheng Jiayu)","Tue, 08 May 2018 07:00:00 GMT",,"['gorges', 'flood', 'falls', 'level', 'reservoir', 'season', 'meters', 'source', 'zxvideo', 'xinhuazheng', 'water', 'ship', 'xinhua', 'yichang']", 
4,4,FL-2018-000051-CHN,Heavy rains bring floods to South China - Chinadaily.com.cn - Chinadaily USA,http://www.chinadaily.com.cn/a/201805/08/WS5af11887a3105cdcf651c99a_1.html,"Firefighters evacuate a stranded resident using a paddleboard in Xiamen, Fujian province, on May 7, 2018. [Photo/VCG]

Xiamen, Fujian province, launched a top-level emergency response after part of the city was flooded by a heavy rainstorm on Monday, with some classes suspended and many flights affected, the city's flood control authorities said.

The intense rain - the product of warm and humid air flow - deluged the coastal city from 10 am to 1 pm on Monday, with precipitation of up to 21 centimeters in some places, the Xiamen Meteorological Bureau said.","Tue, 08 May 2018 07:00:00 GMT",http://img2.chinadaily.com.cn/images/201805/08/5af11e2ea3105cdce0a69f16.jpeg,"['using', 'fujian', 'saidthe', 'floods', 'bring', 'heavy', 'warm', 'suspended', 'south', 'city', 'province', 'rains', 'toplevel', 'stranded', 'xiamen', 'china']", 
5,5,FL-2018-000051-CHN,Don’t rely on China for data on the Brahmaputra - Hindustan Times,https://www.hindustantimes.com/analysis/don-t-rely-on-china-for-data-on-the-brahmaputra/story-2qOtRhfI1JM7hK70tOqjYN.html,"In March-end, China agreed to share the Brahmaputra river water data with India, which it had withheld last year after the Doklam stand-off. The 2,900-km-long Brahmaputra, with its headwater in Tibet, flows through China, India and Bangladesh before draining into the Bay of Bengal. As of now, India receives limited data on the river’s water level, discharge and rainfall amount from three upstream monitoring stations in Tibet, starting May 15 to October 15 every year. This data is then used by India’s Central Water Commission (CWC) to predict and prepare for floods that affect the Northeast during monsoons. The unavailability of data last year undermined the effectiveness of India’s flood early warning systems, leading to massive flood-related destruction in 29 districts of Assam. While data to India was denied on the pretext of ongoing upgrade of data-collection stations in Tibet, a BBC report claimed that China had given the same data to Bangladesh.

To secure the lives of its 3.5-billion population in the fragile ecosystem of Brahmaputra, India should seek to develop its own hydrological models for flood prediction, instead of relying on China. Scientific studies reveal that monitoring real-time rainfall data collected by satellites could help India with information on approximate river discharge, which would be sufficient to predict floods in real time. Although the information provided by upstream China would be more accurate, India could mitigate the risk of any flood-related disasters by putting in place improved flood monitoring systems. Moreover, India could save the Rs 8,200,000 it pays to China for the data.

One of the reasons for India’s dependence on China for flood prediction and warning is that the Brahmaputra basin is a data-scarce region with few and unevenly distributed hydrometeorological stations, estimating the flow generated in the river. Given the current geopolitical scenario, it is important for India to expedite the process of setting up of research facilities in the Northeast to develop the potential of geospatial technology, which includes information from Global Positioning System (GPS) and Geographical Information System (GIS) and Remote Sensing technologies for accurate and dynamic flood forecast warning systems.

Apart from the flood season data, non-monsoonal flow data of the river is equally critical for India. Recent reports suggested that China’s engineers are “testing techniques” to build the world’s longest 1,000-km tunnel to redirect the Brahmaputra’s flow from Tibet to its parched Xinjiang region. The hydrological data received from China does not reveal in detail the place and time they have been recorded, thereby limiting India’s scope in detecting any upstream diversion. Examining the river’s flow on a regular basis is imperative for India, rather than on annualised basis restricted to the flood season.

Besides water quantity, the deteriorating quality of the river is also a growing concern. In 2017, the sudden discolouration of the waters of River Siang (a tributary of Brahmaputra) was attributed to debris from China’s construction activity on the river. A hydrological and water quality model while creating a comprehensive and robust real-time map of pollutants and their respective sources would thereby help in effective monitoring of the problem.

However, executing these solutions would not be possible without a proper institutional mechanism in place. Setting up of a national mission on river Brahmaputra would play a pivotal role in formulating and implementing key action plans on disaster management, hydrological data monitoring as well as infrastructure development.

Unless India builds its own capabilities, China will continue to advance its control-capabilities, and, as has been witnessed recently, New Delhi will constantly remain vulnerable to Beijing’s strong-arm tactics.

Aparna Roy is associate fellow, Observer Research Foundation

The views expressed are personal","Thu, 17 May 2018 07:00:00 GMT",https://images.hindustantimes.com/rf/image_size_960x540/HT/p2/2015/08/24/Incoming/Pictures/youth_845d4073-4a33-11e5-a8da-005056b4648e.jpg,"['flood', 'data', 'information', 'dont', 'water', 'river', 'monitoring', 'tibet', 'india', 'brahmaputra', 'china', 'rely']", 
6,6,FL-2018-000051-CHN,How cheap dockless hire bikes are flooding the world - BBC News,https://www.bbc.com/news/business-44066083,"Karan Girotra, a professor at Cornell University's new graduate programme, Cornell Tech, says there is a rush to be first into new markets, with firms betting that ""once you get in there, you will acquire customers and drive other competitors out of business.""","Tue, 15 May 2018 07:00:00 GMT",https://ichef.bbci.co.uk/news/1024/branded_news/BC41/production/_101539184_photographsofmobikesinarow-bymobike.jpg,"['hire', 'tech', 'cornell', 'dockless', 'bikes', 'girotra', 'karan', 'programme', 'flooding', 'graduate', 'universitys', 'professor', 'world', 'rush', 'cheap', 'markets']", 
7,7,FL-2018-000051-CHN,China Focus: After the quake: 10 years on volunteerism thrives - Xinhua | English.news.cn - Xinhua,http://www.xinhuanet.com/english/2018-05/08/c_137164407.htm,"Source: Xinhua| 2018-05-08 19:43:49|Editor: ZX

Video Player Close

CHENGDU, May 8 (Xinhua) -- The first year in high school has been tough for Xiao Wei (a pseudonym): harder school work and stricter teachers. Fortunately, he has someone to talk to.

The boy from Ya'an City, southwest China's Sichuan Province, has regularly written to Chen Xing, a junior at Sichuan University, for two years under a pen pal program that was launched after a magnitude 8 earthquake devastated parts of the province in May 2008.

""At the beginning, 468 students from the Sichuan University volunteered to be pen pals of 610 students from nine primary and middle schools in the worst-hit areas, such as Beichuan County, to help relieve their trauma,"" said Professor Xiao Xu who initiated the campaign. ""In line with the calculation method of the World Health Organization, millions of people could suffer from post-traumatic stress disorder caused by the quake, including hundreds of thousands of students.""

""For a long time, sorrow and depression were anywhere in the campus. Children were silent and sensitive, and teachers had no idea what to do,"" said Guo Xiujuan, a teacher with Beichuan Middle School. ""The letters from big brothers and sisters made them smile.""

The program, ""Colorful Stones,"" was named after a Chinese myth in which a goddess mends a broken heaven with colorful stones.

""We hoped to repair children's broken hearts, just like the goddess,"" Xiao said.

Even if pain inflicted by the disaster has long faded, the program has remained and expanded. Currently, more than 20,000 volunteers from several universities write to children in the province and neighboring Yunnan, Guizhou and Chongqing, offering psychological support and academic help.

""I still remember the first letter he [Xiao Wei] wrote to me. I read loneliness of a boy raised by his grandfather and lacking care from his parents,"" Chen said.

Encouraging Xiao Wei to work harder at school, Chen also reflects on herself: ""I often tell myself to be more proactive and positive. So I would say he and I are growing up together.""

The campaign epitomizes the bourgeoning volunteerism following the catastrophe. Official data showed that more than 1.18 million people applied to help with quake relief. The volunteers trooped into quake-hit areas on foot, bicycle and in their cars, giving anything they could toward those left homeless and grieving by the earthquake.

""The disaster prompted Chinese to unleash great power in volunteerism,"" said Wang Zhihao, an official with the Sichuan Committee of the Communist Youth League of China. ""Thereafter, China had a new type of volunteers called emergency volunteers.""

Right after the quake, Sichuan set up a team of certificated volunteers to respond to natural disasters. Now, the team has more than 5,000 members and consists of 10 contingents dedicated to respective fields, such as rescue, healthcare and psychological support.

""Over the past decade, volunteers and social organizations have thrived in Sichuan and become more professional facing disasters,"" Wang said.

Had not been a volunteer in Dujiangyan, one of the worst-hit areas, Li Jiahui, a graduate of civic engineering from Southwest Jiaotong University, would have been a building designer.

""It was my first time to work as a volunteer, and also the most unforgettable experience,"" said Li, an executive with a Sichuan-based poverty alleviation foundation. ""We transported water and food, set up tents, and cleaned up…I just couldn't stop doing things, or I would feel really bad.""

Back from the quake-hit region, Li rejected the design offer and started a one-year training for volunteers in Beijing, before obtaining a master degree in public relations in Singapore.

""The government has encouraged development of social organizations,"" Li said, adding that he believes the country will have more social workers.

The experience of being helped after the quake has also shaped the life of Du Cancan, then a student at Beichuan Middle School.

""[After the quake] My classmates and I were sent to a shelter …Volunteers were comforting us, holding our hands,"" Du said. ""I never knew their names. But I remember the warmth.""

Since then, she has been passionate about public welfare. After graduating from college in 2009, she co-founded a non-profit organization dedicated to assisting families in need and offering cultural services in communities in Chengdu.

The organization ""I You She"", with 212 full-time workers, has served more than 1,000 neighborhoods.

""Because of the disaster, I found the direction in my life,"" Du said.","Tue, 08 May 2018 07:00:00 GMT",,"['xiao', 'li', 'university', 'quake', 'volunteerism', 'volunteers', 'sichuan', 'wei', 'work', 'social', 'school', 'xinhua', 'focus', 'thrives', 'china']", 
8,8,FL-2018-000051-CHN,China Is Launching Weather-Control Machines Across An Area The Size Of Alaska - Forbes Now,https://www.forbes.com/sites/trevornace/2018/05/10/china-is-launching-a-massive-weather-control-machine-the-size-of-alaska/,,"Thu, 10 May 2018 07:00:00 GMT",,[], 
9,9,FL-2018-000051-CHN,"Flood immerses roads, cars as heavy rains soak Md.’s Frederick Co. - WTOP",https://wtop.com/frederick-county/2018/05/storms-bring-flash-flooding-frederick-county/,"""We could be looking at some more flooding problems between now and the end of the workweek,"" said Storm Team 4 meteorologist Matt Ritter. ""We could be looking at an additional 4 to 6 inches of rainfall between now and the start of the weekend.""

WASHINGTON — The worst is over, but the chance of flooding remains in Frederick County on Wednesday after flash floods inundated the area Tuesday night.

“We could be looking at some more flooding problems between now and the end of the workweek,” said Storm Team 4 meteorologist Matt Ritter. “We could be looking at an additional 4 to 6 inches of rainfall between now and the start of the weekend.”

With more rain in the forecast for Wednesday and the rest of the week, Ritter said the floodwaters will be slow to recede.

Parts of Frederick County got hit with as much of 6 inches of rain in the span of three hours on Tuesday night, Ritter said.

Police said water flooded some of the basements of residences and shops in the downtown area of Frederick.

More than 80 people were trapped aboard a MARC train that was stuck in the rising floodwaters until midnight. That led MARC canceling Brunswick rail service Wednesday, citing track damage between Brunswick and Germantown and between Monocacy and Point of Rocks on the Frederick Branch.

First responders made several water rescues as police were forced to close several roads in the area due to the flooding.

Michele Bowman of the Frederick City police Department said no one was hurt, though plenty of cars had to be towed out of the water.

“We were dealing with a lot of stranded motorists who found themselves in high water … When you’re driving on dark roads, it is hard to see,” Bowman said.

WTOP’s Dick Uliano contributed to this report.","Tue, 15 May 2018 07:00:00 GMT",https://wtop.com/wp-content/uploads/2018/05/Frederick-2.jpg,"['soak', 'flood', 'immerses', 'inches', 'heavy', 'mds', 'cars', 'frederick', 'rains', 'ritter', 'looking', 'water', 'area', 'roads', 'workweek', 'team', 'storm', 'flooding']", 
