,ID,event_id,article_title,article_link,article_content,publishing_date,article_image,article_keywords,article_relevance
0,0,FL-2020-000166-BGD,"‘A third of Bangladesh underwater’ after heavy rains, floods - Aljazeera.com",https://www.aljazeera.com/news/2020/7/14/a-third-of-bangladesh-underwater-after-heavy-rains-floods,"At least 1.5 million people are affected, as rivers threaten to burst their banks, officials say.

A third of Bangladesh is underwater after some of the heaviest rains in a decade, officials said.

Almost four million people have also been hit by monsoon floods in South Asia.

The monsoon – which usually falls from June to September – is crucial to the economy of the Indian sub-continent, but also causes widespread death and destruction across the region every year.

“This is going to be the worst flood in a decade,” Bangladesh’s Flood Forecasting and Warning Centre chief Arifuzzaman Bhuiyan told the AFP news agency.

The floods started late last month, and after briefly easing continued to worsen, destroying crops and driving people from their homes in several impoverished regions.

Bangladesh is crisscrossed by 230 rivers, including 53 shared with India.

In this aerial photo inundated houses are seen in Sunamgong on July 14 [Munir Uz Zaman/AFP]

The heavy rains have swollen two main Himalayan river systems – the Brahmaputra and the Ganges – that flow through India and Bangladesh.

Bhuiyan said about a third of flood-prone Bangladesh – a delta-nation crisscrossed by hundreds of rivers – was underwater, and at least 1.5 million people were affected, with village homes and roads flooded.

“The floodwater is constantly rising. Neither we nor our cattle can go out. So, I’m using a boat to go out. We’re having issues regarding food also. The cooking ovens have been flooded. Even our beds are also underwater,” Samsud Doha, farmer, said.

In north-central Bangladesh, the Brahmaputra river was almost 40cm (15.7 inches) higher than normal and threatening to burst its banks, district administrator Farook Ahmed told AFP.

Most villagers were trying to stay near their flood-damaged homes, but some 15,000 had fled severely affected areas, officials said.

Another farmer, Rabiul Islam, said: “Our homesteads have been flooded. We had a little road left which got destroyed last night. So, we’re taking away all our crops like rice and corn and other goods.”

People ride on a boat through flooded waters in Sunamgong on July 14 [Munir Uz zaman/AFP]

With a 10-day forecast pointing to rising waters, Bhuiyan said if more rivers burst their banks, some 40 percent of the nation could be flooded “in a worst-case scenario”.

In Assam, northeast India, more than 2.1 million people have been affected since mid-May.

At least 50 people have died so far – 12 in the past week as floodwaters surged – with tens of thousands of mostly rural residents evacuated to relief camps, officials said.

“We have two challenges here: one is COVID-19 and another is flood,” the head of a local rescue team, Abhijeet Kumar Verma, told AFP.

In Nepal, at least 50 people have died in landslides and floods triggered by the monsoon rains, with homes swept away and roads and bridges damaged.","Tue, 14 Jul 2020 07:00:00 GMT",https://www.aljazeera.com/wp-content/uploads/2020/07/01d1780c5c8c4e00b7f167ed78a6c8a4_18.jpeg?fit=1000%2C561,"['flooded', 'million', 'rivers', 'underwater', 'rains', 'heavy', 'monsoon', 'affected', 'bangladesh', 'floods', 'officials', 'homes', 'told']", 
1,1,FL-2020-000166-BGD,More Than One Million People Stranded by Flooding in Bangladesh - VOA Asia,https://www.voanews.com/east-asia-pacific/more-one-million-people-stranded-flooding-bangladesh,"Officials and volunteers in Bangladesh say heavy flooding is worsening in parts of the country, with more than one million villagers marooned or leaving their homes for higher ground.

Water levels at major rivers were rising on Tuesday at around two dozen points in 20 districts.

Many new areas in northern, northeastern and central Bangladesh have been affected over the last 24 hours, said an executive engineer with the Water Development Board.

People ride on a boat through flooded waters in Sunamgong, Bangladesh, July 14, 2020.

The floods started late last month, and after briefly easing continued to worsen, destroying crops and driving people from their homes in several impoverished regions.

The Bangladesh Flood Forecasting and Warning Center, or FFWC, reports there is no relief in sight for northwest and central Bangladesh. One forecaster at the FFWC told the French news agency, AFP, this could be the worst flooding in a decade.

Extremely heavy rain across the border in upstream India and Bangladesh triggered the second wave of flooding while the first wave has not yet receded.

The U.N.'s Relief Web reports the Bangladesh government allocating food and cash for immediate response in the affected areas with 975 flood shelters opened, and 175 medical teams mobilized.

Heavy monsoon rains are expected throughout the country in coming days that could further worsen the situation.

The monsoon season in the region runs from June through September, swelling Bangladesh's 230 rivers, including 53 shared with India.

","Tue, 14 Jul 2020 07:00:00 GMT",https://im-media.voltron.voanews.com/Drupal/01live-166/2020-07/000_1V62H3.jpg,"['reports', 'flooding', 'million', 'rivers', 'worsen', 'monsoon', 'wave', 'bangladesh', 'stranded', 'india', 'homes', 'relief']", 
2,2,FL-2020-000166-BGD,Bangladesh: Monsoon Floods - Information Bulletin - Bangladesh - ReliefWeb,https://reliefweb.int/report/bangladesh/bangladesh-monsoon-floods-information-bulletin-0,"The situation

Huge onrush of water from the upstream and monsoon rain freshly flooded northern and north-eastern districts of Bangladesh. Earlier, during the last week of June 2020, BDRCS based on the forecast, has activated its Early Action Protocol (EAP) to support 3,800 households in three districts which have more than 25 per cent of household assets damaged. After showing a slight improvement last week, the flood situation has deteriorated again as major rivers in the country are flowing above the danger level. According to the current forecast, this flood has 50 per cent chances to cross 1 in 10 years on 21 July. Thousands of people in low-lying areas are witnessing the second phase of floods this season due to rise of water levels of major rivers in the country.

Flood situation may further worsen in north-eastern districts of Sylhet, Sunamganj and Netrokona; northern districts of Nilphamari, Lalmonirhat, Rangpur, Kurigram, and Gaibandha; north-western district of Natore and north central districts of Bogura and Jamalpur by 13 July 2020. Many of these districts were affected when the first monsoon flood hit on 26 June and the situation there improved after several days. The Ministry of Disaster Management and Relief (MoDMR) mentioned in a briefing that the northern Kurigram, Lalmonirhat, Rangpur, Nilphamari and Gaibandha, northwestern Natore, Naogaon, Bogura, Sirajganj and Rajshahi, northcentral Jamalpur and Tangail and central Manikganj districts in the Brahmaputra-Jamuna basin, central districts of Rajbari, Faridpur, Madaripur, Shariatpur and Munshiganj and southeastern Chandpur in the Ganges-Padma basin and northeastern Netrokona, Sylhet and Sunamganj and central district of Kishoreganj in the Meghna basin may witness a fresh wave of flood.

According to the Flood Forecasting and Warning Centre (FFWC) bulletin on 12 July 2020, water levels of all major rivers in upper Meghna basin, Brahmaputra-Jamuna and Gages basins are in rising trend till 12 July morning and it may continue in the next 72 hours due to onrush of upstream water coupled with heavy to very heavy rainfall.

Major rivers in the Meghna basin such as Surma River, Jamuna River and Gur River are all reportedly experiencing rising water levels above their danger marks.

The FFWC is predicting that heavy rainfall is likely to occur in the country’s south-eastern hill regions and it may cause rapid rise of water levels in Sangu, Halda Muhuri and Matamuhuri rivers in that region on 13 July 2020.

Of the 101 river gauging stations, the FFWC observed swelling at 66 points within the 24 hours on 11 July 2020.

The FFWC reported that the precipitation level was at 523 millimeters at Cherapunji during the same time and Assam and Meghalaya and West Bengal also received heavy rain. For Bangladesh, the country’s highest rainfall of 252 millimeters in the 24 hours until 9:00 am local time on 11 July 2020 was recorded at Lourergarh in Sunamganj. Extremely heavy rains were observed at many places at Sylhet, Sunamganj, Netrokona and Mymensingh.

Bangladesh Meteorological Department predicted light to moderate rains in most places in Rajshahi, Rangpur, Mymensingh, Chattoram and Sylhet divisions and in many places in Barishal, Dhaka and Khulna divisions until Sunday morning. Indian Meteorological Department predicted extremely heavy rainfall to continue in places upstream through 12 July. According to Water Development Board, a lot of water was flowing from upstream until 12 July night. The water level at Teesta barrage point in Lalmonirhat rose to 55 centimeters above the danger mark while water at Dharla River at Kulaghat point was flowing above the danger level of 60 centimeters. The Water Development Board mentioned that the water is increasing gradually and issued a red alert in the Teesta basin as the flood situation continued to deteriorate.

Over a million people were marooned in dozens of villages from 10 to 11 July 2020 as roaring rivers swept away embankments in the districts where some of the embankments were already under water since 26 June.

Thousands of people are expected to leave their homes throughout the beginning of this week to seek shelter in higher grounds as the Water Development Board warned that the onrush of water from upstream would further intensify.

As low-lying areas in 23 districts are predicted to experience a month-long fresh flooding in the next week with the rise of water levels in major rivers, the Government of Bangladesh is on standby with all-out measures to face the flood situation. The State Minister of MoDMR said in a briefing that the government has taken all-out preparations to protect the lives and livelihoods of people from the approaching flood as the deluge may continue for prolonged period. Directives have been given to ensure preparedness of shelter centers in 23 districts. The Government of Bangladesh has allocated total 8,210 metric tons of rice, BDT 22,250,000 (approximately CHF 242,235) of cash, 48,000 packets of dry foods, BDT 4,800,000 (approximately CHF 52,258) worth of fodders (animal foods) and BDT 4,800,000 (approximately CHF 52,258) worth of child foods to 23 districts from 28 June to 9 July.

Each district will receive 200 metric tons of rice, BDT 500,000 cash (approximately CHF 5,443), BDT 200,000 (approximately CHF 2,177) worth of child food, BDT 200,000 (approximately CHF 2,177) worth of fodder and 2,000 packets of dry foods to ensure timely distribution and local administrations are available to immediately support the affected people. The State Minister of MoDMR said, more allocation will be provided based on the evolving needs of the affected people. The District Disaster Management Committee (DDMC) and Bangladesh Water Development Board offices are continuously coordinating and constantly monitoring the flood situation since June to ensure efficient response during monsoon season.","Mon, 13 Jul 2020 07:00:00 GMT",https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1526493-IBBDfl130720.png?itok=dFsLQfZi,"['chf', 'situation', 'approximately', 'water', 'rivers', 'districts', 'heavy', 'basin', 'bulletin', 'monsoon', 'bdt', 'flood', 'bangladesh', 'floods', 'information']", 
3,3,FL-2020-000166-BGD,Death toll in Bangladesh floods climbs to 62 - Anadolu Agency,https://www.aa.com.tr/en/asia-pacific/death-toll-in-bangladesh-floods-climbs-to-62/1914687,,"Sat, 18 Jul 2020 07:00:00 GMT",,[], 
4,4,FL-2020-000166-BGD,Bangladesh: Monsoon Floods - Emergency Plan of Action (EPoA) DREF Operation n° MDRBD025 - Bangladesh - ReliefWeb,https://reliefweb.int/report/bangladesh/bangladesh-monsoon-floods-emergency-plan-action-epoa-dref-operation-n-mdrbd025,"FL-2020-000166-BGD

A. Situation analysis

Description of the disaster

With the rise of water levels in all major three river basins and the south-eastern hill regions coupled with the heavy to very heavy rainfall in the upstream Indian states and inside Bangladesh, the country is likely to witness a prolonged flood inundating low-lying areas in nearly 25 districts. The country has already witnessed a very heavy rainfall for five to six days this month and it may experience another round of very heavy downpour with a break of a week and it will cause the rise of water levels in the major rivers.

According to the Bangladesh Water Development Board (BWDB), this second phase flood this season may continue at a stretch till the end of July and it could prolong in the next month too on the basis of rainfall with water levels of major rivers remaining above danger marks. Bangladesh witnessed the first phase of flood from 26 June to 7 July 2020 affecting around 15 districts due to onrush of upstream water and heavy downpours. Yet, water levels in Brahmaputra and upper Meghna basins started rising again from 9 – 10 July and later in Padma basin causing inundating of low-lying areas in north-eastern districts of Sunamganj, Sylhet and Netrokona and northern districts of Kurigram, Nilphamari, Lalmonirhat, Rangpur and Gaibandha, northwest Natore and Noagaon, north-central Bogura, Sirajganj, Jamalpur and Tangail.

According to the Flood Forecasting and Warning Centre (FFWC) forecast, the current flood has 50 per cent chance to cross the one in 10 years return period by 21 July 2020. Thousands of people in low-lying areas are witnessing the second phase of floods this season due to rise of water levels of major rivers in the country. According to the special flood report dated on 16 July by Ministry of Disaster Management and Relief (MoDMR), so far, a total of 2,246,472 people in 18 districts are affected by this fresh flood, it also reported six people have died. Total 1,086 flood shelters are opened in 18 districts and 55,930 people have taken refuge there.

New flooding areas in Nilphamari, Jamalpur, Kurigram, Lalmonirhat, Sylhet, Sunamganj, Natore, Gaibandha, Bogra, Netrokona, Feni, Habiganj, and Sirajganj were inundated further due to overflow of major rivers on 13 July. As the flood inundated many low-lying areas in northern and north-eastern regions over the past few days, marooned people have set up basic shelter on embankments, roads, highland and flood centres with their domestic animal and valuables.

According to FFWC on 14 July 2020, due to heavy rainfall and upstream water from bordering areas, the water flow Brahmaputra-Jamuna and Ganges-Padma river basin have been increasing rapidly and it will continue over the next 72 hours. The Padma was flowing nearly seven centimeters above the danger level at Bhagyakul, Munshiganj and is likely to keep flowing above the danger level over the next week. River water was rising at 78 of the 101 points observed by the warning center the morning.

Fourteen major rivers are flowing above their danger marks (DM) at 22 stations on Monday, according to FFWC. In Kurigram, floodwater inundated vast areas more than one hundred people in nine upazilas of the district have been marooned. Flood water snapped road communication in some areas. Some 438 shelters, including schools and madrasas, have been prepared and police have taken necessary steps to maintain law and order there. Most of the unions of Fulbari, Chilmari and Roumari upazilas remained out of reach by road. In Rangpur, people in three upazilas have been marooned as flash flood hit the area after the water level of Teesta basin rose. All the 653 chars, occupying 42 per cent of Rangpur division, remained stranded. In Sunamganj, people of all the 11 upazilas are in peril as the flash flood hit the region for the second time amid the COVID-19 pandemic.

In Bogura, water of the Jamuna was flowing 94 centimeters above of the danger level at the Mathurapara point in the Sariakandi Upazila on 14 July. Many families have lost their homesteads in the remote areas of Chaluabari union in Sariakandi Upazila due to the flood.

In Gaibandha’s Sundarganj, three of its eight unions are completely under water, with all their roads damaged and eroded. In Nilphamari, flood situation in the Teesta basin area is still unchanged though water level in the river slightly dropped. Four of the right unions of Dimla Upazila could not be reached without boats. People have been living for around one week under open sky and facing huge crisis of food. Many fish and poultry farms were washed away while seedbeds were damaged by the floods.

In Lalmonirhat district, many people, who had moved to shelters after the flood in June and recently returned to repair their homes, found their houses and properties submerged again. The BWDB had also issued a red alert in the Teesta basin on 13 July. The Roads and Highways Department estimated that 35 km of roads got damaged in the first flood spell which would require BDT 545 million (approx. CHF 5.9 mil) to get repaired.

Earlier, during the last week of June 2020, BDRCS based on the forecast, with the support of IFRC has activated its Early Action Protocol (EAP) worth CHF 234,803 and provided cash grant assistance and evacuation to 3,789 households in three districts of Jamalpur, Kurigram and Gaibandha which had more than 25 per cent of household assets damaged forecasted during the first phase of the floods. The objective of the early action was to reduce the impact of the floods on vulnerable households in selected unions, but as the floods continue to worsen the need was identified to move into a response operation to complement the actions already taken.

The axis of monsoon runs through Rajasthan, Hariyana, Uttar Pradesh, Bihar, West Bengal to Assam across central part of Bangladesh. One of its associated troughs extends up to North Bay. The monsoon is active over Bangladesh and moderate over North Bay. This is likely to bring light to moderate rain or thundershowers accompanied by temporary gusty wind at many places over Rangpur, Mymensingh, Sylhet, Khulna, Barishal and Chattogram divisions and over Rajshahi and Dhaka divisions, which will worsen the floods situations in the country.

Amid the COVID-19 pandemic, many poor people are facing shortages of food, pure drinking water and other essentials and their sufferings have mounted. Flood preparation specialists have discovered that losses of income caused by the COVID-19 pandemic make it harder for vulnerable communities to face the floods in this monsoon season. The flood and landslides from this year’s monsoon season will impact communities more severely because of economic stagnation and COVID-19-related health risks. There are concerns that a lot of people will be pushed further into poverty because of this and if the communities are battered by floods that destroy or damage homes, agricultural land, schools and hospitals, it will only make things worse.","Sat, 18 Jul 2020 07:00:00 GMT",https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/headline-images/MDRBD026do-001.jpg?itok=A6PzWwbW,"['operation', 'n', 'floods', 'levels', 'plan', 'monsoon', 'level', 'danger', 'areas', 'heavy', 'emergency', 'major', 'flood', 'bangladesh', 'mdrbd025', 'water', 'districts', 'epoa', 'dref']", 
5,5,FL-2020-000166-BGD,"Bangladesh - Floods (DG ECHO, MoDMR, BMD, FFWC, NAWG, Media) (ECHO Daily Flash of 14 July 2020) - Bangladesh - ReliefWeb",https://reliefweb.int/report/bangladesh/bangladesh-floods-dg-echo-modmr-bmd-ffwc-nawg-media-echo-daily-flash-14-july-2020,"According to the Flood Forecasting and Warning Centre (FFWC), ongoing floods are expected to worsen in north-west and central Bangladesh.

Extremely heavy rain across the border in upstream India and Bangladesh, triggered the second wave of flooding while the first wave has not yet receded.

As of 13 July, 1,396,870 individuals have been affected by the floods in 15 districts.

The Government of Bangladesh is allocating food and cash for immediate response in the affected areas. 975 flood shelters have been opened, and 175 medical teams were mobilized.

Heavy monsoon rains are expected throughout the country in the coming days and could further worsen the situation.","Tue, 14 Jul 2020 07:00:00 GMT",https://reliefweb.int/profiles/reliefweb/themes/kobe/images/metatag/disaster-type/flood.png,"['echo', 'nawg', 'flash', 'ffwc', 'dg', 'media', 'worsen', 'daily', 'warning', 'upstream', 'modmr', 'bangladesh', 'floods', 'wave', 'flood', 'affected', 'triggered', 'expected']", 
6,6,FL-2020-000166-BGD,23 Districts Predicted to Experience a Second Wave of Floods: Bangladesh Minister | The Weather Channel - Articles from The Weather Channel | weather.com - The Weather Channel,https://weather.com/en-IN/india/news/news/2020-07-13-23-districts-experience-second-wave-floods-bangladesh-minister,"Partially submerged houses are pictured in a flood-affected area in Tangail, Bangladesh, on July 18, 2019. (Xinhua/IANS)

Bangladesh State Minister for Disaster Management and Relief Md Enamur Rahman said that at least 23 districts were predicted to experience a second wave of floods with the rise of water levels in major rivers due to heavy rains.

He said on Sunday they have rushed teams of disaster response forces to carry out rescue operation, distribute relief materials and supervise centers where flood affected families have taken shelter, reports Xinhua news agency.

According to the Minister, Bangladesh had earlier witnessed a short-term floods between June 26 and July 7.

During this period, ""13,09,150 people were affected due to the floods in 15 districts (out of the country's total 64 districts)"", a daily disaster situation report prepared by the country's National Disaster Response Coordination Centre (NDRCC) revealed on Sunday.

Officials said floods triggered by heavy seasonal rains and onrush of water from hills across the Indian borders have worsened again last week.

Meanwhile, Md Arifuzzaman Bhuiyan, Bangladesh Water Development Board (BWDB) executive engineer, said the second wave of floods may sustain for over 15-20 days as water levels of all three major river basins are set to rise this week.

Advertisement According to the country's Flood Forecasting and Warning Centre (FFWC), water levels of two major rivers -- Brahmaputra-Jamuna - may cross their danger marks at major points after Sunday and the water levels may reach at their peak on July 17.

Apart from this, it said water levels of the other major Padma river is likely to reach its peak on July 19.

Millions of people in Bangladesh suffer from flooding as the low-lying country experiences seasonal floods almost every year this month.

TV reports showed Sunday that floods have caused widespread damage to habitation, crops, roads and highways across vast swathes of the country.

Against this backdrop, Prime Minister Sheikh Hasina asked officials to remain alert to tackle floods which comes amid the ongoing COVID-19 pandemic.

One of the worst-affected countries in South Asia, Bangladesh has so far registered 183,795 coronavirus cases, with 2,352 deaths.","Mon, 13 Jul 2020 07:00:00 GMT",https://s.w-x.co/in-bangladesh_floods.jpg,"['countrys', 'minister', 'predicted', 'levels', 'water', 'districts', 'second', 'experience', '23', 'major', 'wave', 'bangladesh', 'floods', 'disaster']", 
7,7,FL-2020-000166-BGD,"Floods hit Faridpur, Bangladesh - Xinhua | English.news.cn - Xinhua",http://www.xinhuanet.com/english/2020-07/20/c_139225447.htm,"Source: Xinhua| 2020-07-20 09:35:02|Editor: huaxia

Video Player Close

Residents are seen at their flood-affected house in Faridpur, Bangladesh, July 19, 2020. Floods triggered by heavy seasonal rains and onrush of water from hills have worsened again in parts of Bangladesh, including central Faridpur district, some 101 kilometers away from the capital Dhaka. (Xinhua)","Mon, 20 Jul 2020 07:00:00 GMT",,"['seasonal', 'water', 'faridpur', 'rains', 'hit', 'source', 'bangladesh', 'floods', 'xinhua', 'triggered', 'seen', 'worsened']", 
8,8,FL-2020-000166-BGD,UN fears half of Bangladesh may face more floods - Dhaka Tribune,https://www.dhakatribune.com/bangladesh/nation/2020/07/19/un-fears-half-of-bangladesh-may-face-more-floods,"File photo: Locals, whose houses were left inundated, wade through knee-deep floodwater in Kurigram Dhaka Tribune

Bangladesh Meteorological Department predicts heavy rains

The United Nations Office for Coordination of Humanitarian Affairs (OCHA) estimates that half of Bangladesh will be affected by worsening floods in the coming days.

The Bangladesh Meteorological Department (BMD) and Flood Forecast and Warning Center (FFWC) have echoed the concerns voiced in OCHA’s situation report on Asia Pacific humanitarian efforts on July 17. Both BMD and the FFWC predict heavy rains in the next few days.

Some areas of Dhaka, near Badda, have already become flooded. FFWC says the flood waters came through canals and sewerage lines of the Dhaka Water and Sewerage Authority (Dhaka WASA) that are connected to surrounding rivers.

In some districts, such as Netrokona and Naogaon, people have started leaving shelter centers as the water level of various rivers was decreasing. However, BMD and FFWC warn that more rainfall in the next few days may cause the floods to worsen again.

Arifuzzaman Bhuyan, executive engineer of FFWC, said: “From Monday, the water level will start rising again, which may continue till July 25-26. This rise of water levels will inundate different parts of the country and then start decreasing again. No heavy rainfall is expected after July 25-26.”

BMD Meteorologist Abdul Mannan said: “Rainfall upstream and in northern districts of the country has increased compared to the last three days. The increased rainfall may continue for the next three days.

“Rangpur, Rajshahi , Mymensingh, Sylhet and Chittagong will face heavy rainfall in the next three days,” he added.

Mannan continued: “As the rainfall has been increasing, the rivers will get more water. The water from rainfall in Assam does not flow down Bangladesh’s rivers the same day. Some time is needed for the water to flow down the rivers. As a result, the water level may rise even after it stops raining.”

At 9am yesterday, BMD said in a weather forecast that light to moderate rain/thunder showers accompanied by temporary gusty winds are likely to occur at most places over Rangpur, Mymensingh, Chattogram & Sylhet divisions, at many places over Rajshahi and Barishal divisions, and at a few places over Dhaka and Khulna divisions.

Six districts still reeling from previous floods

In Tangail, around 150,000 people are still marooned as the Dhaleshwari, and Jhenai Rivers are still flowing above danger level.

The Dhaleshwari River is flowing 152cm above the danger level while the Jhenai River is flowing 90cm above its danger level, according to the Water Development Board (WDB).

In Madaripur, 15,000 residents of char areas in Sibchar upazila are stranded by floodwaters, as the water level of the Jamuna River continues to swell.

Hundreds of houses, roads, schools and colleges have been submerged and people affected by the floods are suffering a shortage of drinking water, food and sanitation facilities.

Shibchar upazila Nirbahi Officer (UNO) Asaduzzaman said the authorities were trying to help flood victims by providing dry food and safe drinking water.

The WDB has been dumping geo-bags to prevent river erosion, he added.

In Jamalpur, although the Jamuna River has been receding over the past couple of days, the overall situation has worsened and at least 900,000 people remain marooned.

The Jamuna was flowing 105cm over the danger line at Bahdurabad Ghat point in Jamalpur at 6pm on Saturday, declining 24cm from the day before, according to Md Abu Sayeed, executive engineer of WDB.

People of at least 50 villages in Dewangonj, Islampur, Bokshiganj and Jamalpur Sadar have fallen victim to flooding.

In Naogaon, 4194 hectares of cropland went underwater as flood protection embankments collapsed due to the strong currents of the Atarai and Jumuna Rivers, said the Agricultural Extension Department (DAE).

Movement of heavy vehicles through Atrai-Naogaon, Atrai-Bandhaikhara, Atrai-Kaliganj, and Atrai-Singra has been suspended temporarily by the authorities.

In Kurigram, river erosion coupled with incessant rainfall has millions of people in the district suffering.

Many villagers have already left their homes and are living in temporary shelters or wrapped in polythene on government roads, dykes and in other safe places with their livestock and essentials.

Kurigram Water Development (WDB) Executive Engineer Md Ariful Islam said the floods may worsen further in the next three or four days.

In Pabna, the Jamuna River rose at various points while shortages of food and drinking water hit thousands of people hard.

The District WDB is working on tackling river erosion, as many houses on the river banks have been devoured by the floods.

Ministry of Disaster management : No crisis of relief and humanitarian aid

The Ministry of Disaster Management and Relief did not open any shelters in Lalmonirhat, Rangpur, Tangail and Rajbari, although all these districts have been affected by the floods.

Shah Muhammad Nasim, additional secretary (NDRCC and media), Ministry of Disaster Management and Relief, said: “In some districts, the flooding is not severe and people in those districts do not want to go to shelters as they have cattle and other valuables at their homes. The government will arrange shelters, if needed.

“There is no lack of effort on the part of the ministry in terms of relief and other help for people affected (by the floods),” he added.





Our correspondents Ariful Islam, Kurigram, Emroz Khondoker Bappi, Pabna, Monjur Hossain, Madaripur, Abdur Rouf Pavel, Naogaon, Biswajit Deb, Jamalpur, and Abdullah Al Numan, Tangail contributed to this report.","Sun, 19 Jul 2020 07:00:00 GMT",https://media-eng.dhakatribune.com/uploads/2020/07/watermarked/336432/1595189292709locals-marooned-in-kurigram-as-flood-water-got-into-their-houses-and-inundated-their-yard-on-tuesday-july-14-2020-1594721685998.jpg,"['dhaka', 'face', 'ffwc', 'river', 'water', 'rivers', 'districts', 'heavy', 'fears', 'rainfall', 'bangladesh', 'floods', 'level', 'half']", 
9,9,FL-2020-000166-BGD,Daily Noon Briefing Highlights: Bangladesh - Nepal - Syria (17 July 2020) - Bangladesh - ReliefWeb,https://reliefweb.int/report/bangladesh/daily-noon-briefing-highlights-bangladesh-nepal-syria-17-july-2020,"Daily Noon Briefing Highlights – 17 July 2020

Bangladesh: Flooding continues

Flooding in Bangladesh continues to grow more severe, with about 1.4 million people currently affected.

Current estimates indicate that nearly half of all districts in the country will be affected in the coming weeks.

The UN is closely supporting the Government response and reaching those in need. A needs assessment will take place next week to support this work.

Read more on United Nations OCHA","Fri, 17 Jul 2020 07:00:00 GMT",https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/report-images/3N9A9987.jpg?itok=FRYXLjoL,"['highlights', 'briefing', '2020', 'supporting', 'reaching', 'response', 'nepal', 'weeksthe', 'noon', 'week', 'united', 'daily', 'workread', 'syria', 'bangladesh', 'support', 'place', '17', 'severe']", 
