ID,event_id,article_title,article_link,article_content,publishing_date,article_image,article_keywords,article_relevance
0,FL-20201101-20210531-EG,نيوزيلندا تستعد لإجلاء آلاف الأشخاص بسبب الفيضانات - بوابة الأهرام,https://gate.ahram.org.eg/News/2751876.aspx,,"Sun, 30 May 2021 07:00:00 GMT",https://gate.ahram.org.eg/Media/News/2019/11/10/19_2019-637089731087743060-774.jpg,"['تستعد', 'الفيضانات', 'الأشخاص', 'لإجلاء', 'نيوزيلندا', 'آلاف', 'بسبب']",
1,FL-20201101-20210531-EG,"فيضانات الهند: عشرات المفقودين بعد تحطم سد ""أوتارخاند"" - BBC Arabic",https://www.bbc.com/arabic/world-55972188,"فيضانات الهند: عشرات المفقودين بعد تحطم سد ""أوتارخاند""

7 فبراير/ شباط 2021

صدر الصورة، AFP التعليق على الصورة، تحاول طواقم الإنقاذ البحث عن العالقين

أسفر اصطدام كتلة جليدية ضخمة من جبال الهيمالايا بسد عن تحطمه متسببا في فيضان هائل في شمال الهند.

وأدى تحطم السد إلى جريان المياه عبر واد في إقليم أوتارخاند.

وأجلي السكان عن عدد من القرى، لكن مسؤولين حذروا من احتمال مقتل 150 شخصا.

وظهر في لقطات فيديو نشرت في سائل التواصل الاجتماعي تدفق مياه الفيضانات وتسببها بأضرار على نطاق واسع.

""تدفقت المياه بسرعة ولم يتسن إخطار الناس"" ، كما قال سانجاي سينغ رانا الذي يقطن على مقربة من نهر دولي غانغا لوكالة أنباء رويترز.

وأضاف ""أحسست أن المياه ستجرفنا"".

وعثر على ثلاث جثث على الأقل وسجل 150 مفقودا ، حسب ما صرح متحدث باسم الشرطة لوكالة أنباء فرانس برس وأضاف أن ""16 أو 17 شخصا قد علقوا داخل نفق"".

صدر الصورة، Reuters التعليق على الصورة، أدى اصطدام كتلة جليدية بالسد إلى تحطمه ووقوع فيضان

ويخشى من مقتل أكثر من 50 شخصا كانوا يعملون في منطقة السد المعروف باسم مشروع ريشيغانعا لتوليد الكهرباء، حسب ما قال مفتش الشرطة أشوك كمار الذي أكد أن بعض العمال قد أنقذوا.

وقال رئيس الوزراء ناريندرا مودي إنه يراقب الوضع عن كثب، وأضاف على تويتر ""تصلي الأمة من أجل سلامة الجميع"".

ووضع سلاح الجو الهندي في حالة تأهب من أجل تقديم المساعدة في عمليات الإنقاذ، حسب ما صرحت الحكومة.

وتقوم طواقم الإنقاذ بإجلاء الناس من عشرات القرى ، في الوقت الذي تقوم فرق أخرى بمحاولة إنقاذ العالقين في النفق.

"" بلغ ارتفاع مستوى المياه في النهر مترا واحدا فوق المستوى المعتاد ، لكن تدفق المياه بدأ بالتناقص"" حسب ما قال رئيس وزراء إقليم أوتاراخاند الأحد.

ووضعت مناطق في إقليم أوتار براديش المجاور في حالة الاستعداد لاحتمال حدةث الفيضان هناك.","Sun, 07 Feb 2021 08:00:00 GMT",https://ichef.bbci.co.uk/news/1024/branded_arabic/856B/production/_116855143_flood.jpg,"['تحطم', 'حسب', 'من', 'الصورة', 'سد', 'فيضانات', 'عن', 'ما', 'في', 'الهند', 'عشرات', 'أوتارخاند', 'على', 'المياه', 'بعد', 'الذي', 'المفقودين', 'قال']",
2,FL-20201101-20210531-EG,بالصور: فيضانات وانهيارات إندونيسيا تقتل أكثر من 100 شخص - BBC Arabic,https://www.bbc.com/arabic/world-56637805,"التعليق على الصورة،

في إندونيسيا وحدها ، لقي 80 شخصًا مصرعهم وما زال العشرات في عداد المفقودين. ويحذر المسؤولون من أن عدد القتلى قد يرتفع.","Mon, 05 Apr 2021 07:00:00 GMT",https://ichef.bbci.co.uk/news/1024/branded_arabic/148C4/production/_117846148_mediaitem117842088.jpg,"['لقي', 'ويحذر', 'قد', 'شخص', 'يرتفع', 'إندونيسيا', 'من', 'بالصور', 'وحدها', 'فيضانات', 'وانهيارات', 'مصرعهم', 'تقتل', 'وما', 'في', 'على', 'أكثر', '100']",
3,FL-20201101-20210531-EG,فيضانات أستراليا: إجلاء الآلاف مع تزايد هطول الأمطار في نيو ساوث ويلز - BBC Arabic,https://www.bbc.com/arabic/world-56480360,"فيضانات أستراليا: إجلاء الآلاف مع تزايد هطول الأمطار في نيو ساوث ويلز

22 مارس/ آذار 2021

صدر الصورة، Reuters التعليق على الصورة، تضررت المدن الواقعة على ساحل نيو ساوث ويلز مثل بورت ماكواري بشدة

أجلي حوالي 18 ألف أسترالي بسبب الفيضانات في ولاية ""نيو ساوث ويلز""، مع استمرار هطول الأمطار الغزيرة في الساحل الشرقي لأستراليا.

وتسببت الأمطار الغزيرة التي استمرت لأيام في فيضان الأنهار والسدود حول سيدني - عاصمة الولاية - وفي جنوب شرق كوينزلاند.

ويقول مسؤولون إن ""الحدث الذي يقع مرة واحدة كل 50 عاما"" قد يستمر طوال الأسبوع، وحثوا المواطنين على توخي الحذر.

وعرض رئيس الوزراء الأسترالي، سكوت موريسون، تقديم مساعدات مالية لمن أجبروا على النزوح عن منازلهم.

وقال لمحطة 2GB الإذاعية في سيدني يوم الاثنين ""إنه وقت اختبار آخر لبلدنا"".

ووقعت أضرار واسعة النطاق في المناطق المتضررة، التي يقطنها حوالي ثلث سكان أستراليا البالغ عددهم 25 مليون نسمة.

وقالت رئيسة وزراء نيو ساوث ويلز، غلاديس بريجيكليان، إن العديد من المجتمعات ""التي ضربتها الفيضانات"" قد تضررت من حرائق الغابات والجفاف في الصيف الماضي.

وقالت: ""لا أعرف أي وقت في تاريخ الولاية شهدنا فيه هذه الظروف المناخية القاسية، بمثل هذا التعاقب السريع وسط جائحة"".

ونفذت خدمات الطوارئ ما لا يقل عن 500 عملية إنقاذ، بما في ذلك انقاذ الأشخاص من السيارات. وتم انتشال عائلة واحدة عالقة من منزلها الذي غمرته المياه بطائرة هليكوبتر.

كما أنقذ عمال الإنقاذ أسرة من ضمنها طفل رضيع من الفيضانات في منزلهم في غرب سيدني.

صدر الصورة، WESTERN SYDNEY SES التعليق على الصورة، تم إنقاذ هذا الرضيع مع طفل آخر وأربعة بالغين في غرب سيدني

وقال مكتب الأرصاد الجوية الأسترالي إن هطول الأمطار - الذي يصل إلى 1000 ملم في بعض المناطق - كان ""غير عادي"" في الأيام الأخيرة.

ويوم الإثنين، كانت السلطات أكثر قلقًا بشأن السكان في المناطق المنخفضة شمال وغرب سيدني، ومنطقة سنترال كوست في نيو ساوث ويلز ووادي هوكيسبيري، حيث اجتاح الطقس السيءالمناطق الداخلية.","Mon, 22 Mar 2021 07:00:00 GMT",https://ichef.bbci.co.uk/news/1024/branded_arabic/8ACF/production/_117653553_066346062-1.jpg,"['هطول', 'من', 'الصورة', 'فيضانات', 'نيو', 'في', 'مع', 'ساوث', 'على', 'الأمطار', 'الآلاف', 'تزايد', 'ويلز']",
4,FL-20201101-20210531-EG,ولاية فلوريدا الأمريكية تستعين بفرق الطوارئ لمنع فيضان مياه سامة تهدد آلاف السكان - BBC Arabic,https://www.bbc.com/arabic/world-56611436,"ولاية فلوريدا الأمريكية تستعين بفرق الطوارئ لمنع فيضان مياه سامة تهدد آلاف السكان

5 أبريل/ نيسان 2021

صدر الصورة، Reuters التعليق على الصورة، يخشى أن تغمر مياه الخزان المنطقة

أرسلت سلطات ولاية فلوريدا الأمريكية فرق طوارئ لوقف تسرب في خزان للمياه القذرة السامة، وأجلت سكان المنطقة المجاورة له خوفا من فيضانات.

فقد أخلى المسؤولون 300 بيتا حول منطقة تامبا من السكان، وأغلقوا الطريق السيار القريب من خزان بيني بوينت.

وأعلن حاكم فلوريدا، رون دي سانتيس، السبت حالة الطوارئ في الولاية.

وقال الأحد إن المياه أساسا ""مالحة"" وهي ناتجة عن ""أعمال التجريف ومياه الأمطار المتراكمة"".

وأضاف أنه ليس بها إشعاعات نووية كما أثير من قبل، وأن الأولوية الآن هي منع حدوث ""فيضانات مدمرة"".

وقال مسؤولون إن الخزان يمتد على 31 هكتارا ويحتوي على ملايين الغالونات من المياه بها فوسفور ونتروجين ناجمين عن منجم قديم للفوسفات.

ورصد المسؤولون التسرب في حوض به ركام من الفوسفوجيبسوم وهي مادة مشعة من نفايات صناعة الأسمدة.

صدر الصورة، Getty Images التعليق على الصورة، أعلن رون دي سانتيس حالة الطوارئ

ولم تنجح محاولات الجمعة لوقف التسرب من خلال سد الثغرة بالصخور ومواد أخرى.

ويسمح إعلان حالة الطوارئ بتوفير الأموال لإرسال المزيد من المضخات والرافعات إلى المنطقة.

وقال دي سانتيس الأحد إن عمال الطوارئ، بمساعدة الحرس الوطني للولاية، يضخون المياه من الحوض بوتيرة 33 غالون في اليوم.

ويعمل آخرون على فتح مسارات للسيطرة على جريان المياه.

وقال المسؤول الإداري في مقاطعة ماناتي، سكوت هوبس، السبت في مؤتمر صحفي إنه يخشى أن تغمر المياه المنطقة التي تتميز بطابعها الزراعي.

وأضاف أن الأمر يتعلق ""بنحو 2،3 مليار لتر من المياه تنفلت من الخزان في دقائق معدودة لتحيط بالمنطقة"".

ولكنه عبر الأحد عن بعض التفاؤل وأكد للصحفيين أن الأمور ""ستتحسن كثيرا"" الثلاثاء، ولكنه نبه إلى ""أننا لما نتجاوز مرحلة الخطر"".

ودعا مركز التنوع الإحيائي أيضا في بيان، وكالة حماية البيئة الأمريكية للتدخل.","Mon, 05 Apr 2021 07:00:00 GMT",https://ichef.bbci.co.uk/news/1024/branded_arabic/AB73/production/_117819834_reservoir.jpg,"['الطوارئ', 'من', 'الصورة', 'سانتيس', 'فيضان', 'لمنع', 'سامة', 'تهدد', 'بفرق', 'عن', 'ولاية', 'تستعين', 'في', 'فلوريدا', 'على', 'المياه', 'مياه', 'أن']",
5,FL-20201101-20210531-EG,وزير الري يكشف 3 سيناريوهات لتعامل مصر مع فيضان نهر النيل هذا العام - مصراوي,https://www.masrawy.com/news/news-videos/details/2021/5/23/2027790/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%B1%D9%8A-%D9%8A%D9%83%D8%B4%D9%81-3-%D8%B3%D9%8A%D9%86%D8%A7%D8%B1%D9%8A%D9%88%D9%87%D8%A7%D8%AA-%D9%84%D8%AA%D8%B9%D8%A7%D9%85%D9%84-%D9%85%D8%B5%D8%B1-%D9%85%D8%B9-%D9%81%D9%8A%D8%B6%D8%A7%D9%86-%D9%86%D9%87%D8%B1-%D8%A7%D9%84%D9%86%D9%8A%D9%84-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D8%B9%D8%A7%D9%85,,"Sun, 23 May 2021 07:00:00 GMT",https://media.gemini.media/img/large/2021/4/11/2021_4_11_0_52_7_417.jpg,"['النيل', 'مصر', 'فيضان', 'وزير', 'نهر', 'يكشف', 'مع', 'سيناريوهات', 'لتعامل', 'هذا']",
6,FL-20201101-20210531-EG,"فيضانات الجزائر.. 6 قتلى وفيديو ""للسيارات العائمة"" - Sky News Arabia سكاي نيوز عربية",https://www.skynewsarabia.com/middle-east/1419866-%D9%81%D9%8A%D8%B6%D8%A7%D9%86%D8%A7%D8%AA-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D9%94%D8%B1-6-%D9%82%D8%AA%D9%84%D9%89-%D9%88%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D8%A7%D9%8A%D9%94%D9%85%D8%A9,"وأدت الأمطار الغزيرة في وادي مكناسة بولاية الشلف إلى فيضانات وسيول، أسفرت عن وفاة رجلين و3 نساء وطفل، وفقا لمصادرنا.

وأمر الرئيس الجزائري عبد المجيد تبون باتخاذ تدابير عاجلة لفائدة عائلات ضحايا سيول وادي مكناسة، حسبما صرح والي الولاية لخضر سداس.

وقال سداس إن تبون ""طلب منه شخصيا في اتصال هاتفي، أن يبلغ تعازيه إلى عائلات الضحايا""، مشيرا إلى أنه سيتخذ تدابير خاصة لصالحهم.

وكشفت صحيفة ""النهار"" الجزائرية أن السيول أدت إلى إغلاق بعض الطرق في الولاية، وتحويل مسارات طرق أخرى.

وبثت صفحات الجريدة على مواقع التواصل الاجتماعي، لقطات لتيارات المياه وهي تجرف سيارات بمن فيها.

وأوضح جهاز الحماية المدنية أن ""التقلبات الجوية التي عرفتها ولاية الشلف من تساقطات مطرية فجائية غزيرة، أدت إلى جرف مياه وادي مكناسة لثلاث سيارات"".

وتشهد الجزائر تأخرا لتساقط الأمطار خاصة في وسط البلاد وغربها، وكانت وزارة الشؤون الدينية أقامت السبت ""صلاة للاستسقاء"".

وبلغت نسب امتلاء السدود حتى نهاية يناير الماضي أقل من 25 بالمئة في تلك المناطق، بينما فاقت نسبة 60 بالمئة في المناطق الشرقية.","Sun, 07 Mar 2021 08:00:00 GMT",https://www.skynewsarabia.com/images/v1/2021/03/07/1419865/1200/630/1-1419865.JPG,"['قتلى', 'وفيديو', 'من', 'عائلات', 'أن', 'فيضانات', 'خاصة', 'تبون', 'تدابير', 'في', 'مكناسة', 'إلى', 'الجزائر', 'للسيارات', 'وادي', 'العائمة']",
7,FL-20201101-20210531-EG,فيضان إندونيسيا يضر بالبشر والشجر ويحصد 157 قتيلا.. ألبوم صور - اليوم السابع,https://www.youm7.com/story/2021/4/7/%D9%81%D9%8A%D8%B6%D8%A7%D9%86-%D8%A5%D9%86%D8%AF%D9%88%D9%86%D9%8A%D8%B3%D9%8A%D8%A7-%D9%8A%D8%B6%D8%B1-%D8%A8%D8%A7%D9%84%D8%A8%D8%B4%D8%B1-%D9%88%D8%A7%D9%84%D8%B4%D8%AC%D8%B1-%D9%88%D9%8A%D8%AD%D8%B5%D8%AF-157-%D9%82%D8%AA%D9%8A%D9%84%D8%A7-%D8%A3%D9%84%D8%A8%D9%88%D9%85-%D8%B5%D9%88%D8%B1/5271072,,"Wed, 07 Apr 2021 07:00:00 GMT",https://img.youm7.com/large/20210406010150150.jpg,"['والشجر', 'إندونيسيا', 'فيضان', 'قتيلا', 'ألبوم', 'صور', 'بالبشر', 'يضر', '157', 'ويحصد']",
8,FL-20201101-20210531-EG,الري: رفع درجة الاستعداد للتعامل مع جميع سيناريوهات فيضان النيل - بوابة الشروق - نسخة الموبايل - الشروق,https://www.shorouknews.com/mobile/news/view.aspx?cdate=19052021&id=d1816d32-25ae-4be0-9972-c1841e862064,"عبد العاطي: متابعة لحظية لمعدلات سقوط الأمطار على منابع النهر

قال وزير الموارد المائية والري، الدكتور محمد عبد العاطي، إن أجهزة الوزارة المعنية تجري متابعة لحظية لمعدلات سقوط الأمطار على منابع النيل والحالة الهيدرولوجية للنهر، وتحديد كميات المياه الواصلة لبحيرة السد العالي، وبحث السيناريوهات المختلفة للفيضان المقبل.

وأشار عبد العاطي، وفق بيان صحفي لوزارة الري اليوم الأربعاء، إلى أن لجنة إيراد النهر في حالة انعقاد دائم لاتخاذ ما يلزم من إجراءات للتعامل مع إيراد النهر ومتابعة الموقف المائي، بما يمكن أجهزة الوزارة من التعامل بديناميكية في إدارة المنظومة المائية بأعلى درجة من الكفاءة.

وعقدت اللجنة اجتماعا، يوم الثلاثاء، برئاسة الدكتور محمد عبد العاطي وبحضور القيادات التنفيذية بوزارة الري والمركز القومي لبحوث المياه.

ووجه وزير الري، في أثناء الاجتماع، بضرورة رفع درجة الاستعداد بين جميع أجهزة الوزارة خلال فترة أقصى الاحتياجات لتلبية جميع الاحتياجات المائية للقطاعات كافة، والتعامل مع جميع سيناريوهات الفيضان المقبل، مع الاستمرار في تفعيل غرف الطوارئ بجميع المحافظات لتحقيق المتابعة المستمرة لمناسيب المياه وحالة الترع والمصارف، مع جاهزية قطاعات وجسور المجاري المائية وجميع المحطات وخطوط التغذية الكهربائية المغذية لها وتجهيز وحدات الطوارئ النقالي؛ لضمان حسن أداء وكفاءة سير العمل بجميع الإدارت على مستوى الجمهورية.

كما أكد الدكتور عبد العاطي ضرورة رصد جميع أشكال التعديات على نهر النيل والترع والمصارف، مع التصدى الفوري والحاسم لمثل هذه التعديات وإزالتها في مهدها بالتنسيق مع أجهزة الدولة المختلفة، مع اتخاذ جميع الإجراءات القانونية اللازمة في هذا الشأن وتحويل المتعدي إلى النيابة العسكرية؛ لحماية أملاك الدولة وللحفاظ على المجاري المائية بما يضمن حسن إدارة وتشغيل وصيانة المنظومة المائية.

وبحسب بيان للري، فق د واصلت أجهزة الوزارة العمل في أثناء إجازة عيد الفطر لرصد وإزالة التعديات على نهر النيل وأملاك الري في مهدها، حيث تم رصد ووأد عدد من المخالفات بالقاهرة والجيزة والمنيا وسوهاج والدقهلية والقليوبية.

وأشار البيان إلى التعامل الفوري مع حالة تعدي بناحية الشيخ مكرم بمحافظة سوهاج من خلال إلقاء مخلفات هدم بالنيل لتوسعة الأراضي الزراعية على حساب القطاع المائى لمجرى النهر، حيث تم إيقاف هذه الأعمال وإزالة التعدي مع تحصيل تكاليف الإزالة من المخالفين، واتخاذ الإجراءات القانونية ضد أصحاب هذه الأراضي وإصدار قرارات إزالة وإرسال جميع المخالفات للنيابة العسكرية.

وتابع: كما رصدت الوزارة مجموعة من سيارات النقل التي تضطلع بردم بعض أراضي طرح النهر بقرية عرب الزينة بمركز سمالوط بمحافظة المنيا، وجرى تحرير محاضر مخالفة وقرارات إزالة للتعدي وتحويل المخالفين للنيابة المختصة، والزام المتعدين بإزالة التعدي على نفقتهم.

وأضاف البيان أنه جرت إزالة تعدٍ آخر بمركز شربين بمحافظة الدقهلية متمثل في عمل سلم من الخرسانة المسلحة والأشجار والردم داخل القطاع المائي، وأحيل المخالف للنيابة العسكرية.

كما رصدت وزارة الري إقامة أحد المخالفين بناحية خلف مفكو بحلوان بعمل كافتيريا، وأزال صاحب الواقعة المخالفة بمعرفته بعد إنذاره، كما جرى رصد أعمل تكسية وبرجولات بجزيرة الدهب وتمت إزالتها بمعرفة الوزارة، واتخاذ الإجراءات القانونية ضد المخالف.","Wed, 19 May 2021 07:00:00 GMT",https://www.shorouknews.com/uploadedimages/Other/original/2020_9_13_10_43_48_981.jpg,"['للتعامل', 'النيل', 'الاستعداد', 'جميع', 'من', 'رفع', 'عبد', 'فيضان', 'العاطي', 'في', 'سيناريوهات', 'مع', 'على', 'الوزارة', 'المائية', 'الري', 'درجة']",
9,FL-20201101-20210531-EG,160من الضحايا والمفقودين جراء فيضان نهر بالهند سببه انهيار جليدي (فيديو) - RT Arabic,https://arabic.rt.com/world/1200154-150-%D9%82%D8%AA%D9%8A%D9%84%D8%A7-%D9%88%D9%86%D8%AD%D9%88-100-%D9%85%D9%81%D9%82%D9%88%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D9%81%D9%8A%D8%B6%D8%A7%D9%86-%D9%86%D9%87%D8%B1-%D8%A8%D8%A7%D9%84%D9%87%D9%86%D8%AF-%D8%B3%D8%A8%D8%A8%D9%87-%D8%A7%D9%86%D9%87%D9%8A%D8%A7%D8%B1-%D8%AC%D9%84%D9%8A%D8%AF%D9%8A/,"فُقد 150 شخصا وانتشلت 10 جثث إثر فيضانات مفاجئة سبّبها انهيار كتلة جليدية ضخمة في منطقة شامولي بإقليم أوتاراخاند بالهند، حسب حصيلة غير نهائية، فيما أجلت فرق الإغاثة آلاف السكان.

وتعتقد مصادر هندية أن المفقودين، الذين يُخشى أنهم توفوا غرقا، في غالبيتهم عمال كانوا ينجزون مشروع طاقة كهربائية في المنطقة حينما أدى الانهيار الجليدي إلى ارتفاع منسوب نهر داوليغانا واشتداد قوة تياره المائي فاندفع جارفا كل ما يقع على مساره.

وأكدت مصادر أمنية محلية أن مياه النهر أغرقت عدة مساكن تقع على الضفاف، وشوهدت جثث الغرقى تطفو فوق المياه. وقالت شركة الطاقة الكهربائية إن الاتصال بعمالها الذين كانوا في المنطقة تعذر حتى الآن، كما تعرض مشروع محطة الطاقة الكهربائية إلى أضرار تضيف وسائل الإعلام الهندية.

السلطات، بمن فيها رئيس الوزراء، نريندرا مودي، في حالة استنفار لمواجهة تداعيات هذه الكارثة، وأرسلت مئات عمال الطوارئ للإغاثة والبحث عن المفقودين، معززين بالتجهيزات والآليات الضرورية، بالإضافة إلى فرق من القوات المسلحة والمروحيات.

المصدر: صحيفة ""Hindustan Times""/قناة تلفزيون ""NDTV"" الهندية","Sun, 07 Feb 2021 08:00:00 GMT",https://cdni.rt.com/media/pics/2021.02/original/601fde2542360418354c3569.JPG,"['مصادر', 'جثث', 'نهر', 'إلى', 'جراء', 'فيضان', 'جليدي', 'فيديو', 'انهيار', 'والمفقودين', 'عمال', 'بالهند', 'على', 'مشروع', 'سببه', 'المنطقة', 'فرق', 'الضحايا', 'في', 'كانوا']",
